2017-10-25 19:11:01.718427 -- Retweeted tweet id: 393545238213824512
2017-10-25 21:06:01.973031 -- Unable to retweet id: 393545238213824512
2017-10-25 21:06:02.104337 -- Unable to retweet id: 393564211827462144
2017-10-25 21:07:01.329913 -- Unable to retweet id: 393545238213824512
2017-10-25 21:07:01.467322 -- Unable to retweet id: 393564211827462144
2017-10-25 21:08:01.712414 -- Unable to retweet id: 393545238213824512
2017-10-25 21:08:01.894596 -- Unable to retweet id: 393564211827462144
2017-10-25 21:09:02.115615 -- Unable to retweet id: 393545238213824512
2017-10-25 21:09:02.257765 -- Unable to retweet id: 393564211827462144
2017-10-25 21:10:01.477762 -- Unable to retweet id: 393545238213824512
2017-10-25 21:10:01.615753 -- Unable to retweet id: 393564211827462144
2017-10-25 21:11:01.893668 -- Unable to retweet id: 393545238213824512
2017-10-25 21:11:02.534216 -- Unable to retweet id: 393564211827462144
2017-10-25 21:12:01.961340 -- Unable to retweet id: 393545238213824512
2017-10-25 21:12:02.394298 -- Unable to retweet id: 393564211827462144
2017-10-25 21:13:01.746168 -- Unable to retweet id: 393545238213824512
2017-10-25 21:13:02.036760 -- Unable to retweet id: 393564211827462144
2017-10-25 21:14:01.275878 -- Unable to retweet id: 393545238213824512
2017-10-25 21:14:01.418888 -- Unable to retweet id: 393564211827462144
2017-10-25 21:15:01.638282 -- Unable to retweet id: 393545238213824512
2017-10-25 21:15:01.806186 -- Unable to retweet id: 393564211827462144
2017-10-25 21:16:02.049500 -- Unable to retweet id: 393545238213824512
2017-10-25 21:16:02.187611 -- Unable to retweet id: 393564211827462144
2017-10-25 21:17:01.433450 -- Unable to retweet id: 393545238213824512
2017-10-25 21:17:01.605676 -- Unable to retweet id: 393564211827462144
2017-10-25 21:18:01.858500 -- Unable to retweet id: 393545238213824512
2017-10-25 21:18:02.009957 -- Unable to retweet id: 393564211827462144
2017-10-25 21:19:01.237752 -- Unable to retweet id: 393545238213824512
2017-10-25 21:19:01.373381 -- Unable to retweet id: 393564211827462144
2017-10-25 21:20:01.621233 -- Unable to retweet id: 393545238213824512
2017-10-25 21:20:01.776512 -- Unable to retweet id: 393564211827462144
2017-10-25 21:21:02.031679 -- Unable to retweet id: 393545238213824512
2017-10-25 21:21:02.367935 -- Unable to retweet id: 393564211827462144
2017-10-25 21:22:01.623497 -- Unable to retweet id: 393545238213824512
2017-10-25 21:22:01.908616 -- Unable to retweet id: 393564211827462144
2017-10-25 21:23:02.123319 -- Unable to retweet id: 393545238213824512
2017-10-25 21:23:02.256313 -- Unable to retweet id: 393564211827462144
2017-10-25 21:24:01.527582 -- Unable to retweet id: 393545238213824512
2017-10-25 21:24:01.669543 -- Unable to retweet id: 393564211827462144
2017-10-25 21:25:02.119850 -- Unable to retweet id: 393545238213824512
2017-10-25 21:25:02.350194 -- Unable to retweet id: 393564211827462144
2017-10-25 21:26:01.798061 -- Unable to retweet id: 393545238213824512
2017-10-25 21:26:01.930613 -- Unable to retweet id: 393564211827462144
2017-10-25 21:27:02.147291 -- Unable to retweet id: 393545238213824512
2017-10-25 21:27:02.289025 -- Unable to retweet id: 393564211827462144
2017-10-25 21:28:01.509829 -- Unable to retweet id: 393545238213824512
2017-10-25 21:28:01.961531 -- Unable to retweet id: 393564211827462144
2017-10-25 21:29:02.500754 -- Unable to retweet id: 393545238213824512
2017-10-25 21:29:02.643435 -- Unable to retweet id: 393564211827462144
2017-10-25 21:30:01.886894 -- Unable to retweet id: 393545238213824512
2017-10-25 21:30:02.033127 -- Unable to retweet id: 393564211827462144
2017-10-25 21:31:01.299427 -- Unable to retweet id: 393545238213824512
2017-10-25 21:31:01.436161 -- Unable to retweet id: 393564211827462144
2017-10-25 21:32:01.747880 -- Unable to retweet id: 393545238213824512
2017-10-25 21:32:02.090896 -- Unable to retweet id: 393564211827462144
2017-10-25 21:33:01.330546 -- Unable to retweet id: 393545238213824512
2017-10-25 21:33:01.465127 -- Unable to retweet id: 393564211827462144
2017-10-25 21:34:01.715493 -- Unable to retweet id: 393545238213824512
2017-10-25 21:34:01.854001 -- Unable to retweet id: 393564211827462144
2017-10-25 21:35:02.086192 -- Unable to retweet id: 393545238213824512
2017-10-25 21:35:02.236636 -- Unable to retweet id: 393564211827462144
2017-10-25 21:36:01.457747 -- Unable to retweet id: 393545238213824512
2017-10-25 21:36:01.604339 -- Unable to retweet id: 393564211827462144
2017-10-25 21:37:01.939053 -- Unable to retweet id: 393545238213824512
2017-10-25 21:37:02.078176 -- Unable to retweet id: 393564211827462144
2017-10-25 21:38:01.337323 -- Unable to retweet id: 393545238213824512
2017-10-25 21:38:01.482070 -- Unable to retweet id: 393564211827462144
2017-10-25 21:39:01.734029 -- Unable to retweet id: 393545238213824512
2017-10-25 21:39:01.879698 -- Unable to retweet id: 393564211827462144
2017-10-25 21:40:02.140983 -- Unable to retweet id: 393545238213824512
2017-10-25 21:40:02.285768 -- Unable to retweet id: 393564211827462144
2017-10-25 21:41:01.551042 -- Unable to retweet id: 393545238213824512
2017-10-25 21:41:01.686718 -- Unable to retweet id: 393564211827462144
2017-10-25 21:42:01.932816 -- Unable to retweet id: 393545238213824512
2017-10-25 21:42:02.084194 -- Unable to retweet id: 393564211827462144
2017-10-25 21:43:01.489170 -- Unable to retweet id: 393545238213824512
2017-10-25 21:43:01.629159 -- Unable to retweet id: 393564211827462144
2017-10-25 21:44:01.856175 -- Unable to retweet id: 393545238213824512
2017-10-25 21:44:01.995878 -- Unable to retweet id: 393564211827462144
2017-10-25 21:45:01.244369 -- Unable to retweet id: 393545238213824512
2017-10-25 21:45:01.406891 -- Unable to retweet id: 393564211827462144
2017-10-25 21:46:01.802093 -- Unable to retweet id: 393545238213824512
2017-10-25 21:46:01.932086 -- Unable to retweet id: 393564211827462144
2017-10-25 21:47:02.218736 -- Unable to retweet id: 393545238213824512
2017-10-25 21:47:02.360736 -- Unable to retweet id: 393564211827462144
2017-10-25 21:48:01.634076 -- Unable to retweet id: 393545238213824512
2017-10-25 21:48:01.773814 -- Unable to retweet id: 393564211827462144
2017-10-25 21:49:02.014917 -- Unable to retweet id: 393545238213824512
2017-10-25 21:49:02.155986 -- Unable to retweet id: 393564211827462144
2017-10-25 21:50:01.406106 -- Unable to retweet id: 393545238213824512
2017-10-25 21:50:01.539682 -- Unable to retweet id: 393564211827462144
2017-10-25 21:51:01.763788 -- Unable to retweet id: 393545238213824512
2017-10-25 21:51:01.904855 -- Unable to retweet id: 393564211827462144
2017-10-25 21:52:02.151512 -- Unable to retweet id: 393545238213824512
2017-10-25 21:52:02.329984 -- Unable to retweet id: 393564211827462144
2017-10-25 21:53:01.650566 -- Unable to retweet id: 393545238213824512
2017-10-25 21:53:01.787416 -- Unable to retweet id: 393564211827462144
2017-10-25 21:54:02.190705 -- Unable to retweet id: 393545238213824512
2017-10-25 21:54:02.328334 -- Unable to retweet id: 393564211827462144
2017-10-25 21:55:01.548617 -- Unable to retweet id: 393545238213824512
2017-10-25 21:55:01.688733 -- Unable to retweet id: 393564211827462144
2017-10-25 21:56:01.947466 -- Unable to retweet id: 393545238213824512
2017-10-25 21:56:02.093751 -- Unable to retweet id: 393564211827462144
2017-10-25 21:57:01.320677 -- Unable to retweet id: 393545238213824512
2017-10-25 21:57:01.458456 -- Unable to retweet id: 393564211827462144
2017-10-25 21:58:01.678258 -- Unable to retweet id: 393545238213824512
2017-10-25 21:58:02.086005 -- Unable to retweet id: 393564211827462144
2017-10-25 21:59:01.306341 -- Unable to retweet id: 393545238213824512
2017-10-25 21:59:01.436758 -- Unable to retweet id: 393564211827462144
2017-10-25 22:00:01.747948 -- Unable to retweet id: 393545238213824512
2017-10-25 22:00:01.905479 -- Unable to retweet id: 393564211827462144
2017-10-25 22:01:02.172951 -- Unable to retweet id: 393545238213824512
2017-10-25 22:01:02.312088 -- Unable to retweet id: 393564211827462144
2017-10-25 22:02:01.591475 -- Unable to retweet id: 393545238213824512
2017-10-25 22:02:01.730974 -- Unable to retweet id: 393564211827462144
2017-10-25 22:03:01.998991 -- Unable to retweet id: 393545238213824512
2017-10-25 22:03:02.222854 -- Unable to retweet id: 393564211827462144
2017-10-25 22:04:01.480980 -- Unable to retweet id: 393545238213824512
2017-10-25 22:04:01.626403 -- Unable to retweet id: 393564211827462144
2017-10-25 22:05:02.036344 -- Unable to retweet id: 393545238213824512
2017-10-25 22:05:02.173779 -- Unable to retweet id: 393564211827462144
2017-10-25 22:06:01.608318 -- Unable to retweet id: 393545238213824512
2017-10-25 22:06:01.749125 -- Unable to retweet id: 393564211827462144
2017-10-25 22:07:01.972321 -- Unable to retweet id: 393545238213824512
2017-10-25 22:07:02.114712 -- Unable to retweet id: 393564211827462144
2017-10-25 22:08:01.341789 -- Unable to retweet id: 393545238213824512
2017-10-25 22:08:01.532613 -- Unable to retweet id: 393564211827462144
2017-10-25 22:09:01.745052 -- Unable to retweet id: 393545238213824512
2017-10-25 22:09:01.879680 -- Unable to retweet id: 393564211827462144
2017-10-25 22:10:02.116810 -- Unable to retweet id: 393545238213824512
2017-10-25 22:10:02.258554 -- Unable to retweet id: 393564211827462144
2017-10-25 22:11:01.508744 -- Unable to retweet id: 393545238213824512
2017-10-25 22:11:01.642543 -- Unable to retweet id: 393564211827462144
2017-10-25 22:12:01.868894 -- Unable to retweet id: 393545238213824512
2017-10-25 22:12:02.006123 -- Unable to retweet id: 393564211827462144
2017-10-25 22:13:01.231390 -- Unable to retweet id: 393545238213824512
2017-10-25 22:13:01.486323 -- Unable to retweet id: 393564211827462144
2017-10-25 22:14:01.980906 -- Unable to retweet id: 393545238213824512
2017-10-25 22:14:02.116080 -- Unable to retweet id: 393564211827462144
2017-10-25 22:15:01.336673 -- Unable to retweet id: 393545238213824512
2017-10-25 22:15:01.475725 -- Unable to retweet id: 393564211827462144
2017-10-25 22:16:01.706742 -- Unable to retweet id: 393545238213824512
2017-10-25 22:16:01.874374 -- Unable to retweet id: 393564211827462144
2017-10-25 22:17:02.124433 -- Unable to retweet id: 393545238213824512
2017-10-25 22:17:02.468453 -- Unable to retweet id: 393564211827462144
2017-10-25 22:18:01.699089 -- Unable to retweet id: 393545238213824512
2017-10-25 22:18:01.832834 -- Unable to retweet id: 393564211827462144
2017-10-25 22:19:02.072348 -- Unable to retweet id: 393545238213824512
2017-10-25 22:19:02.209376 -- Unable to retweet id: 393564211827462144
2017-10-25 22:20:01.433341 -- Unable to retweet id: 393545238213824512
2017-10-25 22:20:01.743847 -- Unable to retweet id: 393564211827462144
2017-10-25 22:21:01.966777 -- Unable to retweet id: 393545238213824512
2017-10-25 22:21:02.105179 -- Unable to retweet id: 393564211827462144
2017-10-25 22:22:01.354862 -- Unable to retweet id: 393545238213824512
2017-10-25 22:22:01.504752 -- Unable to retweet id: 393564211827462144
2017-10-25 22:23:01.999987 -- Unable to retweet id: 393545238213824512
2017-10-25 22:23:02.134378 -- Unable to retweet id: 393564211827462144
2017-10-25 22:24:01.466788 -- Unable to retweet id: 393545238213824512
2017-10-25 22:24:01.631236 -- Unable to retweet id: 393564211827462144
2017-10-25 22:25:01.956254 -- Unable to retweet id: 393545238213824512
2017-10-25 22:25:02.096721 -- Unable to retweet id: 393564211827462144
2017-10-25 22:26:01.323131 -- Unable to retweet id: 393545238213824512
2017-10-25 22:26:01.481260 -- Unable to retweet id: 393564211827462144
2017-10-25 22:27:01.734616 -- Unable to retweet id: 393545238213824512
2017-10-25 22:27:02.070239 -- Unable to retweet id: 393564211827462144
2017-10-25 22:28:01.313491 -- Unable to retweet id: 393545238213824512
2017-10-25 22:28:01.463531 -- Unable to retweet id: 393564211827462144
2017-10-25 22:29:01.691465 -- Unable to retweet id: 393545238213824512
2017-10-25 22:29:01.838857 -- Unable to retweet id: 393564211827462144
2017-10-25 22:30:02.115469 -- Unable to retweet id: 393545238213824512
2017-10-25 22:30:02.252094 -- Unable to retweet id: 393564211827462144
2017-10-25 22:31:01.488634 -- Unable to retweet id: 393545238213824512
2017-10-25 22:31:01.615503 -- Unable to retweet id: 393564211827462144
2017-10-25 22:32:01.835762 -- Unable to retweet id: 393545238213824512
2017-10-25 22:32:01.969997 -- Unable to retweet id: 393564211827462144
2017-10-25 22:33:02.187685 -- Unable to retweet id: 393545238213824512
2017-10-25 22:33:02.469854 -- Unable to retweet id: 393564211827462144
2017-10-25 22:34:01.688932 -- Unable to retweet id: 393545238213824512
2017-10-25 22:34:01.823599 -- Unable to retweet id: 393564211827462144
2017-10-25 22:35:02.045371 -- Unable to retweet id: 393545238213824512
2017-10-25 22:35:02.202936 -- Unable to retweet id: 393564211827462144
2017-10-25 22:36:01.426230 -- Unable to retweet id: 393545238213824512
2017-10-25 22:36:02.048770 -- Unable to retweet id: 393564211827462144
2017-10-25 22:37:01.294654 -- Unable to retweet id: 393545238213824512
2017-10-25 22:37:01.429467 -- Unable to retweet id: 393564211827462144
2017-10-25 22:38:01.691418 -- Unable to retweet id: 393545238213824512
2017-10-25 22:38:01.851034 -- Unable to retweet id: 393564211827462144
2017-10-25 22:39:02.089993 -- Unable to retweet id: 393545238213824512
2017-10-25 22:39:02.225485 -- Unable to retweet id: 393564211827462144
2017-10-25 22:40:01.452118 -- Unable to retweet id: 393545238213824512
2017-10-25 22:40:01.591745 -- Unable to retweet id: 393564211827462144
2017-10-25 22:41:01.825073 -- Unable to retweet id: 393545238213824512
2017-10-25 22:41:02.169986 -- Unable to retweet id: 393564211827462144
2017-10-25 22:42:01.395747 -- Unable to retweet id: 393545238213824512
2017-10-25 22:42:01.745725 -- Unable to retweet id: 393564211827462144
2017-10-25 22:43:01.979801 -- Unable to retweet id: 393545238213824512
2017-10-25 22:43:02.116734 -- Unable to retweet id: 393564211827462144
2017-10-25 22:44:01.333180 -- Unable to retweet id: 393545238213824512
2017-10-25 22:44:01.465683 -- Unable to retweet id: 393564211827462144
2017-10-25 22:45:01.694297 -- Unable to retweet id: 393545238213824512
2017-10-25 22:45:01.850083 -- Unable to retweet id: 393564211827462144
2017-10-25 22:46:02.071320 -- Unable to retweet id: 393545238213824512
2017-10-25 22:46:02.215774 -- Unable to retweet id: 393564211827462144
2017-10-25 22:47:01.432345 -- Unable to retweet id: 393545238213824512
2017-10-25 22:47:01.565878 -- Unable to retweet id: 393564211827462144
2017-10-25 22:48:01.789989 -- Unable to retweet id: 393545238213824512
2017-10-25 22:48:01.938765 -- Unable to retweet id: 393564211827462144
2017-10-25 22:49:02.470161 -- Unable to retweet id: 393545238213824512
2017-10-25 22:49:02.607120 -- Unable to retweet id: 393564211827462144
2017-10-25 22:50:01.863014 -- Unable to retweet id: 393545238213824512
2017-10-25 22:50:02.195156 -- Unable to retweet id: 393564211827462144
2017-10-25 22:51:01.530720 -- Unable to retweet id: 393545238213824512
2017-10-25 22:51:01.791785 -- Unable to retweet id: 393564211827462144
2017-10-25 22:52:02.017675 -- Unable to retweet id: 393545238213824512
2017-10-25 22:52:02.151774 -- Unable to retweet id: 393564211827462144
2017-10-25 22:53:01.376379 -- Unable to retweet id: 393545238213824512
2017-10-25 22:53:01.534847 -- Unable to retweet id: 393564211827462144
2017-10-25 22:54:01.765564 -- Unable to retweet id: 393545238213824512
2017-10-25 22:54:01.909348 -- Unable to retweet id: 393564211827462144
2017-10-25 22:55:02.139122 -- Unable to retweet id: 393545238213824512
2017-10-25 22:55:02.281954 -- Unable to retweet id: 393564211827462144
2017-10-25 22:56:01.836960 -- Unable to retweet id: 393545238213824512
2017-10-25 22:56:01.971812 -- Unable to retweet id: 393564211827462144
2017-10-25 22:57:02.207874 -- Unable to retweet id: 393545238213824512
2017-10-25 22:57:02.350222 -- Unable to retweet id: 393564211827462144
2017-10-25 22:58:01.630099 -- Unable to retweet id: 393545238213824512
2017-10-25 22:58:01.757100 -- Unable to retweet id: 393564211827462144
2017-10-25 22:59:02.003224 -- Unable to retweet id: 393545238213824512
2017-10-25 22:59:02.175251 -- Unable to retweet id: 393564211827462144
2017-10-25 23:00:01.445202 -- Unable to retweet id: 393545238213824512
2017-10-25 23:00:01.616351 -- Unable to retweet id: 393564211827462144
2017-10-25 23:01:02.040370 -- Unable to retweet id: 393545238213824512
2017-10-25 23:01:02.208501 -- Unable to retweet id: 393564211827462144
2017-10-25 23:02:01.432664 -- Unable to retweet id: 393545238213824512
2017-10-25 23:02:01.582318 -- Unable to retweet id: 393564211827462144
2017-10-25 23:03:01.807393 -- Unable to retweet id: 393545238213824512
2017-10-25 23:03:01.944637 -- Unable to retweet id: 393564211827462144
2017-10-25 23:04:02.171273 -- Unable to retweet id: 393545238213824512
2017-10-25 23:04:02.309873 -- Unable to retweet id: 393564211827462144
2017-10-25 23:05:01.574824 -- Unable to retweet id: 393545238213824512
2017-10-25 23:05:01.748848 -- Unable to retweet id: 393564211827462144
2017-10-25 23:06:01.971020 -- Unable to retweet id: 393545238213824512
2017-10-25 23:06:02.106023 -- Unable to retweet id: 393564211827462144
2017-10-25 23:07:01.339441 -- Unable to retweet id: 393545238213824512
