2017-04-26 07:05:01.607048 -- Retweeted tweet id: 327770336009535489
2017-04-26 07:06:01.831847 -- Unable to retweet id: 327770336009535489
2017-04-26 07:07:02.215114 -- Unable to retweet id: 327770336009535489
2017-04-26 07:08:01.445790 -- Unable to retweet id: 327770336009535489
2017-04-26 07:09:01.683490 -- Unable to retweet id: 327770336009535489
2017-04-26 07:10:01.925507 -- Unable to retweet id: 327770336009535489
2017-04-26 07:11:02.159670 -- Unable to retweet id: 327770336009535489
2017-04-26 07:12:01.384074 -- Unable to retweet id: 327770336009535489
2017-04-26 07:13:01.695488 -- Unable to retweet id: 327770336009535489
2017-04-26 07:14:01.942772 -- Unable to retweet id: 327770336009535489
2017-04-26 07:15:02.155816 -- Unable to retweet id: 327770336009535489
2017-04-26 07:16:01.388660 -- Unable to retweet id: 327770336009535489
2017-04-26 07:17:01.614470 -- Unable to retweet id: 327770336009535489
2017-04-26 07:18:01.876640 -- Unable to retweet id: 327770336009535489
2017-04-26 07:19:02.151967 -- Unable to retweet id: 327770336009535489
2017-04-26 07:20:01.381647 -- Unable to retweet id: 327770336009535489
2017-04-26 07:21:01.617020 -- Unable to retweet id: 327770336009535489
2017-04-26 07:22:01.833494 -- Unable to retweet id: 327770336009535489
2017-04-26 07:23:02.059076 -- Unable to retweet id: 327770336009535489
2017-04-26 07:24:01.282087 -- Unable to retweet id: 327770336009535489
2017-04-26 07:25:01.506972 -- Unable to retweet id: 327770336009535489
2017-04-26 07:26:01.751997 -- Unable to retweet id: 327770336009535489
2017-04-26 07:27:01.980283 -- Unable to retweet id: 327770336009535489
2017-04-26 07:28:02.205490 -- Unable to retweet id: 327770336009535489
2017-04-26 07:29:01.483751 -- Unable to retweet id: 327770336009535489
2017-04-26 07:30:01.705012 -- Unable to retweet id: 327770336009535489
2017-04-26 07:31:01.930897 -- Unable to retweet id: 327770336009535489
2017-04-26 07:32:02.203831 -- Unable to retweet id: 327770336009535489
2017-04-26 07:33:01.425832 -- Unable to retweet id: 327770336009535489
2017-04-26 07:34:01.656536 -- Unable to retweet id: 327770336009535489
2017-04-26 07:35:01.896042 -- Unable to retweet id: 327770336009535489
2017-04-26 07:36:02.373671 -- Unable to retweet id: 327770336009535489
2017-04-26 07:37:01.605376 -- Unable to retweet id: 327770336009535489
2017-04-26 07:38:01.856167 -- Unable to retweet id: 327770336009535489
2017-04-26 07:39:02.080078 -- Unable to retweet id: 327770336009535489
2017-04-26 07:40:01.302994 -- Unable to retweet id: 327770336009535489
2017-04-26 07:41:01.526416 -- Unable to retweet id: 327770336009535489
2017-04-26 07:42:01.747114 -- Unable to retweet id: 327770336009535489
2017-04-26 07:43:01.976164 -- Unable to retweet id: 327770336009535489
2017-04-26 07:44:02.189590 -- Unable to retweet id: 327770336009535489
2017-04-26 07:45:01.425030 -- Unable to retweet id: 327770336009535489
2017-04-26 07:46:01.637184 -- Unable to retweet id: 327770336009535489
2017-04-26 07:47:01.890389 -- Unable to retweet id: 327770336009535489
2017-04-26 07:48:02.106626 -- Unable to retweet id: 327770336009535489
2017-04-26 07:49:01.340299 -- Unable to retweet id: 327770336009535489
2017-04-26 07:50:01.555644 -- Unable to retweet id: 327770336009535489
2017-04-26 07:51:01.771255 -- Unable to retweet id: 327770336009535489
2017-04-26 07:52:02.184741 -- Unable to retweet id: 327770336009535489
2017-04-26 07:53:01.465893 -- Unable to retweet id: 327770336009535489
2017-04-26 07:54:01.685007 -- Unable to retweet id: 327770336009535489
2017-04-26 07:55:01.909482 -- Unable to retweet id: 327770336009535489
2017-04-26 07:56:02.127180 -- Unable to retweet id: 327770336009535489
2017-04-26 07:57:01.360738 -- Unable to retweet id: 327770336009535489
2017-04-26 07:58:01.624317 -- Unable to retweet id: 327770336009535489
2017-04-26 07:59:01.842963 -- Unable to retweet id: 327770336009535489
2017-04-26 08:00:02.055905 -- Unable to retweet id: 327770336009535489
2017-04-26 08:01:01.304602 -- Unable to retweet id: 327770336009535489
2017-04-26 08:02:01.553553 -- Unable to retweet id: 327770336009535489
2017-04-26 08:03:01.811539 -- Unable to retweet id: 327770336009535489
2017-04-26 08:04:02.036514 -- Unable to retweet id: 327770336009535489
2017-04-26 08:05:01.253762 -- Unable to retweet id: 327770336009535489
2017-04-26 08:06:01.499060 -- Unable to retweet id: 327770336009535489
2017-04-26 08:07:01.734508 -- Unable to retweet id: 327770336009535489
2017-04-26 08:08:01.981597 -- Unable to retweet id: 327770336009535489
2017-04-26 08:09:02.202569 -- Unable to retweet id: 327770336009535489
2017-04-26 08:10:01.416366 -- Unable to retweet id: 327770336009535489
2017-04-26 08:11:01.657382 -- Unable to retweet id: 327770336009535489
2017-04-26 08:12:01.907291 -- Unable to retweet id: 327770336009535489
2017-04-26 08:13:02.176924 -- Unable to retweet id: 327770336009535489
2017-04-26 08:14:01.437721 -- Unable to retweet id: 327770336009535489
2017-04-26 08:15:01.664772 -- Unable to retweet id: 327770336009535489
2017-04-26 08:16:01.888708 -- Unable to retweet id: 327770336009535489
2017-04-26 08:17:02.108626 -- Unable to retweet id: 327770336009535489
2017-04-26 08:18:01.333660 -- Unable to retweet id: 327770336009535489
2017-04-26 08:19:01.557379 -- Unable to retweet id: 327770336009535489
2017-04-26 08:20:01.782214 -- Unable to retweet id: 327770336009535489
2017-04-26 08:21:01.993781 -- Unable to retweet id: 327770336009535489
2017-04-26 08:22:01.383261 -- Unable to retweet id: 327770336009535489
2017-04-26 08:23:01.605258 -- Unable to retweet id: 327770336009535489
2017-04-26 08:24:01.823713 -- Unable to retweet id: 327770336009535489
2017-04-26 08:25:02.072644 -- Unable to retweet id: 327770336009535489
2017-04-26 08:26:01.298972 -- Unable to retweet id: 327770336009535489
2017-04-26 08:27:01.545524 -- Unable to retweet id: 327770336009535489
2017-04-26 08:28:01.785172 -- Unable to retweet id: 327770336009535489
2017-04-26 08:29:02.036323 -- Unable to retweet id: 327770336009535489
2017-04-26 08:30:01.263418 -- Unable to retweet id: 327770336009535489
2017-04-26 08:31:01.484732 -- Unable to retweet id: 327770336009535489
2017-04-26 08:32:01.706278 -- Unable to retweet id: 327770336009535489
2017-04-26 08:33:01.921383 -- Unable to retweet id: 327770336009535489
2017-04-26 08:34:02.139771 -- Unable to retweet id: 327770336009535489
2017-04-26 08:35:01.358691 -- Unable to retweet id: 327770336009535489
2017-04-26 08:36:01.584767 -- Unable to retweet id: 327770336009535489
2017-04-26 08:37:01.827574 -- Unable to retweet id: 327770336009535489
2017-04-26 08:38:02.122325 -- Unable to retweet id: 327770336009535489
2017-04-26 08:39:01.386699 -- Unable to retweet id: 327770336009535489
2017-04-26 08:40:01.614496 -- Unable to retweet id: 327770336009535489
2017-04-26 08:41:01.863999 -- Unable to retweet id: 327770336009535489
2017-04-26 08:42:02.086441 -- Unable to retweet id: 327770336009535489
2017-04-26 08:43:01.308534 -- Unable to retweet id: 327770336009535489
2017-04-26 08:44:01.527289 -- Unable to retweet id: 327770336009535489
2017-04-26 08:45:01.745285 -- Unable to retweet id: 327770336009535489
2017-04-26 08:46:01.975644 -- Unable to retweet id: 327770336009535489
2017-04-26 08:47:02.220946 -- Unable to retweet id: 327770336009535489
2017-04-26 08:48:01.437330 -- Unable to retweet id: 327770336009535489
2017-04-26 08:49:01.669799 -- Unable to retweet id: 327770336009535489
2017-04-26 08:50:01.905402 -- Unable to retweet id: 327770336009535489
2017-04-26 08:51:02.123253 -- Unable to retweet id: 327770336009535489
2017-04-26 08:52:01.415543 -- Unable to retweet id: 327770336009535489
2017-04-26 08:53:01.629751 -- Unable to retweet id: 327770336009535489
2017-04-26 08:54:01.870785 -- Unable to retweet id: 327770336009535489
2017-04-26 08:55:02.096188 -- Unable to retweet id: 327770336009535489
2017-04-26 08:56:01.320506 -- Unable to retweet id: 327770336009535489
2017-04-26 08:57:01.568893 -- Unable to retweet id: 327770336009535489
2017-04-26 08:58:01.800650 -- Unable to retweet id: 327770336009535489
2017-04-26 08:59:02.016549 -- Unable to retweet id: 327770336009535489
2017-04-26 09:00:01.239406 -- Unable to retweet id: 327770336009535489
2017-04-26 09:01:01.480600 -- Unable to retweet id: 327770336009535489
2017-04-26 09:02:01.734442 -- Unable to retweet id: 327770336009535489
2017-04-26 09:03:01.964065 -- Unable to retweet id: 327770336009535489
2017-04-26 09:04:02.187409 -- Unable to retweet id: 327770336009535489
2017-04-26 09:05:01.405526 -- Unable to retweet id: 327770336009535489
2017-04-26 09:06:01.661272 -- Unable to retweet id: 327770336009535489
2017-04-26 09:07:01.877209 -- Unable to retweet id: 327770336009535489
2017-04-26 09:08:02.101617 -- Unable to retweet id: 327770336009535489
2017-04-26 09:09:01.321397 -- Unable to retweet id: 327770336009535489
2017-04-26 09:10:01.571304 -- Unable to retweet id: 327770336009535489
2017-04-26 09:11:01.819573 -- Unable to retweet id: 327770336009535489
2017-04-26 09:12:02.045860 -- Unable to retweet id: 327770336009535489
2017-04-26 09:13:01.272348 -- Unable to retweet id: 327770336009535489
2017-04-26 09:14:01.493749 -- Unable to retweet id: 327770336009535489
2017-04-26 09:15:01.723231 -- Unable to retweet id: 327770336009535489
2017-04-26 09:16:01.943280 -- Unable to retweet id: 327770336009535489
2017-04-26 09:17:02.165556 -- Unable to retweet id: 327770336009535489
2017-04-26 09:18:01.395297 -- Unable to retweet id: 327770336009535489
2017-04-26 09:19:01.617254 -- Unable to retweet id: 327770336009535489
2017-04-26 09:20:01.849052 -- Unable to retweet id: 327770336009535489
2017-04-26 09:21:02.103883 -- Unable to retweet id: 327770336009535489
2017-04-26 09:22:01.326477 -- Unable to retweet id: 327770336009535489
2017-04-26 09:23:01.551708 -- Unable to retweet id: 327770336009535489
2017-04-26 09:24:01.768501 -- Unable to retweet id: 327770336009535489
2017-04-26 09:25:01.981499 -- Unable to retweet id: 327770336009535489
2017-04-26 09:26:02.208986 -- Unable to retweet id: 327770336009535489
2017-04-26 09:27:01.528418 -- Unable to retweet id: 327770336009535489
2017-04-26 09:28:01.773092 -- Unable to retweet id: 327770336009535489
2017-04-26 09:28:02.088509 -- Retweeted tweet id: 327806510245744641
2017-04-26 09:29:01.297741 -- Unable to retweet id: 327770336009535489
2017-04-26 09:29:01.437907 -- Unable to retweet id: 327806510245744641
2017-04-26 09:30:01.656667 -- Unable to retweet id: 327770336009535489
2017-04-26 09:30:01.799480 -- Unable to retweet id: 327806510245744641
2017-04-26 09:31:02.407714 -- Unable to retweet id: 327770336009535489
2017-04-26 09:31:02.645391 -- Unable to retweet id: 327806510245744641
2017-04-26 09:31:02.847278 -- Retweeted tweet id: 327807087797219328
2017-04-26 09:32:02.131144 -- Unable to retweet id: 327770336009535489
2017-04-26 09:32:02.264112 -- Unable to retweet id: 327806510245744641
2017-04-26 09:32:02.485497 -- Unable to retweet id: 327807087797219328
2017-04-26 09:33:01.883056 -- Unable to retweet id: 327770336009535489
2017-04-26 09:33:02.061705 -- Unable to retweet id: 327806510245744641
2017-04-26 09:33:02.193010 -- Unable to retweet id: 327807087797219328
2017-04-26 09:34:01.487849 -- Unable to retweet id: 327770336009535489
2017-04-26 09:34:01.682174 -- Unable to retweet id: 327806510245744641
2017-04-26 09:34:01.860445 -- Unable to retweet id: 327807087797219328
2017-04-26 09:35:02.094441 -- Unable to retweet id: 327770336009535489
2017-04-26 09:35:02.227615 -- Unable to retweet id: 327806510245744641
2017-04-26 09:35:02.371730 -- Unable to retweet id: 327807087797219328
2017-04-26 09:36:01.604335 -- Unable to retweet id: 327770336009535489
2017-04-26 09:36:01.735617 -- Unable to retweet id: 327806510245744641
2017-04-26 09:36:01.870421 -- Unable to retweet id: 327807087797219328
2017-04-26 09:37:02.111671 -- Unable to retweet id: 327770336009535489
2017-04-26 09:37:02.251706 -- Unable to retweet id: 327806510245744641
2017-04-26 09:37:02.391303 -- Unable to retweet id: 327807087797219328
2017-04-26 09:38:01.617518 -- Unable to retweet id: 327770336009535489
2017-04-26 09:38:01.849506 -- Unable to retweet id: 327806510245744641
2017-04-26 09:38:01.976262 -- Unable to retweet id: 327807087797219328
2017-04-26 09:39:02.213813 -- Unable to retweet id: 327770336009535489
2017-04-26 09:39:02.351098 -- Unable to retweet id: 327806510245744641
2017-04-26 09:39:02.489693 -- Unable to retweet id: 327807087797219328
2017-04-26 09:40:01.717210 -- Unable to retweet id: 327770336009535489
2017-04-26 09:40:01.846298 -- Unable to retweet id: 327806510245744641
2017-04-26 09:40:01.976744 -- Unable to retweet id: 327807087797219328
2017-04-26 09:41:02.201393 -- Unable to retweet id: 327770336009535489
2017-04-26 09:41:02.339142 -- Unable to retweet id: 327806510245744641
2017-04-26 09:41:02.474631 -- Unable to retweet id: 327807087797219328
2017-04-26 09:42:01.701537 -- Unable to retweet id: 327770336009535489
2017-04-26 09:42:01.833225 -- Unable to retweet id: 327806510245744641
2017-04-26 09:42:01.968983 -- Unable to retweet id: 327807087797219328
2017-04-26 09:43:02.199084 -- Unable to retweet id: 327770336009535489
2017-04-26 09:43:02.347765 -- Unable to retweet id: 327806510245744641
2017-04-26 09:43:02.478043 -- Unable to retweet id: 327807087797219328
2017-04-26 09:44:01.699811 -- Unable to retweet id: 327770336009535489
2017-04-26 09:44:01.832905 -- Unable to retweet id: 327806510245744641
2017-04-26 09:44:01.970931 -- Unable to retweet id: 327807087797219328
2017-04-26 09:45:02.250623 -- Unable to retweet id: 327770336009535489
2017-04-26 09:45:02.381674 -- Unable to retweet id: 327806510245744641
2017-04-26 09:45:02.511909 -- Unable to retweet id: 327807087797219328
2017-04-26 09:46:01.753805 -- Unable to retweet id: 327770336009535489
2017-04-26 09:46:01.939537 -- Unable to retweet id: 327806510245744641
2017-04-26 09:46:02.108569 -- Unable to retweet id: 327807087797219328
