2017-06-04 04:25:02.155128 -- Retweeted tweet id: 341863331008753665
2017-06-04 04:26:01.380921 -- Unable to retweet id: 341863331008753665
2017-06-04 04:27:01.656999 -- Unable to retweet id: 341863331008753665
2017-06-04 04:28:01.871360 -- Unable to retweet id: 341863331008753665
2017-06-04 04:29:02.086891 -- Unable to retweet id: 341863331008753665
2017-06-04 04:30:01.379841 -- Unable to retweet id: 341863331008753665
2017-06-04 04:31:01.705037 -- Unable to retweet id: 341863331008753665
2017-06-04 04:32:01.989340 -- Unable to retweet id: 341863331008753665
2017-06-04 04:33:02.207496 -- Unable to retweet id: 341863331008753665
2017-06-04 04:34:01.413657 -- Unable to retweet id: 341863331008753665
2017-06-04 04:35:01.627621 -- Unable to retweet id: 341863331008753665
2017-06-04 04:36:01.890968 -- Unable to retweet id: 341863331008753665
2017-06-04 04:37:02.116760 -- Unable to retweet id: 341863331008753665
2017-06-04 04:38:01.335106 -- Unable to retweet id: 341863331008753665
2017-06-04 04:39:01.589040 -- Unable to retweet id: 341863331008753665
2017-06-04 04:40:01.976520 -- Unable to retweet id: 341863331008753665
2017-06-04 04:41:02.217813 -- Unable to retweet id: 341863331008753665
2017-06-04 04:42:01.437749 -- Unable to retweet id: 341863331008753665
2017-06-04 04:43:01.661107 -- Unable to retweet id: 341863331008753665
2017-06-04 04:44:02.095119 -- Unable to retweet id: 341863331008753665
2017-06-04 04:45:01.321023 -- Unable to retweet id: 341863331008753665
2017-06-04 04:46:01.546579 -- Unable to retweet id: 341863331008753665
2017-06-04 04:47:01.819817 -- Unable to retweet id: 341863331008753665
2017-06-04 04:48:02.041401 -- Unable to retweet id: 341863331008753665
2017-06-04 04:49:01.268254 -- Unable to retweet id: 341863331008753665
2017-06-04 04:50:01.509895 -- Unable to retweet id: 341863331008753665
2017-06-04 04:51:01.774168 -- Unable to retweet id: 341863331008753665
2017-06-04 04:52:02.024163 -- Unable to retweet id: 341863331008753665
2017-06-04 04:53:01.241299 -- Unable to retweet id: 341863331008753665
2017-06-04 04:54:01.508837 -- Unable to retweet id: 341863331008753665
2017-06-04 04:55:01.774784 -- Unable to retweet id: 341863331008753665
2017-06-04 04:56:02.021640 -- Unable to retweet id: 341863331008753665
2017-06-04 04:57:01.263021 -- Unable to retweet id: 341863331008753665
2017-06-04 04:58:01.472864 -- Unable to retweet id: 341863331008753665
2017-06-04 04:59:01.742337 -- Unable to retweet id: 341863331008753665
2017-06-04 05:00:01.956341 -- Unable to retweet id: 341863331008753665
2017-06-04 05:01:02.232993 -- Unable to retweet id: 341863331008753665
2017-06-04 05:02:01.449959 -- Unable to retweet id: 341863331008753665
2017-06-04 05:03:01.663682 -- Unable to retweet id: 341863331008753665
2017-06-04 05:04:02.133422 -- Unable to retweet id: 341863331008753665
2017-06-04 05:05:01.386209 -- Unable to retweet id: 341863331008753665
2017-06-04 05:06:01.608054 -- Unable to retweet id: 341863331008753665
2017-06-04 05:07:01.854732 -- Unable to retweet id: 341863331008753665
2017-06-04 05:08:02.097629 -- Unable to retweet id: 341863331008753665
2017-06-04 05:09:01.344286 -- Unable to retweet id: 341863331008753665
2017-06-04 05:10:01.576704 -- Unable to retweet id: 341863331008753665
2017-06-04 05:11:01.787512 -- Unable to retweet id: 341863331008753665
2017-06-04 05:12:02.003393 -- Unable to retweet id: 341863331008753665
2017-06-04 05:13:01.213598 -- Unable to retweet id: 341863331008753665
2017-06-04 05:14:01.470832 -- Unable to retweet id: 341863331008753665
2017-06-04 05:15:01.774745 -- Unable to retweet id: 341863331008753665
2017-06-04 05:16:02.048506 -- Unable to retweet id: 341863331008753665
2017-06-04 05:17:01.262618 -- Unable to retweet id: 341863331008753665
2017-06-04 05:18:01.493789 -- Unable to retweet id: 341863331008753665
2017-06-04 05:19:01.726079 -- Unable to retweet id: 341863331008753665
2017-06-04 05:20:01.969373 -- Unable to retweet id: 341863331008753665
2017-06-04 05:21:02.255824 -- Unable to retweet id: 341863331008753665
2017-06-04 05:22:01.519183 -- Unable to retweet id: 341863331008753665
2017-06-04 05:23:01.743754 -- Unable to retweet id: 341863331008753665
2017-06-04 05:24:01.989140 -- Unable to retweet id: 341863331008753665
2017-06-04 05:25:02.306641 -- Unable to retweet id: 341863331008753665
2017-06-04 05:26:01.565114 -- Unable to retweet id: 341863331008753665
2017-06-04 05:27:01.785024 -- Unable to retweet id: 341863331008753665
2017-06-04 05:28:02.007193 -- Unable to retweet id: 341863331008753665
2017-06-04 05:29:01.440581 -- Unable to retweet id: 341863331008753665
2017-06-04 05:30:01.653431 -- Unable to retweet id: 341863331008753665
2017-06-04 05:31:02.011682 -- Unable to retweet id: 341863331008753665
2017-06-04 05:32:01.224983 -- Unable to retweet id: 341863331008753665
2017-06-04 05:33:01.457590 -- Unable to retweet id: 341863331008753665
2017-06-04 05:34:01.680003 -- Unable to retweet id: 341863331008753665
2017-06-04 05:35:01.901523 -- Unable to retweet id: 341863331008753665
2017-06-04 05:35:02.335090 -- Retweeted tweet id: 341880906316931072
2017-06-04 05:36:01.601519 -- Unable to retweet id: 341863331008753665
2017-06-04 05:36:01.731605 -- Unable to retweet id: 341880906316931072
2017-06-04 05:37:02.029297 -- Unable to retweet id: 341863331008753665
2017-06-04 05:37:02.162478 -- Unable to retweet id: 341880906316931072
2017-06-04 05:38:01.402506 -- Unable to retweet id: 341863331008753665
2017-06-04 05:38:01.615468 -- Unable to retweet id: 341880906316931072
2017-06-04 05:39:01.838577 -- Unable to retweet id: 341863331008753665
2017-06-04 05:39:02.007156 -- Unable to retweet id: 341880906316931072
2017-06-04 05:40:01.231750 -- Unable to retweet id: 341863331008753665
2017-06-04 05:40:01.364815 -- Unable to retweet id: 341880906316931072
2017-06-04 05:41:01.650238 -- Unable to retweet id: 341863331008753665
2017-06-04 05:41:01.780605 -- Unable to retweet id: 341880906316931072
2017-06-04 05:42:02.069111 -- Unable to retweet id: 341863331008753665
2017-06-04 05:42:02.219866 -- Unable to retweet id: 341880906316931072
2017-06-04 05:43:01.769215 -- Unable to retweet id: 341863331008753665
2017-06-04 05:43:01.901754 -- Unable to retweet id: 341880906316931072
2017-06-04 05:44:02.153627 -- Unable to retweet id: 341863331008753665
2017-06-04 05:44:02.291924 -- Unable to retweet id: 341880906316931072
2017-06-04 05:45:01.580773 -- Unable to retweet id: 341863331008753665
2017-06-04 05:45:01.724506 -- Unable to retweet id: 341880906316931072
2017-06-04 05:46:01.957324 -- Unable to retweet id: 341863331008753665
2017-06-04 05:46:02.086920 -- Unable to retweet id: 341880906316931072
2017-06-04 05:47:01.305797 -- Unable to retweet id: 341863331008753665
2017-06-04 05:47:01.444457 -- Unable to retweet id: 341880906316931072
2017-06-04 05:48:01.677165 -- Unable to retweet id: 341863331008753665
2017-06-04 05:48:01.986956 -- Unable to retweet id: 341880906316931072
2017-06-04 05:49:02.205615 -- Unable to retweet id: 341863331008753665
2017-06-04 05:49:02.363185 -- Unable to retweet id: 341880906316931072
2017-06-04 05:50:01.575515 -- Unable to retweet id: 341863331008753665
2017-06-04 05:50:01.707458 -- Unable to retweet id: 341880906316931072
2017-06-04 05:51:01.926008 -- Unable to retweet id: 341863331008753665
2017-06-04 05:51:02.055854 -- Unable to retweet id: 341880906316931072
2017-06-04 05:52:01.280979 -- Unable to retweet id: 341863331008753665
2017-06-04 05:52:01.445810 -- Unable to retweet id: 341880906316931072
2017-06-04 05:53:01.672999 -- Unable to retweet id: 341863331008753665
2017-06-04 05:53:01.812326 -- Unable to retweet id: 341880906316931072
2017-06-04 05:54:02.255198 -- Unable to retweet id: 341863331008753665
2017-06-04 05:54:02.679984 -- Unable to retweet id: 341880906316931072
2017-06-04 05:55:01.953640 -- Unable to retweet id: 341863331008753665
2017-06-04 05:55:02.084481 -- Unable to retweet id: 341880906316931072
2017-06-04 05:56:01.317541 -- Unable to retweet id: 341863331008753665
2017-06-04 05:56:01.757990 -- Unable to retweet id: 341880906316931072
2017-06-04 05:56:02.133075 -- Retweeted tweet id: 341886115596345346
2017-06-04 05:57:01.353224 -- Unable to retweet id: 341863331008753665
2017-06-04 05:57:01.482192 -- Unable to retweet id: 341880906316931072
2017-06-04 05:57:01.610314 -- Unable to retweet id: 341886115596345346
2017-06-04 05:57:01.885735 -- Retweeted tweet id: 341886316864208896
2017-06-04 05:58:02.171069 -- Unable to retweet id: 341863331008753665
2017-06-04 05:58:02.308907 -- Unable to retweet id: 341880906316931072
2017-06-04 05:58:02.489782 -- Unable to retweet id: 341886115596345346
2017-06-04 05:58:02.614342 -- Unable to retweet id: 341886316864208896
2017-06-04 05:59:01.890443 -- Unable to retweet id: 341863331008753665
2017-06-04 05:59:02.031582 -- Unable to retweet id: 341880906316931072
2017-06-04 05:59:02.163432 -- Unable to retweet id: 341886115596345346
2017-06-04 05:59:02.350836 -- Unable to retweet id: 341886316864208896
2017-06-04 06:00:01.572748 -- Unable to retweet id: 341863331008753665
2017-06-04 06:00:01.703226 -- Unable to retweet id: 341880906316931072
2017-06-04 06:00:01.860286 -- Unable to retweet id: 341886115596345346
2017-06-04 06:00:01.986851 -- Unable to retweet id: 341886316864208896
2017-06-04 06:01:02.501672 -- Unable to retweet id: 341863331008753665
2017-06-04 06:01:02.789760 -- Unable to retweet id: 341880906316931072
2017-06-04 06:01:02.916081 -- Unable to retweet id: 341886115596345346
2017-06-04 06:01:03.054484 -- Unable to retweet id: 341886316864208896
