2017-01-30 07:40:02.113887 -- Retweeted tweet id: 296628997624844293
2017-01-30 08:47:01.738585 -- Unable to retweet id: 296629149274095616
2017-01-30 08:47:02.181206 -- Retweeted tweet id: 296645836270612482
2017-01-30 08:48:01.403570 -- Unable to retweet id: 296628997624844293
2017-01-30 08:48:01.593045 -- Unable to retweet id: 296629149274095616
2017-01-30 08:48:01.758288 -- Unable to retweet id: 296645836270612482
2017-01-30 08:48:02.016385 -- Retweeted tweet id: 296645971331411968
2017-01-30 08:49:01.234497 -- Unable to retweet id: 296628997624844293
2017-01-30 08:49:01.366619 -- Unable to retweet id: 296629149274095616
2017-01-30 08:49:01.511451 -- Unable to retweet id: 296645836270612482
2017-01-30 08:49:01.645144 -- Unable to retweet id: 296645971331411968
2017-01-30 08:50:01.864060 -- Unable to retweet id: 296628997624844293
2017-01-30 08:50:02.023309 -- Unable to retweet id: 296629149274095616
2017-01-30 08:50:02.164363 -- Unable to retweet id: 296645836270612482
2017-01-30 08:50:02.302693 -- Unable to retweet id: 296645971331411968
2017-01-30 08:51:01.525656 -- Unable to retweet id: 296628997624844293
2017-01-30 08:51:01.656185 -- Unable to retweet id: 296629149274095616
2017-01-30 08:51:01.808784 -- Unable to retweet id: 296645836270612482
2017-01-30 08:51:01.933255 -- Unable to retweet id: 296645971331411968
2017-01-30 08:52:02.158641 -- Unable to retweet id: 296628997624844293
2017-01-30 08:52:02.285851 -- Unable to retweet id: 296629149274095616
2017-01-30 08:52:02.434959 -- Unable to retweet id: 296645836270612482
2017-01-30 08:52:02.568953 -- Unable to retweet id: 296645971331411968
2017-01-30 08:53:01.784924 -- Unable to retweet id: 296628997624844293
2017-01-30 08:53:01.915306 -- Unable to retweet id: 296629149274095616
2017-01-30 08:53:02.064572 -- Unable to retweet id: 296645836270612482
2017-01-30 08:53:02.200625 -- Unable to retweet id: 296645971331411968
2017-01-30 08:54:01.421618 -- Unable to retweet id: 296628997624844293
2017-01-30 08:54:01.564692 -- Unable to retweet id: 296629149274095616
2017-01-30 08:54:01.710181 -- Unable to retweet id: 296645836270612482
2017-01-30 08:54:01.839749 -- Unable to retweet id: 296645971331411968
2017-01-30 08:55:02.064870 -- Unable to retweet id: 296628997624844293
2017-01-30 08:55:02.191787 -- Unable to retweet id: 296629149274095616
2017-01-30 08:55:02.357440 -- Unable to retweet id: 296645836270612482
2017-01-30 08:55:02.491273 -- Unable to retweet id: 296645971331411968
2017-01-30 08:56:01.710410 -- Unable to retweet id: 296628997624844293
2017-01-30 08:56:01.840758 -- Unable to retweet id: 296629149274095616
2017-01-30 08:56:01.991176 -- Unable to retweet id: 296645836270612482
2017-01-30 08:56:02.121156 -- Unable to retweet id: 296645971331411968
2017-01-30 08:57:01.343016 -- Unable to retweet id: 296628997624844293
2017-01-30 08:57:01.473663 -- Unable to retweet id: 296629149274095616
2017-01-30 08:57:01.620172 -- Unable to retweet id: 296645836270612482
2017-01-30 08:57:01.758668 -- Unable to retweet id: 296645971331411968
2017-01-30 08:58:02.091593 -- Unable to retweet id: 296628997624844293
2017-01-30 08:58:02.227742 -- Unable to retweet id: 296629149274095616
2017-01-30 08:58:02.374172 -- Unable to retweet id: 296645836270612482
2017-01-30 08:58:02.500898 -- Unable to retweet id: 296645971331411968
2017-01-30 08:59:01.713747 -- Unable to retweet id: 296628997624844293
2017-01-30 08:59:01.842402 -- Unable to retweet id: 296629149274095616
2017-01-30 08:59:01.990943 -- Unable to retweet id: 296645836270612482
2017-01-30 08:59:02.119029 -- Unable to retweet id: 296645971331411968
2017-01-30 09:00:01.349715 -- Unable to retweet id: 296628997624844293
2017-01-30 09:00:01.539221 -- Unable to retweet id: 296629149274095616
2017-01-30 09:00:01.756890 -- Unable to retweet id: 296645836270612482
2017-01-30 09:00:01.892420 -- Unable to retweet id: 296645971331411968
2017-01-30 09:01:02.165284 -- Unable to retweet id: 296628997624844293
2017-01-30 09:01:02.296812 -- Unable to retweet id: 296629149274095616
2017-01-30 09:01:02.437878 -- Unable to retweet id: 296645836270612482
2017-01-30 09:01:02.562784 -- Unable to retweet id: 296645971331411968
2017-01-30 09:02:01.787819 -- Unable to retweet id: 296628997624844293
2017-01-30 09:02:01.944827 -- Unable to retweet id: 296629149274095616
2017-01-30 09:02:02.088867 -- Unable to retweet id: 296645836270612482
2017-01-30 09:02:02.214083 -- Unable to retweet id: 296645971331411968
2017-01-30 09:03:01.431348 -- Unable to retweet id: 296628997624844293
2017-01-30 09:03:01.562126 -- Unable to retweet id: 296629149274095616
2017-01-30 09:03:01.732870 -- Unable to retweet id: 296645836270612482
2017-01-30 09:03:01.884263 -- Unable to retweet id: 296645971331411968
2017-01-30 09:04:02.110371 -- Unable to retweet id: 296628997624844293
2017-01-30 09:04:02.233812 -- Unable to retweet id: 296629149274095616
2017-01-30 09:04:02.392594 -- Unable to retweet id: 296645836270612482
2017-01-30 09:04:02.520171 -- Unable to retweet id: 296645971331411968
2017-01-30 09:05:01.761528 -- Unable to retweet id: 296628997624844293
2017-01-30 09:05:01.891244 -- Unable to retweet id: 296629149274095616
2017-01-30 09:05:02.047424 -- Unable to retweet id: 296645836270612482
2017-01-30 09:05:02.180768 -- Unable to retweet id: 296645971331411968
2017-01-30 09:06:01.460491 -- Unable to retweet id: 296628997624844293
2017-01-30 09:06:01.592212 -- Unable to retweet id: 296629149274095616
2017-01-30 09:06:01.737012 -- Unable to retweet id: 296645836270612482
2017-01-30 09:06:01.908793 -- Unable to retweet id: 296645971331411968
2017-01-30 09:07:02.133076 -- Unable to retweet id: 296628997624844293
2017-01-30 09:07:02.269396 -- Unable to retweet id: 296629149274095616
2017-01-30 09:07:02.416625 -- Unable to retweet id: 296645836270612482
2017-01-30 09:07:02.544193 -- Unable to retweet id: 296645971331411968
2017-01-30 09:08:01.756390 -- Unable to retweet id: 296628997624844293
2017-01-30 09:08:01.884003 -- Unable to retweet id: 296629149274095616
2017-01-30 09:08:02.033868 -- Unable to retweet id: 296645836270612482
2017-01-30 09:08:02.202463 -- Unable to retweet id: 296645971331411968
2017-01-30 09:09:01.482379 -- Unable to retweet id: 296628997624844293
2017-01-30 09:09:01.611265 -- Unable to retweet id: 296629149274095616
2017-01-30 09:09:01.755300 -- Unable to retweet id: 296645836270612482
2017-01-30 09:09:01.944511 -- Unable to retweet id: 296645971331411968
2017-01-30 09:10:02.184909 -- Unable to retweet id: 296628997624844293
2017-01-30 09:10:02.315212 -- Unable to retweet id: 296629149274095616
2017-01-30 09:10:02.462314 -- Unable to retweet id: 296645836270612482
2017-01-30 09:10:02.593067 -- Unable to retweet id: 296645971331411968
2017-01-30 09:11:01.876633 -- Unable to retweet id: 296628997624844293
2017-01-30 09:11:02.014570 -- Unable to retweet id: 296629149274095616
2017-01-30 09:11:02.163098 -- Unable to retweet id: 296645836270612482
2017-01-30 09:11:02.298732 -- Unable to retweet id: 296645971331411968
2017-01-30 09:12:01.522203 -- Unable to retweet id: 296628997624844293
2017-01-30 09:12:01.656309 -- Unable to retweet id: 296629149274095616
2017-01-30 09:12:01.804080 -- Unable to retweet id: 296645836270612482
2017-01-30 09:12:01.931845 -- Unable to retweet id: 296645971331411968
2017-01-30 09:13:02.146334 -- Unable to retweet id: 296628997624844293
2017-01-30 09:13:02.272117 -- Unable to retweet id: 296629149274095616
2017-01-30 09:13:02.412691 -- Unable to retweet id: 296645836270612482
2017-01-30 09:13:02.542738 -- Unable to retweet id: 296645971331411968
2017-01-30 09:14:01.770447 -- Unable to retweet id: 296628997624844293
2017-01-30 09:14:01.892800 -- Unable to retweet id: 296629149274095616
2017-01-30 09:14:02.042800 -- Unable to retweet id: 296645836270612482
2017-01-30 09:14:02.168080 -- Unable to retweet id: 296645971331411968
2017-01-30 09:14:02.520818 -- Retweeted tweet id: 296652578731745280
2017-01-30 09:15:01.734785 -- Unable to retweet id: 296628997624844293
2017-01-30 09:15:01.871362 -- Unable to retweet id: 296629149274095616
2017-01-30 09:15:02.055288 -- Unable to retweet id: 296645836270612482
2017-01-30 09:15:02.185188 -- Unable to retweet id: 296645971331411968
2017-01-30 09:15:02.347724 -- Unable to retweet id: 296652578731745280
2017-01-30 09:16:01.575077 -- Unable to retweet id: 296628997624844293
2017-01-30 09:16:01.705992 -- Unable to retweet id: 296629149274095616
2017-01-30 09:16:01.870345 -- Unable to retweet id: 296645836270612482
2017-01-30 09:16:01.999889 -- Unable to retweet id: 296645971331411968
2017-01-30 09:16:02.134655 -- Unable to retweet id: 296652578731745280
2017-01-30 09:17:01.357445 -- Unable to retweet id: 296628997624844293
2017-01-30 09:17:01.491752 -- Unable to retweet id: 296629149274095616
2017-01-30 09:17:01.657100 -- Unable to retweet id: 296645836270612482
2017-01-30 09:17:01.781607 -- Unable to retweet id: 296645971331411968
2017-01-30 09:17:01.911262 -- Unable to retweet id: 296652578731745280
2017-01-30 09:18:02.124845 -- Unable to retweet id: 296628997624844293
2017-01-30 09:18:02.275179 -- Unable to retweet id: 296629149274095616
2017-01-30 09:18:02.430703 -- Unable to retweet id: 296645836270612482
2017-01-30 09:18:02.573556 -- Unable to retweet id: 296645971331411968
2017-01-30 09:18:02.703207 -- Unable to retweet id: 296652578731745280
2017-01-30 09:19:01.918762 -- Unable to retweet id: 296628997624844293
2017-01-30 09:19:02.048297 -- Unable to retweet id: 296629149274095616
2017-01-30 09:19:02.206150 -- Unable to retweet id: 296645836270612482
2017-01-30 09:19:02.334131 -- Unable to retweet id: 296645971331411968
2017-01-30 09:19:02.468269 -- Unable to retweet id: 296652578731745280
2017-01-30 09:20:01.688312 -- Unable to retweet id: 296628997624844293
2017-01-30 09:20:01.815491 -- Unable to retweet id: 296629149274095616
2017-01-30 09:20:01.954746 -- Unable to retweet id: 296645836270612482
2017-01-30 09:20:02.097866 -- Unable to retweet id: 296645971331411968
2017-01-30 09:20:02.281179 -- Unable to retweet id: 296652578731745280
2017-01-30 09:21:01.508227 -- Unable to retweet id: 296628997624844293
2017-01-30 09:21:01.690384 -- Unable to retweet id: 296629149274095616
2017-01-30 09:21:01.843100 -- Unable to retweet id: 296645836270612482
2017-01-30 09:21:01.970281 -- Unable to retweet id: 296645971331411968
2017-01-30 09:21:02.096501 -- Unable to retweet id: 296652578731745280
2017-01-30 09:22:01.360704 -- Unable to retweet id: 296628997624844293
2017-01-30 09:22:01.494216 -- Unable to retweet id: 296629149274095616
2017-01-30 09:22:01.652587 -- Unable to retweet id: 296645836270612482
2017-01-30 09:22:01.844240 -- Unable to retweet id: 296645971331411968
2017-01-30 09:22:01.975514 -- Unable to retweet id: 296652578731745280
2017-01-30 09:23:02.191091 -- Unable to retweet id: 296628997624844293
2017-01-30 09:23:02.329651 -- Unable to retweet id: 296629149274095616
2017-01-30 09:23:02.474201 -- Unable to retweet id: 296645836270612482
2017-01-30 09:23:02.606658 -- Unable to retweet id: 296645971331411968
2017-01-30 09:23:02.738299 -- Unable to retweet id: 296652578731745280
2017-01-30 09:24:01.967508 -- Unable to retweet id: 296628997624844293
2017-01-30 09:24:02.101278 -- Unable to retweet id: 296629149274095616
2017-01-30 09:24:02.260313 -- Unable to retweet id: 296645836270612482
2017-01-30 09:24:02.387430 -- Unable to retweet id: 296645971331411968
2017-01-30 09:24:02.528897 -- Unable to retweet id: 296652578731745280
2017-01-30 09:25:01.753664 -- Unable to retweet id: 296628997624844293
2017-01-30 09:25:01.888281 -- Unable to retweet id: 296629149274095616
2017-01-30 09:25:02.095206 -- Unable to retweet id: 296645836270612482
2017-01-30 09:25:02.231811 -- Unable to retweet id: 296645971331411968
2017-01-30 09:25:02.363438 -- Unable to retweet id: 296652578731745280
2017-01-30 09:26:01.585967 -- Unable to retweet id: 296628997624844293
2017-01-30 09:26:01.769398 -- Unable to retweet id: 296629149274095616
2017-01-30 09:26:01.930263 -- Unable to retweet id: 296645836270612482
2017-01-30 09:26:02.054379 -- Unable to retweet id: 296645971331411968
2017-01-30 09:26:02.187156 -- Unable to retweet id: 296652578731745280
2017-01-30 09:27:01.421403 -- Unable to retweet id: 296628997624844293
2017-01-30 09:27:01.559170 -- Unable to retweet id: 296629149274095616
2017-01-30 09:27:01.712581 -- Unable to retweet id: 296645836270612482
2017-01-30 09:27:01.843020 -- Unable to retweet id: 296645971331411968
2017-01-30 09:27:01.965004 -- Unable to retweet id: 296652578731745280
2017-01-30 09:28:02.183674 -- Unable to retweet id: 296628997624844293
2017-01-30 09:28:02.318435 -- Unable to retweet id: 296629149274095616
2017-01-30 09:28:02.503904 -- Unable to retweet id: 296645836270612482
2017-01-30 09:28:02.636933 -- Unable to retweet id: 296645971331411968
2017-01-30 09:28:02.764534 -- Unable to retweet id: 296652578731745280
2017-01-30 09:29:01.982673 -- Unable to retweet id: 296628997624844293
2017-01-30 09:29:02.114064 -- Unable to retweet id: 296629149274095616
2017-01-30 09:29:02.262365 -- Unable to retweet id: 296645836270612482
2017-01-30 09:29:02.391907 -- Unable to retweet id: 296645971331411968
2017-01-30 09:29:02.529891 -- Unable to retweet id: 296652578731745280
2017-01-30 09:30:01.748348 -- Unable to retweet id: 296628997624844293
2017-01-30 09:30:01.880478 -- Unable to retweet id: 296629149274095616
2017-01-30 09:30:02.030881 -- Unable to retweet id: 296645836270612482
2017-01-30 09:30:02.159093 -- Unable to retweet id: 296645971331411968
2017-01-30 09:30:02.291611 -- Unable to retweet id: 296652578731745280
2017-01-30 09:31:01.620369 -- Unable to retweet id: 296628997624844293
2017-01-30 09:31:01.752062 -- Unable to retweet id: 296629149274095616
2017-01-30 09:31:01.901004 -- Unable to retweet id: 296645836270612482
2017-01-30 09:31:02.028518 -- Unable to retweet id: 296645971331411968
2017-01-30 09:31:02.156897 -- Unable to retweet id: 296652578731745280
2017-01-30 09:32:01.378625 -- Unable to retweet id: 296628997624844293
2017-01-30 09:32:01.509858 -- Unable to retweet id: 296629149274095616
2017-01-30 09:32:01.717529 -- Unable to retweet id: 296645836270612482
2017-01-30 09:32:01.868676 -- Unable to retweet id: 296645971331411968
2017-01-30 09:32:01.997799 -- Unable to retweet id: 296652578731745280
2017-01-30 09:33:01.247092 -- Unable to retweet id: 296628997624844293
2017-01-30 09:33:01.370035 -- Unable to retweet id: 296629149274095616
2017-01-30 09:33:01.551946 -- Unable to retweet id: 296645836270612482
2017-01-30 09:33:01.684391 -- Unable to retweet id: 296645971331411968
2017-01-30 09:33:01.808704 -- Unable to retweet id: 296652578731745280
2017-01-30 09:34:02.028353 -- Unable to retweet id: 296628997624844293
2017-01-30 09:34:02.172715 -- Unable to retweet id: 296629149274095616
2017-01-30 09:34:02.314933 -- Unable to retweet id: 296645836270612482
2017-01-30 09:34:02.445196 -- Unable to retweet id: 296645971331411968
2017-01-30 09:34:02.578061 -- Unable to retweet id: 296652578731745280
2017-01-30 09:35:01.796312 -- Unable to retweet id: 296628997624844293
2017-01-30 09:35:01.924111 -- Unable to retweet id: 296629149274095616
2017-01-30 09:35:02.084113 -- Unable to retweet id: 296645836270612482
2017-01-30 09:35:02.214104 -- Unable to retweet id: 296645971331411968
2017-01-30 09:35:02.347060 -- Unable to retweet id: 296652578731745280
2017-01-30 09:36:01.568351 -- Unable to retweet id: 296628997624844293
2017-01-30 09:36:01.698914 -- Unable to retweet id: 296629149274095616
2017-01-30 09:36:01.846835 -- Unable to retweet id: 296645836270612482
2017-01-30 09:36:01.973627 -- Unable to retweet id: 296645971331411968
2017-01-30 09:36:02.103861 -- Unable to retweet id: 296652578731745280
2017-01-30 09:37:01.329325 -- Unable to retweet id: 296628997624844293
2017-01-30 09:37:01.491506 -- Unable to retweet id: 296629149274095616
2017-01-30 09:37:01.645176 -- Unable to retweet id: 296645836270612482
2017-01-30 09:37:01.776400 -- Unable to retweet id: 296645971331411968
2017-01-30 09:37:01.905292 -- Unable to retweet id: 296652578731745280
2017-01-30 09:38:02.132961 -- Unable to retweet id: 296628997624844293
2017-01-30 09:38:02.258442 -- Unable to retweet id: 296629149274095616
2017-01-30 09:38:02.425139 -- Unable to retweet id: 296645836270612482
2017-01-30 09:38:02.560256 -- Unable to retweet id: 296645971331411968
2017-01-30 09:38:02.696504 -- Unable to retweet id: 296652578731745280
2017-01-30 09:39:01.925431 -- Unable to retweet id: 296628997624844293
2017-01-30 09:39:02.049585 -- Unable to retweet id: 296629149274095616
2017-01-30 09:39:02.203369 -- Unable to retweet id: 296645836270612482
2017-01-30 09:39:02.330408 -- Unable to retweet id: 296645971331411968
2017-01-30 09:39:02.458527 -- Unable to retweet id: 296652578731745280
2017-01-30 09:40:01.687463 -- Unable to retweet id: 296628997624844293
2017-01-30 09:40:01.861788 -- Unable to retweet id: 296629149274095616
2017-01-30 09:40:02.037385 -- Unable to retweet id: 296645836270612482
2017-01-30 09:40:02.265834 -- Unable to retweet id: 296645971331411968
2017-01-30 09:40:02.394199 -- Unable to retweet id: 296652578731745280
2017-01-30 09:41:01.651465 -- Unable to retweet id: 296628997624844293
2017-01-30 09:41:01.867313 -- Unable to retweet id: 296629149274095616
2017-01-30 09:41:02.026086 -- Unable to retweet id: 296645836270612482
2017-01-30 09:41:02.165516 -- Unable to retweet id: 296645971331411968
2017-01-30 09:41:02.298492 -- Unable to retweet id: 296652578731745280
2017-01-30 09:42:01.516525 -- Unable to retweet id: 296628997624844293
2017-01-30 09:42:01.641093 -- Unable to retweet id: 296629149274095616
2017-01-30 09:42:01.861246 -- Unable to retweet id: 296645836270612482
2017-01-30 09:42:01.985016 -- Unable to retweet id: 296645971331411968
2017-01-30 09:42:02.113371 -- Unable to retweet id: 296652578731745280
2017-01-30 09:43:01.337312 -- Unable to retweet id: 296628997624844293
2017-01-30 09:43:01.496221 -- Unable to retweet id: 296629149274095616
2017-01-30 09:43:01.643740 -- Unable to retweet id: 296645836270612482
2017-01-30 09:43:01.770096 -- Unable to retweet id: 296645971331411968
2017-01-30 09:43:01.899568 -- Unable to retweet id: 296652578731745280
2017-01-30 09:44:02.216080 -- Unable to retweet id: 296628997624844293
2017-01-30 09:44:02.398376 -- Unable to retweet id: 296629149274095616
2017-01-30 09:44:02.542503 -- Unable to retweet id: 296645836270612482
2017-01-30 09:44:02.705656 -- Unable to retweet id: 296645971331411968
2017-01-30 09:44:02.839378 -- Unable to retweet id: 296652578731745280
2017-01-30 09:45:02.113870 -- Unable to retweet id: 296628997624844293
2017-01-30 09:45:02.243520 -- Unable to retweet id: 296629149274095616
2017-01-30 09:45:02.390072 -- Unable to retweet id: 296645836270612482
