2017-05-11 20:48:01.679429 -- Retweeted tweet id: 333050909447815168
2017-05-11 21:27:02.807141 -- Unable to retweet id: 333057798285963266
2017-05-11 21:28:02.160657 -- Unable to retweet id: 333050909447815168
2017-05-11 21:28:02.293301 -- Unable to retweet id: 333052656211877890
2017-05-11 21:28:02.511647 -- Unable to retweet id: 333054958696030208
2017-05-11 21:28:02.646467 -- Unable to retweet id: 333055452881494016
2017-05-11 21:28:02.780358 -- Unable to retweet id: 333057798285963266
2017-05-11 21:29:02.050544 -- Unable to retweet id: 333050909447815168
2017-05-11 21:29:02.188326 -- Unable to retweet id: 333052656211877890
2017-05-11 21:29:02.445611 -- Unable to retweet id: 333054958696030208
2017-05-11 21:29:02.581722 -- Unable to retweet id: 333055452881494016
2017-05-11 21:29:02.718398 -- Unable to retweet id: 333057798285963266
2017-05-11 21:29:02.999249 -- Retweeted tweet id: 333061273833046018
2017-05-11 21:30:01.249583 -- Unable to retweet id: 333050909447815168
2017-05-11 21:30:01.436150 -- Unable to retweet id: 333052656211877890
2017-05-11 21:30:01.569918 -- Unable to retweet id: 333054958696030208
2017-05-11 21:30:01.708424 -- Unable to retweet id: 333055452881494016
2017-05-11 21:30:01.936247 -- Unable to retweet id: 333057798285963266
2017-05-11 21:30:02.069652 -- Unable to retweet id: 333061273833046018
2017-05-11 21:31:01.311017 -- Unable to retweet id: 333050909447815168
2017-05-11 21:31:01.456448 -- Unable to retweet id: 333052656211877890
2017-05-11 21:31:01.637616 -- Unable to retweet id: 333054958696030208
2017-05-11 21:31:01.774573 -- Unable to retweet id: 333055452881494016
2017-05-11 21:31:02.106750 -- Unable to retweet id: 333057798285963266
2017-05-11 21:31:02.237754 -- Unable to retweet id: 333061273833046018
2017-05-11 21:32:01.456704 -- Unable to retweet id: 333050909447815168
2017-05-11 21:32:01.616715 -- Unable to retweet id: 333052656211877890
2017-05-11 21:32:01.754910 -- Unable to retweet id: 333054958696030208
2017-05-11 21:32:01.928508 -- Unable to retweet id: 333055452881494016
2017-05-11 21:32:02.065421 -- Unable to retweet id: 333057798285963266
2017-05-11 21:32:02.202027 -- Unable to retweet id: 333061273833046018
2017-05-11 21:33:01.419237 -- Unable to retweet id: 333050909447815168
2017-05-11 21:33:01.551090 -- Unable to retweet id: 333052656211877890
2017-05-11 21:33:01.733118 -- Unable to retweet id: 333054958696030208
2017-05-11 21:33:01.864383 -- Unable to retweet id: 333055452881494016
2017-05-11 21:33:02.062958 -- Unable to retweet id: 333057798285963266
2017-05-11 21:33:02.193985 -- Unable to retweet id: 333061273833046018
2017-05-11 21:34:01.417818 -- Unable to retweet id: 333050909447815168
2017-05-11 21:34:01.548066 -- Unable to retweet id: 333052656211877890
2017-05-11 21:34:01.685556 -- Unable to retweet id: 333054958696030208
2017-05-11 21:34:01.810519 -- Unable to retweet id: 333055452881494016
2017-05-11 21:34:02.214211 -- Unable to retweet id: 333057798285963266
2017-05-11 21:34:02.347143 -- Unable to retweet id: 333061273833046018
2017-05-11 21:35:01.574276 -- Unable to retweet id: 333050909447815168
2017-05-11 21:35:01.704729 -- Unable to retweet id: 333052656211877890
2017-05-11 21:35:02.001380 -- Unable to retweet id: 333054958696030208
2017-05-11 21:35:02.133776 -- Unable to retweet id: 333055452881494016
2017-05-11 21:35:02.265662 -- Unable to retweet id: 333057798285963266
2017-05-11 21:35:02.401953 -- Unable to retweet id: 333061273833046018
2017-05-11 21:36:01.643161 -- Unable to retweet id: 333050909447815168
2017-05-11 21:36:01.800881 -- Unable to retweet id: 333052656211877890
2017-05-11 21:36:01.982586 -- Unable to retweet id: 333054958696030208
2017-05-11 21:36:02.173077 -- Unable to retweet id: 333055452881494016
2017-05-11 21:36:02.310423 -- Unable to retweet id: 333057798285963266
2017-05-11 21:36:02.446769 -- Unable to retweet id: 333061273833046018
2017-05-11 21:37:01.661487 -- Unable to retweet id: 333050909447815168
2017-05-11 21:37:01.807874 -- Unable to retweet id: 333052656211877890
2017-05-11 21:37:01.934929 -- Unable to retweet id: 333054958696030208
2017-05-11 21:37:02.088906 -- Unable to retweet id: 333055452881494016
2017-05-11 21:37:02.222275 -- Unable to retweet id: 333057798285963266
2017-05-11 21:37:02.369081 -- Unable to retweet id: 333061273833046018
2017-05-11 21:38:02.177024 -- Unable to retweet id: 333050909447815168
2017-05-11 21:38:02.312976 -- Unable to retweet id: 333052656211877890
2017-05-11 21:38:02.437946 -- Unable to retweet id: 333054958696030208
2017-05-11 21:38:02.634250 -- Unable to retweet id: 333055452881494016
2017-05-11 21:38:02.788182 -- Unable to retweet id: 333057798285963266
2017-05-11 21:38:02.923848 -- Unable to retweet id: 333061273833046018
2017-05-11 21:39:02.441492 -- Unable to retweet id: 333050909447815168
2017-05-11 21:39:02.624951 -- Unable to retweet id: 333052656211877890
2017-05-11 21:39:02.775022 -- Unable to retweet id: 333054958696030208
2017-05-11 21:39:02.909467 -- Unable to retweet id: 333055452881494016
2017-05-11 21:39:03.042251 -- Unable to retweet id: 333057798285963266
2017-05-11 21:39:03.172942 -- Unable to retweet id: 333061273833046018
2017-05-11 21:40:01.403701 -- Unable to retweet id: 333050909447815168
2017-05-11 21:40:01.543060 -- Unable to retweet id: 333052656211877890
2017-05-11 21:40:01.676134 -- Unable to retweet id: 333054958696030208
2017-05-11 21:40:01.816983 -- Unable to retweet id: 333055452881494016
2017-05-11 21:40:01.966637 -- Unable to retweet id: 333057798285963266
2017-05-11 21:40:02.102262 -- Unable to retweet id: 333061273833046018
2017-05-11 21:41:01.386060 -- Unable to retweet id: 333050909447815168
2017-05-11 21:41:01.544507 -- Unable to retweet id: 333052656211877890
2017-05-11 21:41:01.677771 -- Unable to retweet id: 333054958696030208
2017-05-11 21:41:01.818906 -- Unable to retweet id: 333055452881494016
2017-05-11 21:41:01.951803 -- Unable to retweet id: 333057798285963266
2017-05-11 21:41:02.170085 -- Unable to retweet id: 333061273833046018
2017-05-11 21:42:01.414239 -- Unable to retweet id: 333050909447815168
2017-05-11 21:42:01.544540 -- Unable to retweet id: 333052656211877890
2017-05-11 21:42:01.676712 -- Unable to retweet id: 333054958696030208
2017-05-11 21:42:01.817376 -- Unable to retweet id: 333055452881494016
2017-05-11 21:42:01.952022 -- Unable to retweet id: 333057798285963266
2017-05-11 21:42:02.082220 -- Unable to retweet id: 333061273833046018
2017-05-11 21:43:01.310903 -- Unable to retweet id: 333050909447815168
2017-05-11 21:43:01.441012 -- Unable to retweet id: 333052656211877890
2017-05-11 21:43:01.572501 -- Unable to retweet id: 333054958696030208
2017-05-11 21:43:01.726736 -- Unable to retweet id: 333055452881494016
2017-05-11 21:43:01.928633 -- Unable to retweet id: 333057798285963266
2017-05-11 21:43:02.065382 -- Unable to retweet id: 333061273833046018
2017-05-11 21:44:01.343228 -- Unable to retweet id: 333050909447815168
2017-05-11 21:44:01.678595 -- Unable to retweet id: 333052656211877890
2017-05-11 21:44:01.811061 -- Unable to retweet id: 333054958696030208
2017-05-11 21:44:01.948642 -- Unable to retweet id: 333055452881494016
2017-05-11 21:44:02.158689 -- Unable to retweet id: 333057798285963266
2017-05-11 21:44:02.361688 -- Unable to retweet id: 333061273833046018
2017-05-11 21:45:01.616127 -- Unable to retweet id: 333050909447815168
2017-05-11 21:45:01.746881 -- Unable to retweet id: 333052656211877890
2017-05-11 21:45:01.879831 -- Unable to retweet id: 333054958696030208
2017-05-11 21:45:02.020649 -- Unable to retweet id: 333055452881494016
2017-05-11 21:45:02.150662 -- Unable to retweet id: 333057798285963266
2017-05-11 21:45:02.297952 -- Unable to retweet id: 333061273833046018
2017-05-11 21:46:01.527301 -- Unable to retweet id: 333050909447815168
2017-05-11 21:46:01.661910 -- Unable to retweet id: 333052656211877890
2017-05-11 21:46:01.804242 -- Unable to retweet id: 333054958696030208
2017-05-11 21:46:01.976528 -- Unable to retweet id: 333055452881494016
2017-05-11 21:46:02.111216 -- Unable to retweet id: 333057798285963266
2017-05-11 21:46:02.252307 -- Unable to retweet id: 333061273833046018
2017-05-11 21:47:01.550927 -- Unable to retweet id: 333050909447815168
2017-05-11 21:47:01.682340 -- Unable to retweet id: 333052656211877890
2017-05-11 21:47:02.001840 -- Unable to retweet id: 333054958696030208
2017-05-11 21:47:02.134437 -- Unable to retweet id: 333055452881494016
2017-05-11 21:47:02.273249 -- Unable to retweet id: 333057798285963266
2017-05-11 21:47:02.402537 -- Unable to retweet id: 333061273833046018
2017-05-11 21:48:01.645063 -- Unable to retweet id: 333050909447815168
2017-05-11 21:48:01.781446 -- Unable to retweet id: 333052656211877890
2017-05-11 21:48:01.910861 -- Unable to retweet id: 333054958696030208
2017-05-11 21:48:02.049119 -- Unable to retweet id: 333055452881494016
2017-05-11 21:48:02.177498 -- Unable to retweet id: 333057798285963266
2017-05-11 21:48:02.303073 -- Unable to retweet id: 333061273833046018
2017-05-11 21:49:01.519751 -- Unable to retweet id: 333050909447815168
2017-05-11 21:49:01.656637 -- Unable to retweet id: 333052656211877890
2017-05-11 21:49:01.798148 -- Unable to retweet id: 333054958696030208
2017-05-11 21:49:01.948476 -- Unable to retweet id: 333055452881494016
2017-05-11 21:49:02.119777 -- Unable to retweet id: 333057798285963266
2017-05-11 21:49:02.299753 -- Unable to retweet id: 333061273833046018
2017-05-11 21:49:02.537239 -- Retweeted tweet id: 333066272642330625
2017-05-11 21:50:01.836460 -- Unable to retweet id: 333050909447815168
2017-05-11 21:50:01.991511 -- Unable to retweet id: 333052656211877890
2017-05-11 21:50:02.124324 -- Unable to retweet id: 333054958696030208
2017-05-11 21:50:02.256611 -- Unable to retweet id: 333055452881494016
2017-05-11 21:50:02.386769 -- Unable to retweet id: 333057798285963266
2017-05-11 21:50:02.517705 -- Unable to retweet id: 333061273833046018
2017-05-11 21:50:02.655202 -- Unable to retweet id: 333066272642330625
2017-05-11 21:51:01.876884 -- Unable to retweet id: 333050909447815168
2017-05-11 21:51:02.012815 -- Unable to retweet id: 333052656211877890
2017-05-11 21:51:02.147292 -- Unable to retweet id: 333054958696030208
2017-05-11 21:51:02.275988 -- Unable to retweet id: 333055452881494016
2017-05-11 21:51:02.413238 -- Unable to retweet id: 333057798285963266
2017-05-11 21:51:02.538407 -- Unable to retweet id: 333061273833046018
2017-05-11 21:51:02.670473 -- Unable to retweet id: 333066272642330625
2017-05-11 21:52:01.990959 -- Unable to retweet id: 333050909447815168
2017-05-11 21:52:02.131392 -- Unable to retweet id: 333052656211877890
2017-05-11 21:52:02.260069 -- Unable to retweet id: 333054958696030208
2017-05-11 21:52:02.455370 -- Unable to retweet id: 333055452881494016
2017-05-11 21:52:02.646775 -- Unable to retweet id: 333057798285963266
2017-05-11 21:52:02.784568 -- Unable to retweet id: 333061273833046018
2017-05-11 21:52:02.921186 -- Unable to retweet id: 333066272642330625
2017-05-11 21:53:02.169952 -- Unable to retweet id: 333050909447815168
2017-05-11 21:53:02.309270 -- Unable to retweet id: 333052656211877890
2017-05-11 21:53:02.441153 -- Unable to retweet id: 333054958696030208
2017-05-11 21:53:02.600992 -- Unable to retweet id: 333055452881494016
2017-05-11 21:53:02.736305 -- Unable to retweet id: 333057798285963266
2017-05-11 21:53:02.874888 -- Unable to retweet id: 333061273833046018
2017-05-11 21:53:03.020063 -- Unable to retweet id: 333066272642330625
2017-05-11 21:54:01.271290 -- Unable to retweet id: 333050909447815168
2017-05-11 21:54:01.395793 -- Unable to retweet id: 333052656211877890
2017-05-11 21:54:01.526900 -- Unable to retweet id: 333054958696030208
2017-05-11 21:54:01.676910 -- Unable to retweet id: 333055452881494016
2017-05-11 21:54:01.811887 -- Unable to retweet id: 333057798285963266
2017-05-11 21:54:01.946832 -- Unable to retweet id: 333061273833046018
2017-05-11 21:54:02.118950 -- Unable to retweet id: 333066272642330625
2017-05-11 21:55:01.340256 -- Unable to retweet id: 333050909447815168
2017-05-11 21:55:01.563105 -- Unable to retweet id: 333052656211877890
2017-05-11 21:55:01.689898 -- Unable to retweet id: 333054958696030208
2017-05-11 21:55:02.229600 -- Unable to retweet id: 333055452881494016
2017-05-11 21:55:02.358078 -- Unable to retweet id: 333057798285963266
2017-05-11 21:55:02.492492 -- Unable to retweet id: 333061273833046018
2017-05-11 21:55:02.629391 -- Unable to retweet id: 333066272642330625
2017-05-11 21:56:01.970589 -- Unable to retweet id: 333050909447815168
2017-05-11 21:56:02.141784 -- Unable to retweet id: 333052656211877890
2017-05-11 21:56:02.277511 -- Unable to retweet id: 333054958696030208
2017-05-11 21:56:02.521925 -- Unable to retweet id: 333055452881494016
2017-05-11 21:56:02.651599 -- Unable to retweet id: 333057798285963266
2017-05-11 21:56:02.786506 -- Unable to retweet id: 333061273833046018
2017-05-11 21:56:02.921075 -- Unable to retweet id: 333066272642330625
2017-05-11 21:57:02.158605 -- Unable to retweet id: 333050909447815168
2017-05-11 21:57:02.310678 -- Unable to retweet id: 333052656211877890
2017-05-11 21:57:02.438324 -- Unable to retweet id: 333054958696030208
2017-05-11 21:57:02.639976 -- Unable to retweet id: 333055452881494016
2017-05-11 21:57:02.771718 -- Unable to retweet id: 333057798285963266
2017-05-11 21:57:02.907066 -- Unable to retweet id: 333061273833046018
2017-05-11 21:57:03.039243 -- Unable to retweet id: 333066272642330625
2017-05-11 21:58:01.279813 -- Unable to retweet id: 333050909447815168
2017-05-11 21:58:01.413980 -- Unable to retweet id: 333052656211877890
2017-05-11 21:58:01.543624 -- Unable to retweet id: 333054958696030208
2017-05-11 21:58:01.680307 -- Unable to retweet id: 333055452881494016
2017-05-11 21:58:01.849273 -- Unable to retweet id: 333057798285963266
2017-05-11 21:58:01.981661 -- Unable to retweet id: 333061273833046018
2017-05-11 21:58:02.386159 -- Unable to retweet id: 333066272642330625
2017-05-11 21:59:01.602704 -- Unable to retweet id: 333050909447815168
2017-05-11 21:59:01.737595 -- Unable to retweet id: 333052656211877890
2017-05-11 21:59:01.918168 -- Unable to retweet id: 333054958696030208
2017-05-11 21:59:02.125909 -- Unable to retweet id: 333055452881494016
2017-05-11 21:59:02.351075 -- Unable to retweet id: 333057798285963266
2017-05-11 21:59:02.492350 -- Unable to retweet id: 333061273833046018
2017-05-11 21:59:02.617294 -- Unable to retweet id: 333066272642330625
2017-05-11 22:00:01.962508 -- Unable to retweet id: 333050909447815168
2017-05-11 22:00:02.139976 -- Unable to retweet id: 333052656211877890
2017-05-11 22:00:02.268427 -- Unable to retweet id: 333054958696030208
2017-05-11 22:00:02.408268 -- Unable to retweet id: 333055452881494016
2017-05-11 22:00:02.547243 -- Unable to retweet id: 333057798285963266
2017-05-11 22:00:02.689456 -- Unable to retweet id: 333061273833046018
2017-05-11 22:00:02.836988 -- Unable to retweet id: 333066272642330625
2017-05-11 22:01:02.070193 -- Unable to retweet id: 333050909447815168
2017-05-11 22:01:02.211393 -- Unable to retweet id: 333052656211877890
2017-05-11 22:01:02.343218 -- Unable to retweet id: 333054958696030208
2017-05-11 22:01:02.473711 -- Unable to retweet id: 333055452881494016
2017-05-11 22:01:02.602123 -- Unable to retweet id: 333057798285963266
2017-05-11 22:01:02.740456 -- Unable to retweet id: 333061273833046018
2017-05-11 22:01:02.879868 -- Unable to retweet id: 333066272642330625
2017-05-11 22:02:02.106268 -- Unable to retweet id: 333050909447815168
2017-05-11 22:02:02.376212 -- Unable to retweet id: 333052656211877890
2017-05-11 22:02:02.520843 -- Unable to retweet id: 333054958696030208
2017-05-11 22:02:02.667118 -- Unable to retweet id: 333055452881494016
2017-05-11 22:02:02.800973 -- Unable to retweet id: 333057798285963266
2017-05-11 22:02:02.980679 -- Unable to retweet id: 333061273833046018
2017-05-11 22:02:03.106856 -- Unable to retweet id: 333066272642330625
2017-05-11 22:03:01.326874 -- Unable to retweet id: 333050909447815168
2017-05-11 22:03:01.454816 -- Unable to retweet id: 333052656211877890
2017-05-11 22:03:01.673971 -- Unable to retweet id: 333054958696030208
2017-05-11 22:03:01.990520 -- Unable to retweet id: 333055452881494016
2017-05-11 22:03:02.125373 -- Unable to retweet id: 333057798285963266
2017-05-11 22:03:02.263908 -- Unable to retweet id: 333061273833046018
2017-05-11 22:03:02.402674 -- Unable to retweet id: 333066272642330625
2017-05-11 22:04:01.649086 -- Unable to retweet id: 333050909447815168
2017-05-11 22:04:01.883185 -- Unable to retweet id: 333052656211877890
2017-05-11 22:04:02.014880 -- Unable to retweet id: 333054958696030208
2017-05-11 22:04:02.144164 -- Unable to retweet id: 333055452881494016
2017-05-11 22:04:02.291456 -- Unable to retweet id: 333057798285963266
2017-05-11 22:04:02.425809 -- Unable to retweet id: 333061273833046018
2017-05-11 22:04:02.553751 -- Unable to retweet id: 333066272642330625
2017-05-11 22:05:01.776497 -- Unable to retweet id: 333050909447815168
2017-05-11 22:05:01.909016 -- Unable to retweet id: 333052656211877890
2017-05-11 22:05:02.074086 -- Unable to retweet id: 333054958696030208
2017-05-11 22:05:02.207971 -- Unable to retweet id: 333055452881494016
2017-05-11 22:05:02.342203 -- Unable to retweet id: 333057798285963266
2017-05-11 22:05:02.475513 -- Unable to retweet id: 333061273833046018
2017-05-11 22:05:02.611009 -- Unable to retweet id: 333066272642330625
2017-05-11 22:06:01.877442 -- Unable to retweet id: 333050909447815168
2017-05-11 22:06:02.047288 -- Unable to retweet id: 333052656211877890
2017-05-11 22:06:02.185291 -- Unable to retweet id: 333054958696030208
2017-05-11 22:06:02.318122 -- Unable to retweet id: 333055452881494016
2017-05-11 22:06:02.454169 -- Unable to retweet id: 333057798285963266
2017-05-11 22:06:02.579718 -- Unable to retweet id: 333061273833046018
2017-05-11 22:06:02.709770 -- Unable to retweet id: 333066272642330625
2017-05-11 22:07:01.930720 -- Unable to retweet id: 333050909447815168
2017-05-11 22:07:02.132870 -- Unable to retweet id: 333052656211877890
2017-05-11 22:07:02.271692 -- Unable to retweet id: 333054958696030208
2017-05-11 22:07:02.397277 -- Unable to retweet id: 333055452881494016
2017-05-11 22:07:02.534300 -- Unable to retweet id: 333057798285963266
2017-05-11 22:07:02.675970 -- Unable to retweet id: 333061273833046018
2017-05-11 22:07:02.809211 -- Unable to retweet id: 333066272642330625
2017-05-11 22:08:02.057948 -- Unable to retweet id: 333050909447815168
2017-05-11 22:08:02.247030 -- Unable to retweet id: 333052656211877890
2017-05-11 22:08:02.382743 -- Unable to retweet id: 333054958696030208
2017-05-11 22:08:02.511022 -- Unable to retweet id: 333055452881494016
2017-05-11 22:08:02.641534 -- Unable to retweet id: 333057798285963266
2017-05-11 22:08:02.780318 -- Unable to retweet id: 333061273833046018
2017-05-11 22:08:02.919446 -- Unable to retweet id: 333066272642330625
2017-05-11 22:09:02.132447 -- Unable to retweet id: 333050909447815168
