2017-12-02 06:02:01.620607 -- Retweeted tweet id: 407495082854846464
2017-12-02 06:20:01.398122 -- Unable to retweet id: 407496524130947072
2017-12-02 06:21:01.613178 -- Unable to retweet id: 407495082854846464
2017-12-02 06:21:01.767717 -- Unable to retweet id: 407496524130947072
2017-12-02 06:22:01.994946 -- Unable to retweet id: 407495082854846464
2017-12-02 06:22:02.139525 -- Unable to retweet id: 407496524130947072
2017-12-02 06:23:01.354531 -- Unable to retweet id: 407495082854846464
2017-12-02 06:23:01.655354 -- Unable to retweet id: 407496524130947072
2017-12-02 06:24:01.883226 -- Unable to retweet id: 407495082854846464
2017-12-02 06:24:02.028676 -- Unable to retweet id: 407496524130947072
2017-12-02 06:25:01.456642 -- Unable to retweet id: 407495082854846464
2017-12-02 06:25:01.600404 -- Unable to retweet id: 407496524130947072
2017-12-02 06:26:01.561186 -- Unable to retweet id: 407495082854846464
2017-12-02 06:26:01.714604 -- Unable to retweet id: 407496524130947072
2017-12-02 06:27:01.968813 -- Unable to retweet id: 407495082854846464
2017-12-02 06:27:02.136866 -- Unable to retweet id: 407496524130947072
2017-12-02 06:28:01.372775 -- Unable to retweet id: 407495082854846464
2017-12-02 06:28:01.517048 -- Unable to retweet id: 407496524130947072
2017-12-02 06:29:01.734568 -- Unable to retweet id: 407495082854846464
2017-12-02 06:29:01.883029 -- Unable to retweet id: 407496524130947072
2017-12-02 06:30:02.113261 -- Unable to retweet id: 407495082854846464
2017-12-02 06:30:02.259989 -- Unable to retweet id: 407496524130947072
2017-12-02 06:31:01.518870 -- Unable to retweet id: 407495082854846464
2017-12-02 06:31:01.661057 -- Unable to retweet id: 407496524130947072
2017-12-02 06:32:01.924684 -- Unable to retweet id: 407495082854846464
2017-12-02 06:32:02.269683 -- Unable to retweet id: 407496524130947072
2017-12-02 06:33:01.501646 -- Unable to retweet id: 407495082854846464
2017-12-02 06:33:01.677388 -- Unable to retweet id: 407496524130947072
2017-12-02 06:34:01.903705 -- Unable to retweet id: 407495082854846464
2017-12-02 06:34:02.038786 -- Unable to retweet id: 407496524130947072
2017-12-02 06:35:01.300853 -- Unable to retweet id: 407495082854846464
2017-12-02 06:35:01.437437 -- Unable to retweet id: 407496524130947072
2017-12-02 06:36:01.689073 -- Unable to retweet id: 407495082854846464
2017-12-02 06:36:01.832329 -- Unable to retweet id: 407496524130947072
2017-12-02 06:37:02.069317 -- Unable to retweet id: 407495082854846464
2017-12-02 06:37:02.279918 -- Unable to retweet id: 407496524130947072
2017-12-02 06:38:01.512428 -- Unable to retweet id: 407495082854846464
2017-12-02 06:38:01.649801 -- Unable to retweet id: 407496524130947072
2017-12-02 06:39:02.270936 -- Unable to retweet id: 407495082854846464
2017-12-02 06:39:02.428722 -- Unable to retweet id: 407496524130947072
2017-12-02 06:40:01.652827 -- Unable to retweet id: 407495082854846464
2017-12-02 06:40:01.788053 -- Unable to retweet id: 407496524130947072
2017-12-02 06:41:02.012639 -- Unable to retweet id: 407495082854846464
2017-12-02 06:41:02.376959 -- Unable to retweet id: 407496524130947072
2017-12-02 06:42:01.667054 -- Unable to retweet id: 407495082854846464
2017-12-02 06:42:01.812644 -- Unable to retweet id: 407496524130947072
2017-12-02 06:43:02.121661 -- Unable to retweet id: 407495082854846464
2017-12-02 06:43:02.266008 -- Unable to retweet id: 407496524130947072
2017-12-02 06:44:01.501215 -- Unable to retweet id: 407495082854846464
2017-12-02 06:44:01.640665 -- Unable to retweet id: 407496524130947072
2017-12-02 06:45:01.877614 -- Unable to retweet id: 407495082854846464
2017-12-02 06:45:02.009131 -- Unable to retweet id: 407496524130947072
2017-12-02 06:46:01.284423 -- Unable to retweet id: 407495082854846464
2017-12-02 06:46:01.440743 -- Unable to retweet id: 407496524130947072
2017-12-02 06:46:01.978616 -- Retweeted tweet id: 407505938774757376
2017-12-02 06:47:02.299031 -- Unable to retweet id: 407495082854846464
2017-12-02 06:47:02.433910 -- Unable to retweet id: 407496524130947072
2017-12-02 06:47:02.574018 -- Unable to retweet id: 407505938774757376
2017-12-02 06:48:01.842116 -- Unable to retweet id: 407495082854846464
2017-12-02 06:48:01.977315 -- Unable to retweet id: 407496524130947072
2017-12-02 06:48:02.106967 -- Unable to retweet id: 407505938774757376
2017-12-02 06:49:01.451247 -- Unable to retweet id: 407495082854846464
2017-12-02 06:49:01.594385 -- Unable to retweet id: 407496524130947072
2017-12-02 06:49:01.737594 -- Unable to retweet id: 407505938774757376
2017-12-02 06:50:01.983568 -- Unable to retweet id: 407495082854846464
2017-12-02 06:50:02.163008 -- Unable to retweet id: 407496524130947072
2017-12-02 06:50:02.511441 -- Unable to retweet id: 407505938774757376
2017-12-02 06:51:01.753477 -- Unable to retweet id: 407495082854846464
2017-12-02 06:51:01.905117 -- Unable to retweet id: 407496524130947072
2017-12-02 06:51:02.057725 -- Unable to retweet id: 407505938774757376
2017-12-02 06:52:01.285690 -- Unable to retweet id: 407495082854846464
2017-12-02 06:52:01.419538 -- Unable to retweet id: 407496524130947072
2017-12-02 06:52:01.564263 -- Unable to retweet id: 407505938774757376
2017-12-02 06:53:01.801664 -- Unable to retweet id: 407495082854846464
2017-12-02 06:53:01.938643 -- Unable to retweet id: 407496524130947072
2017-12-02 06:53:02.118405 -- Unable to retweet id: 407505938774757376
2017-12-02 06:54:01.346147 -- Unable to retweet id: 407495082854846464
2017-12-02 06:54:01.486993 -- Unable to retweet id: 407496524130947072
2017-12-02 06:54:01.623043 -- Unable to retweet id: 407505938774757376
2017-12-02 06:55:01.924694 -- Unable to retweet id: 407495082854846464
2017-12-02 06:55:02.105040 -- Unable to retweet id: 407496524130947072
2017-12-02 06:55:02.243593 -- Unable to retweet id: 407505938774757376
2017-12-02 06:56:01.467512 -- Unable to retweet id: 407495082854846464
2017-12-02 06:56:01.640897 -- Unable to retweet id: 407496524130947072
2017-12-02 06:56:01.812480 -- Unable to retweet id: 407505938774757376
2017-12-02 06:57:02.045114 -- Unable to retweet id: 407495082854846464
2017-12-02 06:57:02.242961 -- Unable to retweet id: 407496524130947072
2017-12-02 06:57:02.583280 -- Unable to retweet id: 407505938774757376
2017-12-02 06:58:01.810090 -- Unable to retweet id: 407495082854846464
2017-12-02 06:58:02.037851 -- Unable to retweet id: 407496524130947072
2017-12-02 06:58:02.334995 -- Unable to retweet id: 407505938774757376
2017-12-02 06:59:01.612843 -- Unable to retweet id: 407495082854846464
2017-12-02 06:59:01.755390 -- Unable to retweet id: 407496524130947072
2017-12-02 06:59:02.092267 -- Unable to retweet id: 407505938774757376
2017-12-02 07:00:01.336012 -- Unable to retweet id: 407495082854846464
2017-12-02 07:00:01.476305 -- Unable to retweet id: 407496524130947072
2017-12-02 07:00:01.657950 -- Unable to retweet id: 407505938774757376
2017-12-02 07:01:02.138075 -- Unable to retweet id: 407495082854846464
2017-12-02 07:01:02.277521 -- Unable to retweet id: 407496524130947072
2017-12-02 07:01:02.412736 -- Unable to retweet id: 407505938774757376
2017-12-02 07:02:01.896063 -- Unable to retweet id: 407495082854846464
2017-12-02 07:02:02.033654 -- Unable to retweet id: 407496524130947072
2017-12-02 07:02:02.175501 -- Unable to retweet id: 407505938774757376
2017-12-02 07:03:01.421682 -- Unable to retweet id: 407495082854846464
2017-12-02 07:03:01.577767 -- Unable to retweet id: 407496524130947072
2017-12-02 07:03:01.717406 -- Unable to retweet id: 407505938774757376
2017-12-02 07:04:02.048993 -- Unable to retweet id: 407495082854846464
2017-12-02 07:04:02.197588 -- Unable to retweet id: 407496524130947072
2017-12-02 07:04:02.337876 -- Unable to retweet id: 407505938774757376
2017-12-02 07:05:01.610626 -- Unable to retweet id: 407495082854846464
2017-12-02 07:05:01.753148 -- Unable to retweet id: 407496524130947072
2017-12-02 07:05:01.899843 -- Unable to retweet id: 407505938774757376
2017-12-02 07:06:02.142728 -- Unable to retweet id: 407495082854846464
2017-12-02 07:06:02.285133 -- Unable to retweet id: 407496524130947072
2017-12-02 07:06:02.424457 -- Unable to retweet id: 407505938774757376
2017-12-02 07:07:01.696464 -- Unable to retweet id: 407495082854846464
2017-12-02 07:07:01.912201 -- Unable to retweet id: 407496524130947072
2017-12-02 07:07:02.048100 -- Unable to retweet id: 407505938774757376
2017-12-02 07:08:01.268725 -- Unable to retweet id: 407495082854846464
2017-12-02 07:08:01.450950 -- Unable to retweet id: 407496524130947072
2017-12-02 07:08:01.586954 -- Unable to retweet id: 407505938774757376
2017-12-02 07:09:01.833501 -- Unable to retweet id: 407495082854846464
2017-12-02 07:09:01.969165 -- Unable to retweet id: 407496524130947072
2017-12-02 07:09:02.112608 -- Unable to retweet id: 407505938774757376
2017-12-02 07:10:01.336053 -- Unable to retweet id: 407495082854846464
2017-12-02 07:10:01.495935 -- Unable to retweet id: 407496524130947072
2017-12-02 07:10:01.634624 -- Unable to retweet id: 407505938774757376
2017-12-02 07:11:01.875263 -- Unable to retweet id: 407495082854846464
2017-12-02 07:11:02.227173 -- Unable to retweet id: 407496524130947072
2017-12-02 07:11:02.381058 -- Unable to retweet id: 407505938774757376
2017-12-02 07:12:01.638675 -- Unable to retweet id: 407495082854846464
2017-12-02 07:12:01.783015 -- Unable to retweet id: 407496524130947072
2017-12-02 07:12:01.919298 -- Unable to retweet id: 407505938774757376
2017-12-02 07:13:02.142293 -- Unable to retweet id: 407495082854846464
2017-12-02 07:13:02.278267 -- Unable to retweet id: 407496524130947072
2017-12-02 07:13:02.418774 -- Unable to retweet id: 407505938774757376
2017-12-02 07:14:01.646747 -- Unable to retweet id: 407495082854846464
2017-12-02 07:14:01.796946 -- Unable to retweet id: 407496524130947072
2017-12-02 07:14:01.928870 -- Unable to retweet id: 407505938774757376
2017-12-02 07:15:02.227645 -- Unable to retweet id: 407495082854846464
2017-12-02 07:15:02.371201 -- Unable to retweet id: 407496524130947072
2017-12-02 07:15:02.563421 -- Unable to retweet id: 407505938774757376
2017-12-02 07:16:01.993984 -- Unable to retweet id: 407495082854846464
2017-12-02 07:16:02.128835 -- Unable to retweet id: 407496524130947072
2017-12-02 07:16:02.276228 -- Unable to retweet id: 407505938774757376
2017-12-02 07:17:01.503315 -- Unable to retweet id: 407495082854846464
2017-12-02 07:17:01.685973 -- Unable to retweet id: 407496524130947072
2017-12-02 07:17:01.826500 -- Unable to retweet id: 407505938774757376
2017-12-02 07:18:02.074978 -- Unable to retweet id: 407495082854846464
2017-12-02 07:18:02.262561 -- Unable to retweet id: 407496524130947072
2017-12-02 07:18:02.397759 -- Unable to retweet id: 407505938774757376
2017-12-02 07:19:01.642609 -- Unable to retweet id: 407495082854846464
2017-12-02 07:19:01.883318 -- Unable to retweet id: 407496524130947072
2017-12-02 07:19:02.025206 -- Unable to retweet id: 407505938774757376
2017-12-02 07:20:01.318667 -- Unable to retweet id: 407495082854846464
2017-12-02 07:20:01.462408 -- Unable to retweet id: 407496524130947072
2017-12-02 07:20:01.599866 -- Unable to retweet id: 407505938774757376
2017-12-02 07:21:01.825375 -- Unable to retweet id: 407495082854846464
2017-12-02 07:21:01.969374 -- Unable to retweet id: 407496524130947072
2017-12-02 07:21:02.106902 -- Unable to retweet id: 407505938774757376
2017-12-02 07:22:01.558310 -- Unable to retweet id: 407495082854846464
2017-12-02 07:22:01.703296 -- Unable to retweet id: 407496524130947072
2017-12-02 07:22:01.854518 -- Unable to retweet id: 407505938774757376
2017-12-02 07:23:02.122712 -- Unable to retweet id: 407495082854846464
2017-12-02 07:23:02.255535 -- Unable to retweet id: 407496524130947072
2017-12-02 07:23:02.467751 -- Unable to retweet id: 407505938774757376
2017-12-02 07:24:02.067320 -- Unable to retweet id: 407495082854846464
2017-12-02 07:24:02.210556 -- Unable to retweet id: 407496524130947072
2017-12-02 07:24:02.349145 -- Unable to retweet id: 407505938774757376
2017-12-02 07:25:01.570630 -- Unable to retweet id: 407495082854846464
2017-12-02 07:25:01.712216 -- Unable to retweet id: 407496524130947072
2017-12-02 07:25:01.869024 -- Unable to retweet id: 407505938774757376
2017-12-02 07:26:02.101839 -- Unable to retweet id: 407495082854846464
2017-12-02 07:26:02.246698 -- Unable to retweet id: 407496524130947072
2017-12-02 07:26:02.390368 -- Unable to retweet id: 407505938774757376
2017-12-02 07:27:01.629597 -- Unable to retweet id: 407495082854846464
2017-12-02 07:27:01.921788 -- Unable to retweet id: 407496524130947072
2017-12-02 07:27:02.059947 -- Unable to retweet id: 407505938774757376
2017-12-02 07:28:01.317714 -- Unable to retweet id: 407495082854846464
2017-12-02 07:28:01.534743 -- Unable to retweet id: 407496524130947072
2017-12-02 07:28:01.983487 -- Unable to retweet id: 407505938774757376
2017-12-02 07:29:02.500552 -- Unable to retweet id: 407495082854846464
2017-12-02 07:29:02.676496 -- Unable to retweet id: 407496524130947072
2017-12-02 07:29:02.820644 -- Unable to retweet id: 407505938774757376
2017-12-02 07:30:02.052199 -- Unable to retweet id: 407495082854846464
2017-12-02 07:30:02.213524 -- Unable to retweet id: 407496524130947072
2017-12-02 07:30:02.353996 -- Unable to retweet id: 407505938774757376
2017-12-02 07:31:01.581696 -- Unable to retweet id: 407495082854846464
2017-12-02 07:31:01.730168 -- Unable to retweet id: 407496524130947072
2017-12-02 07:31:01.867486 -- Unable to retweet id: 407505938774757376
2017-12-02 07:32:02.099612 -- Unable to retweet id: 407495082854846464
2017-12-02 07:32:02.244300 -- Unable to retweet id: 407496524130947072
2017-12-02 07:32:02.384543 -- Unable to retweet id: 407505938774757376
2017-12-02 07:33:01.614426 -- Unable to retweet id: 407495082854846464
2017-12-02 07:33:01.761846 -- Unable to retweet id: 407496524130947072
2017-12-02 07:33:01.906713 -- Unable to retweet id: 407505938774757376
2017-12-02 07:34:02.185932 -- Unable to retweet id: 407495082854846464
2017-12-02 07:34:02.394180 -- Unable to retweet id: 407496524130947072
2017-12-02 07:34:02.533623 -- Unable to retweet id: 407505938774757376
2017-12-02 07:35:01.766409 -- Unable to retweet id: 407495082854846464
2017-12-02 07:35:01.904569 -- Unable to retweet id: 407496524130947072
2017-12-02 07:35:02.056669 -- Unable to retweet id: 407505938774757376
2017-12-02 07:36:01.297802 -- Unable to retweet id: 407495082854846464
2017-12-02 07:36:01.434021 -- Unable to retweet id: 407496524130947072
2017-12-02 07:36:01.569835 -- Unable to retweet id: 407505938774757376
2017-12-02 07:37:01.792582 -- Unable to retweet id: 407495082854846464
2017-12-02 07:37:01.946484 -- Unable to retweet id: 407496524130947072
2017-12-02 07:37:02.134358 -- Unable to retweet id: 407505938774757376
2017-12-02 07:38:01.371247 -- Unable to retweet id: 407495082854846464
2017-12-02 07:38:01.509160 -- Unable to retweet id: 407496524130947072
2017-12-02 07:38:01.651092 -- Unable to retweet id: 407505938774757376
2017-12-02 07:39:01.893812 -- Unable to retweet id: 407495082854846464
2017-12-02 07:39:02.033509 -- Unable to retweet id: 407496524130947072
2017-12-02 07:39:02.166442 -- Unable to retweet id: 407505938774757376
2017-12-02 07:40:01.562953 -- Unable to retweet id: 407495082854846464
2017-12-02 07:40:01.709901 -- Unable to retweet id: 407496524130947072
2017-12-02 07:40:01.849800 -- Unable to retweet id: 407505938774757376
2017-12-02 07:41:02.075072 -- Unable to retweet id: 407495082854846464
2017-12-02 07:41:02.224482 -- Unable to retweet id: 407496524130947072
2017-12-02 07:41:02.361838 -- Unable to retweet id: 407505938774757376
2017-12-02 07:42:01.613610 -- Unable to retweet id: 407495082854846464
2017-12-02 07:42:01.758763 -- Unable to retweet id: 407496524130947072
2017-12-02 07:42:01.890918 -- Unable to retweet id: 407505938774757376
2017-12-02 07:43:02.123568 -- Unable to retweet id: 407495082854846464
2017-12-02 07:43:02.263257 -- Unable to retweet id: 407496524130947072
2017-12-02 07:43:02.502527 -- Unable to retweet id: 407505938774757376
2017-12-02 07:44:01.721019 -- Unable to retweet id: 407495082854846464
2017-12-02 07:44:01.855441 -- Unable to retweet id: 407496524130947072
2017-12-02 07:44:02.011379 -- Unable to retweet id: 407505938774757376
2017-12-02 07:45:01.235135 -- Unable to retweet id: 407495082854846464
2017-12-02 07:45:01.516909 -- Unable to retweet id: 407496524130947072
2017-12-02 07:45:01.674649 -- Unable to retweet id: 407505938774757376
2017-12-02 07:46:01.922876 -- Unable to retweet id: 407495082854846464
2017-12-02 07:46:02.074615 -- Unable to retweet id: 407496524130947072
2017-12-02 07:46:02.229450 -- Unable to retweet id: 407505938774757376
2017-12-02 07:47:01.462394 -- Unable to retweet id: 407495082854846464
2017-12-02 07:47:01.613854 -- Unable to retweet id: 407496524130947072
2017-12-02 07:47:01.751212 -- Unable to retweet id: 407505938774757376
2017-12-02 07:48:01.974420 -- Unable to retweet id: 407495082854846464
2017-12-02 07:48:02.112770 -- Unable to retweet id: 407496524130947072
2017-12-02 07:48:02.257803 -- Unable to retweet id: 407505938774757376
2017-12-02 07:49:01.483727 -- Unable to retweet id: 407495082854846464
2017-12-02 07:49:01.650973 -- Unable to retweet id: 407496524130947072
2017-12-02 07:49:01.786444 -- Unable to retweet id: 407505938774757376
2017-12-02 07:50:02.031535 -- Unable to retweet id: 407495082854846464
2017-12-02 07:50:02.195797 -- Unable to retweet id: 407496524130947072
2017-12-02 07:50:02.338029 -- Unable to retweet id: 407505938774757376
2017-12-02 07:51:01.562052 -- Unable to retweet id: 407495082854846464
2017-12-02 07:51:01.718535 -- Unable to retweet id: 407496524130947072
2017-12-02 07:51:01.869517 -- Unable to retweet id: 407505938774757376
2017-12-02 07:52:02.097562 -- Unable to retweet id: 407495082854846464
2017-12-02 07:52:02.233454 -- Unable to retweet id: 407496524130947072
2017-12-02 07:52:02.575770 -- Unable to retweet id: 407505938774757376
2017-12-02 07:53:01.841452 -- Unable to retweet id: 407495082854846464
2017-12-02 07:53:01.997099 -- Unable to retweet id: 407496524130947072
2017-12-02 07:53:02.133194 -- Unable to retweet id: 407505938774757376
2017-12-02 07:54:01.358471 -- Unable to retweet id: 407495082854846464
2017-12-02 07:54:01.637165 -- Unable to retweet id: 407496524130947072
2017-12-02 07:54:01.788714 -- Unable to retweet id: 407505938774757376
2017-12-02 07:55:02.026023 -- Unable to retweet id: 407495082854846464
2017-12-02 07:55:02.366952 -- Unable to retweet id: 407496524130947072
2017-12-02 07:55:02.732889 -- Unable to retweet id: 407505938774757376
2017-12-02 07:56:01.981672 -- Unable to retweet id: 407495082854846464
2017-12-02 07:56:02.317082 -- Unable to retweet id: 407496524130947072
2017-12-02 07:56:02.452783 -- Unable to retweet id: 407505938774757376
2017-12-02 07:57:01.697865 -- Unable to retweet id: 407495082854846464
2017-12-02 07:57:01.938620 -- Unable to retweet id: 407496524130947072
2017-12-02 07:57:02.079065 -- Unable to retweet id: 407505938774757376
2017-12-02 07:58:01.425535 -- Unable to retweet id: 407495082854846464
2017-12-02 07:58:01.622556 -- Unable to retweet id: 407496524130947072
2017-12-02 07:58:01.768637 -- Unable to retweet id: 407505938774757376
2017-12-02 07:59:01.998164 -- Unable to retweet id: 407495082854846464
2017-12-02 07:59:02.166564 -- Unable to retweet id: 407496524130947072
2017-12-02 07:59:02.298585 -- Unable to retweet id: 407505938774757376
2017-12-02 08:00:01.595965 -- Unable to retweet id: 407495082854846464
2017-12-02 08:00:01.735179 -- Unable to retweet id: 407496524130947072
2017-12-02 08:00:01.870654 -- Unable to retweet id: 407505938774757376
2017-12-02 08:01:02.099364 -- Unable to retweet id: 407495082854846464
2017-12-02 08:01:02.242404 -- Unable to retweet id: 407496524130947072
2017-12-02 08:01:02.383988 -- Unable to retweet id: 407505938774757376
2017-12-02 08:02:01.638969 -- Unable to retweet id: 407495082854846464
2017-12-02 08:02:01.782093 -- Unable to retweet id: 407496524130947072
2017-12-02 08:02:01.923845 -- Unable to retweet id: 407505938774757376
2017-12-02 08:03:02.345037 -- Unable to retweet id: 407495082854846464
2017-12-02 08:03:02.666994 -- Unable to retweet id: 407496524130947072
2017-12-02 08:03:02.806033 -- Unable to retweet id: 407505938774757376
2017-12-02 08:04:02.302765 -- Unable to retweet id: 407495082854846464
2017-12-02 08:04:02.445260 -- Unable to retweet id: 407496524130947072
2017-12-02 08:04:02.578624 -- Unable to retweet id: 407505938774757376
2017-12-02 08:05:01.817671 -- Unable to retweet id: 407495082854846464
2017-12-02 08:05:02.154568 -- Unable to retweet id: 407496524130947072
2017-12-02 08:05:02.295403 -- Unable to retweet id: 407505938774757376
2017-12-02 08:06:01.528436 -- Unable to retweet id: 407495082854846464
2017-12-02 08:06:01.667282 -- Unable to retweet id: 407496524130947072
2017-12-02 08:06:01.828324 -- Unable to retweet id: 407505938774757376
2017-12-02 08:07:02.078128 -- Unable to retweet id: 407495082854846464
2017-12-02 08:07:02.215998 -- Unable to retweet id: 407496524130947072
2017-12-02 08:07:02.349568 -- Unable to retweet id: 407505938774757376
2017-12-02 08:08:01.811013 -- Unable to retweet id: 407495082854846464
2017-12-02 08:08:01.957925 -- Unable to retweet id: 407496524130947072
2017-12-02 08:08:02.110661 -- Unable to retweet id: 407505938774757376
2017-12-02 08:09:01.343710 -- Unable to retweet id: 407495082854846464
2017-12-02 08:09:01.482425 -- Unable to retweet id: 407496524130947072
2017-12-02 08:09:01.643169 -- Unable to retweet id: 407505938774757376
2017-12-02 08:10:01.877501 -- Unable to retweet id: 407495082854846464
2017-12-02 08:10:02.325630 -- Unable to retweet id: 407496524130947072
2017-12-02 08:10:02.488434 -- Unable to retweet id: 407505938774757376
2017-12-02 08:11:01.747941 -- Unable to retweet id: 407495082854846464
2017-12-02 08:11:01.887179 -- Unable to retweet id: 407496524130947072
2017-12-02 08:11:02.050764 -- Unable to retweet id: 407505938774757376
2017-12-02 08:12:01.276511 -- Unable to retweet id: 407495082854846464
2017-12-02 08:12:01.423068 -- Unable to retweet id: 407496524130947072
2017-12-02 08:12:01.568241 -- Unable to retweet id: 407505938774757376
2017-12-02 08:13:01.952679 -- Unable to retweet id: 407495082854846464
2017-12-02 08:13:02.092915 -- Unable to retweet id: 407496524130947072
2017-12-02 08:13:02.230686 -- Unable to retweet id: 407505938774757376
2017-12-02 08:14:01.470518 -- Unable to retweet id: 407495082854846464
2017-12-02 08:14:01.979185 -- Unable to retweet id: 407496524130947072
2017-12-02 08:14:02.120551 -- Unable to retweet id: 407505938774757376
2017-12-02 08:15:01.349737 -- Unable to retweet id: 407495082854846464
2017-12-02 08:15:01.492177 -- Unable to retweet id: 407496524130947072
2017-12-02 08:15:01.632852 -- Unable to retweet id: 407505938774757376
2017-12-02 08:16:01.896088 -- Unable to retweet id: 407495082854846464
2017-12-02 08:16:02.064909 -- Unable to retweet id: 407496524130947072
2017-12-02 08:16:02.208801 -- Unable to retweet id: 407505938774757376
2017-12-02 08:17:01.465933 -- Unable to retweet id: 407495082854846464
2017-12-02 08:17:01.597302 -- Unable to retweet id: 407496524130947072
2017-12-02 08:17:01.734194 -- Unable to retweet id: 407505938774757376
2017-12-02 08:18:01.966305 -- Unable to retweet id: 407495082854846464
2017-12-02 08:18:02.326192 -- Unable to retweet id: 407496524130947072
2017-12-02 08:18:02.474011 -- Unable to retweet id: 407505938774757376
2017-12-02 08:19:01.738957 -- Unable to retweet id: 407495082854846464
2017-12-02 08:19:01.910609 -- Unable to retweet id: 407496524130947072
2017-12-02 08:19:02.086710 -- Unable to retweet id: 407505938774757376
2017-12-02 08:20:01.305818 -- Unable to retweet id: 407495082854846464
2017-12-02 08:20:01.450510 -- Unable to retweet id: 407496524130947072
2017-12-02 08:20:01.591089 -- Unable to retweet id: 407505938774757376
2017-12-02 08:21:01.816688 -- Unable to retweet id: 407495082854846464
2017-12-02 08:21:01.961897 -- Unable to retweet id: 407496524130947072
2017-12-02 08:21:02.137098 -- Unable to retweet id: 407505938774757376
2017-12-02 08:22:01.399812 -- Unable to retweet id: 407495082854846464
2017-12-02 08:22:01.539998 -- Unable to retweet id: 407496524130947072
2017-12-02 08:22:01.695079 -- Unable to retweet id: 407505938774757376
2017-12-02 08:23:02.009625 -- Unable to retweet id: 407495082854846464
2017-12-02 08:23:02.143868 -- Unable to retweet id: 407496524130947072
2017-12-02 08:23:02.278201 -- Unable to retweet id: 407505938774757376
2017-12-02 08:24:01.646879 -- Unable to retweet id: 407495082854846464
2017-12-02 08:24:02.170295 -- Unable to retweet id: 407496524130947072
2017-12-02 08:24:02.308643 -- Unable to retweet id: 407505938774757376
2017-12-02 08:25:01.534267 -- Unable to retweet id: 407495082854846464
2017-12-02 08:25:01.675588 -- Unable to retweet id: 407496524130947072
2017-12-02 08:25:01.813068 -- Unable to retweet id: 407505938774757376
2017-12-02 08:26:02.056465 -- Unable to retweet id: 407495082854846464
2017-12-02 08:26:02.384817 -- Unable to retweet id: 407496524130947072
2017-12-02 08:26:02.528441 -- Unable to retweet id: 407505938774757376
2017-12-02 08:27:01.765939 -- Unable to retweet id: 407495082854846464
2017-12-02 08:27:01.900899 -- Unable to retweet id: 407496524130947072
2017-12-02 08:27:02.048677 -- Unable to retweet id: 407505938774757376
2017-12-02 08:28:01.540103 -- Unable to retweet id: 407495082854846464
2017-12-02 08:28:01.673532 -- Unable to retweet id: 407496524130947072
2017-12-02 08:28:01.817068 -- Unable to retweet id: 407505938774757376
2017-12-02 08:29:02.070142 -- Unable to retweet id: 407495082854846464
2017-12-02 08:29:02.217284 -- Unable to retweet id: 407496524130947072
2017-12-02 08:29:02.357791 -- Unable to retweet id: 407505938774757376
2017-12-02 08:30:01.585452 -- Unable to retweet id: 407495082854846464
2017-12-02 08:30:01.741698 -- Unable to retweet id: 407496524130947072
2017-12-02 08:30:02.078287 -- Unable to retweet id: 407505938774757376
2017-12-02 08:31:01.481169 -- Unable to retweet id: 407495082854846464
