2018-01-02 11:09:01.499298 -- Retweeted tweet id: 418806201036447744
2018-01-02 11:10:01.726411 -- Unable to retweet id: 418806201036447744
2018-01-02 11:11:01.995060 -- Unable to retweet id: 418806201036447744
2018-01-02 11:12:01.226939 -- Unable to retweet id: 418806201036447744
2018-01-02 11:13:01.463455 -- Unable to retweet id: 418806201036447744
2018-01-02 11:14:01.713807 -- Unable to retweet id: 418806201036447744
2018-01-02 11:15:01.954923 -- Unable to retweet id: 418806201036447744
2018-01-02 11:16:02.249374 -- Unable to retweet id: 418806201036447744
2018-01-02 11:17:01.485466 -- Unable to retweet id: 418806201036447744
2018-01-02 11:18:01.734336 -- Unable to retweet id: 418806201036447744
2018-01-02 11:19:01.968734 -- Unable to retweet id: 418806201036447744
2018-01-02 11:20:02.311914 -- Unable to retweet id: 418806201036447744
2018-01-02 11:21:01.578065 -- Unable to retweet id: 418806201036447744
2018-01-02 11:22:01.805754 -- Unable to retweet id: 418806201036447744
2018-01-02 11:23:02.034696 -- Unable to retweet id: 418806201036447744
2018-01-02 11:24:01.267355 -- Unable to retweet id: 418806201036447744
2018-01-02 11:25:01.586954 -- Unable to retweet id: 418806201036447744
2018-01-02 11:26:01.830764 -- Unable to retweet id: 418806201036447744
2018-01-02 11:27:02.069942 -- Unable to retweet id: 418806201036447744
2018-01-02 11:27:02.320947 -- Retweeted tweet id: 418810898598219777
2018-01-02 11:28:01.552852 -- Unable to retweet id: 418806201036447744
2018-01-02 11:28:01.855551 -- Unable to retweet id: 418810898598219777
2018-01-02 11:29:02.095337 -- Unable to retweet id: 418806201036447744
2018-01-02 11:29:02.233380 -- Unable to retweet id: 418810898598219777
2018-01-02 11:30:01.458848 -- Unable to retweet id: 418806201036447744
2018-01-02 11:30:01.593943 -- Unable to retweet id: 418810898598219777
2018-01-02 11:31:01.822094 -- Unable to retweet id: 418806201036447744
2018-01-02 11:31:01.953699 -- Unable to retweet id: 418810898598219777
2018-01-02 11:32:02.381011 -- Unable to retweet id: 418806201036447744
2018-01-02 11:32:02.515351 -- Unable to retweet id: 418810898598219777
2018-01-02 11:33:01.893141 -- Unable to retweet id: 418806201036447744
2018-01-02 11:33:02.175620 -- Unable to retweet id: 418810898598219777
2018-01-02 11:34:01.448345 -- Unable to retweet id: 418806201036447744
2018-01-02 11:34:01.590121 -- Unable to retweet id: 418810898598219777
2018-01-02 11:35:01.841530 -- Unable to retweet id: 418806201036447744
2018-01-02 11:35:01.995082 -- Unable to retweet id: 418810898598219777
2018-01-02 11:36:01.276727 -- Unable to retweet id: 418806201036447744
2018-01-02 11:36:01.418392 -- Unable to retweet id: 418810898598219777
2018-01-02 11:37:01.835076 -- Unable to retweet id: 418806201036447744
2018-01-02 11:37:01.973417 -- Unable to retweet id: 418810898598219777
2018-01-02 11:38:02.195975 -- Unable to retweet id: 418806201036447744
2018-01-02 11:38:02.338346 -- Unable to retweet id: 418810898598219777
2018-01-02 11:39:01.654952 -- Unable to retweet id: 418806201036447744
2018-01-02 11:39:01.794299 -- Unable to retweet id: 418810898598219777
2018-01-02 11:40:02.028067 -- Unable to retweet id: 418806201036447744
2018-01-02 11:40:02.169698 -- Unable to retweet id: 418810898598219777
2018-01-02 11:41:01.598786 -- Unable to retweet id: 418806201036447744
2018-01-02 11:41:01.770315 -- Unable to retweet id: 418810898598219777
2018-01-02 11:42:02.002739 -- Unable to retweet id: 418806201036447744
2018-01-02 11:42:02.143648 -- Unable to retweet id: 418810898598219777
2018-01-02 11:43:01.368554 -- Unable to retweet id: 418806201036447744
2018-01-02 11:43:01.514761 -- Unable to retweet id: 418810898598219777
2018-01-02 11:44:01.744412 -- Unable to retweet id: 418806201036447744
2018-01-02 11:44:01.881353 -- Unable to retweet id: 418810898598219777
2018-01-02 11:45:02.122725 -- Unable to retweet id: 418806201036447744
2018-01-02 11:45:02.389872 -- Unable to retweet id: 418810898598219777
2018-01-02 11:46:01.619088 -- Unable to retweet id: 418806201036447744
2018-01-02 11:46:01.775410 -- Unable to retweet id: 418810898598219777
2018-01-02 11:47:02.004640 -- Unable to retweet id: 418806201036447744
2018-01-02 11:47:02.202584 -- Unable to retweet id: 418810898598219777
2018-01-02 11:48:01.434231 -- Unable to retweet id: 418806201036447744
2018-01-02 11:48:01.639019 -- Unable to retweet id: 418810898598219777
2018-01-02 11:49:01.889586 -- Unable to retweet id: 418806201036447744
2018-01-02 11:49:02.027810 -- Unable to retweet id: 418810898598219777
2018-01-02 11:50:01.292958 -- Unable to retweet id: 418806201036447744
2018-01-02 11:50:01.448276 -- Unable to retweet id: 418810898598219777
2018-01-02 11:51:01.679056 -- Unable to retweet id: 418806201036447744
2018-01-02 11:51:01.827967 -- Unable to retweet id: 418810898598219777
2018-01-02 11:52:02.077608 -- Unable to retweet id: 418806201036447744
2018-01-02 11:52:02.485347 -- Unable to retweet id: 418810898598219777
2018-01-02 11:53:01.709523 -- Unable to retweet id: 418806201036447744
2018-01-02 11:53:01.851236 -- Unable to retweet id: 418810898598219777
2018-01-02 11:54:02.082541 -- Unable to retweet id: 418806201036447744
