2017-08-14 21:15:01.847875 -- Retweeted tweet id: 367484566015311872
2017-08-14 21:16:02.097632 -- Unable to retweet id: 367484566015311872
2017-08-14 21:17:01.321906 -- Unable to retweet id: 367484566015311872
2017-08-14 21:18:01.568777 -- Unable to retweet id: 367484566015311872
2017-08-14 21:19:01.793980 -- Unable to retweet id: 367484566015311872
2017-08-14 21:20:02.068617 -- Unable to retweet id: 367484566015311872
2017-08-14 21:21:01.295146 -- Unable to retweet id: 367484566015311872
2017-08-14 21:22:01.560192 -- Unable to retweet id: 367484566015311872
2017-08-14 21:23:01.817467 -- Unable to retweet id: 367484566015311872
2017-08-14 21:24:02.099292 -- Unable to retweet id: 367484566015311872
2017-08-14 21:25:01.321847 -- Unable to retweet id: 367484566015311872
2017-08-14 21:26:01.601748 -- Unable to retweet id: 367484566015311872
2017-08-14 21:27:01.849830 -- Unable to retweet id: 367484566015311872
2017-08-14 21:28:02.096651 -- Unable to retweet id: 367484566015311872
2017-08-14 21:29:01.317927 -- Unable to retweet id: 367484566015311872
2017-08-14 21:30:01.543664 -- Unable to retweet id: 367484566015311872
2017-08-14 21:31:01.782330 -- Unable to retweet id: 367484566015311872
2017-08-14 21:32:02.004901 -- Unable to retweet id: 367484566015311872
2017-08-14 21:33:01.261372 -- Unable to retweet id: 367484566015311872
2017-08-14 21:34:01.528777 -- Unable to retweet id: 367484566015311872
2017-08-14 21:35:01.754678 -- Unable to retweet id: 367484566015311872
2017-08-14 21:36:01.983859 -- Unable to retweet id: 367484566015311872
2017-08-14 21:37:02.216474 -- Unable to retweet id: 367484566015311872
2017-08-14 21:38:01.441323 -- Unable to retweet id: 367484566015311872
2017-08-14 21:39:01.680564 -- Unable to retweet id: 367484566015311872
2017-08-14 21:40:01.922701 -- Unable to retweet id: 367484566015311872
2017-08-14 21:41:02.147101 -- Unable to retweet id: 367484566015311872
2017-08-14 21:42:01.372490 -- Unable to retweet id: 367484566015311872
2017-08-14 21:43:01.627920 -- Unable to retweet id: 367484566015311872
2017-08-14 21:44:01.929706 -- Unable to retweet id: 367484566015311872
2017-08-14 21:45:02.179029 -- Unable to retweet id: 367484566015311872
2017-08-14 21:46:01.407484 -- Unable to retweet id: 367484566015311872
2017-08-14 21:47:01.664585 -- Unable to retweet id: 367484566015311872
2017-08-14 21:48:02.301959 -- Unable to retweet id: 367484566015311872
2017-08-14 21:49:01.632788 -- Unable to retweet id: 367484566015311872
2017-08-14 21:50:01.852634 -- Unable to retweet id: 367484566015311872
2017-08-14 21:51:02.094538 -- Unable to retweet id: 367484566015311872
2017-08-14 21:52:01.503504 -- Unable to retweet id: 367484566015311872
2017-08-14 21:53:01.742178 -- Unable to retweet id: 367484566015311872
2017-08-14 21:54:01.992776 -- Unable to retweet id: 367484566015311872
2017-08-14 21:55:01.211533 -- Unable to retweet id: 367484566015311872
2017-08-14 21:56:01.440708 -- Unable to retweet id: 367484566015311872
2017-08-14 21:57:01.698971 -- Unable to retweet id: 367484566015311872
2017-08-14 21:58:01.936541 -- Unable to retweet id: 367484566015311872
2017-08-14 21:59:02.190859 -- Unable to retweet id: 367484566015311872
2017-08-14 22:00:01.409383 -- Unable to retweet id: 367484566015311872
2017-08-14 22:01:01.634663 -- Unable to retweet id: 367484566015311872
2017-08-14 22:02:02.412972 -- Unable to retweet id: 367484566015311872
2017-08-14 22:03:01.638125 -- Unable to retweet id: 367484566015311872
2017-08-14 22:04:02.054503 -- Unable to retweet id: 367484566015311872
2017-08-14 22:05:01.381370 -- Unable to retweet id: 367484566015311872
2017-08-14 22:06:01.693909 -- Unable to retweet id: 367484566015311872
2017-08-14 22:07:01.917652 -- Unable to retweet id: 367484566015311872
2017-08-14 22:08:02.167489 -- Unable to retweet id: 367484566015311872
2017-08-14 22:09:01.393392 -- Unable to retweet id: 367484566015311872
2017-08-14 22:10:01.675523 -- Unable to retweet id: 367484566015311872
2017-08-14 22:11:01.905393 -- Unable to retweet id: 367484566015311872
2017-08-14 22:12:02.161722 -- Unable to retweet id: 367484566015311872
2017-08-14 22:13:01.430769 -- Unable to retweet id: 367484566015311872
2017-08-14 22:14:01.735596 -- Unable to retweet id: 367484566015311872
2017-08-14 22:15:02.011947 -- Unable to retweet id: 367484566015311872
2017-08-14 22:16:01.238650 -- Unable to retweet id: 367484566015311872
2017-08-14 22:17:01.504623 -- Unable to retweet id: 367484566015311872
2017-08-14 22:18:01.746169 -- Unable to retweet id: 367484566015311872
2017-08-14 22:19:01.969055 -- Unable to retweet id: 367484566015311872
2017-08-14 22:20:02.218476 -- Unable to retweet id: 367484566015311872
2017-08-14 22:21:01.444513 -- Unable to retweet id: 367484566015311872
2017-08-14 22:22:01.663607 -- Unable to retweet id: 367484566015311872
2017-08-14 22:23:01.894928 -- Unable to retweet id: 367484566015311872
2017-08-14 22:24:02.122070 -- Unable to retweet id: 367484566015311872
2017-08-14 22:25:01.336702 -- Unable to retweet id: 367484566015311872
2017-08-14 22:26:01.562517 -- Unable to retweet id: 367484566015311872
2017-08-14 22:27:01.787371 -- Unable to retweet id: 367484566015311872
2017-08-14 22:28:02.018567 -- Unable to retweet id: 367484566015311872
2017-08-14 22:29:01.246038 -- Unable to retweet id: 367484566015311872
2017-08-14 22:30:01.516668 -- Unable to retweet id: 367484566015311872
2017-08-14 22:31:01.767660 -- Unable to retweet id: 367484566015311872
2017-08-14 22:32:02.294146 -- Unable to retweet id: 367484566015311872
2017-08-14 22:33:01.614499 -- Unable to retweet id: 367484566015311872
2017-08-14 22:34:01.827168 -- Unable to retweet id: 367484566015311872
2017-08-14 22:35:02.838585 -- Unable to retweet id: 367484566015311872
2017-08-14 22:36:02.089502 -- Unable to retweet id: 367484566015311872
2017-08-14 22:37:01.385319 -- Unable to retweet id: 367484566015311872
2017-08-14 22:38:01.607616 -- Unable to retweet id: 367484566015311872
2017-08-14 22:39:01.866508 -- Unable to retweet id: 367484566015311872
2017-08-14 22:40:02.396460 -- Unable to retweet id: 367484566015311872
2017-08-14 22:41:01.634172 -- Unable to retweet id: 367484566015311872
2017-08-14 22:42:02.108307 -- Unable to retweet id: 367484566015311872
2017-08-14 22:43:01.334028 -- Unable to retweet id: 367484566015311872
2017-08-14 22:44:01.561896 -- Unable to retweet id: 367484566015311872
2017-08-14 22:45:01.829050 -- Unable to retweet id: 367484566015311872
2017-08-14 22:46:02.053108 -- Unable to retweet id: 367484566015311872
2017-08-14 22:47:01.308080 -- Unable to retweet id: 367484566015311872
2017-08-14 22:48:01.529802 -- Unable to retweet id: 367484566015311872
2017-08-14 22:49:01.826826 -- Unable to retweet id: 367484566015311872
2017-08-14 22:50:02.074918 -- Unable to retweet id: 367484566015311872
2017-08-14 22:51:01.291250 -- Unable to retweet id: 367484566015311872
2017-08-14 22:52:01.542857 -- Unable to retweet id: 367484566015311872
2017-08-14 22:53:01.770216 -- Unable to retweet id: 367484566015311872
2017-08-14 22:54:02.002268 -- Unable to retweet id: 367484566015311872
2017-08-14 22:55:01.536482 -- Unable to retweet id: 367484566015311872
2017-08-14 22:56:01.779643 -- Unable to retweet id: 367484566015311872
2017-08-14 22:57:01.999439 -- Unable to retweet id: 367484566015311872
2017-08-14 22:58:01.219631 -- Unable to retweet id: 367484566015311872
2017-08-14 22:59:01.436648 -- Unable to retweet id: 367484566015311872
2017-08-14 23:00:01.754877 -- Unable to retweet id: 367484566015311872
2017-08-14 23:01:02.946701 -- Unable to retweet id: 367484566015311872
2017-08-14 23:02:02.161396 -- Unable to retweet id: 367484566015311872
2017-08-14 23:03:01.723204 -- Unable to retweet id: 367484566015311872
2017-08-14 23:04:01.986867 -- Unable to retweet id: 367484566015311872
2017-08-14 23:05:02.206091 -- Unable to retweet id: 367484566015311872
2017-08-14 23:06:01.489125 -- Unable to retweet id: 367484566015311872
2017-08-14 23:07:01.724685 -- Unable to retweet id: 367484566015311872
2017-08-14 23:08:01.954148 -- Unable to retweet id: 367484566015311872
2017-08-14 23:09:02.263502 -- Unable to retweet id: 367484566015311872
2017-08-14 23:10:01.480929 -- Unable to retweet id: 367484566015311872
2017-08-14 23:11:01.700543 -- Unable to retweet id: 367484566015311872
2017-08-14 23:12:01.986150 -- Unable to retweet id: 367484566015311872
2017-08-14 23:13:02.428227 -- Unable to retweet id: 367484566015311872
2017-08-14 23:14:01.965490 -- Unable to retweet id: 367484566015311872
2017-08-14 23:15:02.200321 -- Unable to retweet id: 367484566015311872
2017-08-14 23:16:02.100079 -- Unable to retweet id: 367484566015311872
2017-08-14 23:17:01.390202 -- Unable to retweet id: 367484566015311872
2017-08-14 23:18:01.666676 -- Unable to retweet id: 367484566015311872
2017-08-14 23:19:01.965378 -- Unable to retweet id: 367484566015311872
2017-08-14 23:20:02.336413 -- Unable to retweet id: 367484566015311872
2017-08-14 23:21:01.562880 -- Unable to retweet id: 367484566015311872
2017-08-14 23:22:01.790726 -- Unable to retweet id: 367484566015311872
2017-08-14 23:23:02.013840 -- Unable to retweet id: 367484566015311872
2017-08-14 23:24:01.275556 -- Unable to retweet id: 367484566015311872
2017-08-14 23:25:01.593888 -- Unable to retweet id: 367484566015311872
