username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2012-09-17 15:03;5;1;"@TheJoeOsborne Definitely could be better.";;@TheJoeOsborne;;"247802976922640386";https://twitter.com/realDonaldTrump/status/247802976922640386
realDonaldTrump;2012-09-17 15:02;0;0;"@maynor1972 @usatoday Good choice";;@maynor1972 @usatoday;;"247802700559962112";https://twitter.com/realDonaldTrump/status/247802700559962112
realDonaldTrump;2012-09-17 14:55;0;0;"@lazymag @USAToday Good point!";;@lazymag @USAToday;;"247801082238074880";https://twitter.com/realDonaldTrump/status/247801082238074880
realDonaldTrump;2012-09-17 14:48;307;72;"It's Monday, how many more excuses will Obama make today about the economy?";;;;"247799228808716289";https://twitter.com/realDonaldTrump/status/247799228808716289
realDonaldTrump;2012-09-17 14:46;57;27;"How bad is the new @USAToday logo??";;@USAToday;;"247798777786798080";https://twitter.com/realDonaldTrump/status/247798777786798080
realDonaldTrump;2012-09-17 14:25;434;51;"While Obama is denying it, he did receive intelligence about the attacks 3 days before http:// bit.ly/OuZQs6 Too busy campaigning?";;;;"247793499875983360";https://twitter.com/realDonaldTrump/status/247793499875983360
realDonaldTrump;2012-09-17 14:22;181;56;"Still a buyer's market. Buy directly from a bank. They want to offload properties that have defaulted, will give good prices & financing.";;;;"247792708872192000";https://twitter.com/realDonaldTrump/status/247792708872192000
realDonaldTrump;2012-09-17 14:18;1459;1443;"Eli Manning staged a great comeback in 4th quarter--an elite quarterback.";;;;"247791646618554368";https://twitter.com/realDonaldTrump/status/247791646618554368
realDonaldTrump;2012-09-17 14:06;197;37;"With 50 days until the election, it is #TimeToGetTough for @MittRomney & @GOP";;@MittRomney @GOP;#TimeToGetTough;"247788615554445312";https://twitter.com/realDonaldTrump/status/247788615554445312
realDonaldTrump;2012-09-17 14:02;2;0;"@leebandoni So you can see what I mean.";;@leebandoni;;"247787544958353408";https://twitter.com/realDonaldTrump/status/247787544958353408
realDonaldTrump;2012-09-17 13:53;195;49;"Teachers in Chicago should go back to work immediately.Rahm Emanuel has offered them a fair deal. Now they're just acting for the cameras.";;;;"247785296853360644";https://twitter.com/realDonaldTrump/status/247785296853360644
