username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2012-04-20 15:26;184;23;"A bad manager such as @BarackObama will continually be plagued by scandals. http:// apne.ws/I9Ei0u Leadership starts at the top.";;@BarackObama;;"193450499805159424";https://twitter.com/realDonaldTrump/status/193450499805159424
realDonaldTrump;2012-04-20 15:20;204;141;"I am in Istanbul,Turkey. Just opened magnificent #TrumpTowers --- a big hit.";;;#TrumpTowers;"193449076694581248";https://twitter.com/realDonaldTrump/status/193449076694581248
realDonaldTrump;2012-04-20 09:05;296;80;"#trumpvlog The song "Donald Trump" hits 54 million views. @MacMiller - Where's my money? http:// youtu.be/XzAyjtJ3s6c";;@MacMiller;#trumpvlog;"193354765630046208";https://twitter.com/realDonaldTrump/status/193354765630046208
