username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2015-10-27 15:46;1363;2887;"Just out, wonderful poll in North Carolina. #Trump2016 #MakeAmericaGreatAgain http://www. publicpolicypolling.com/main/north-car olina/ …";;;#Trump2016 #MakeAmericaGreatAgain;"659124101014007808";https://twitter.com/realDonaldTrump/status/659124101014007808
realDonaldTrump;2015-10-27 13:02;1314;2849;"" @Rketeltas : @realDonaldTrump At least the real frontrunner is actually campaigning in Iowa and not on book tours. TRUMP 2016!"";;@Rketeltas @realDonaldTrump;;"659082740042743808";https://twitter.com/realDonaldTrump/status/659082740042743808
realDonaldTrump;2015-10-27 13:01;717;1409;"" @Indies4Trump : @HuffPostPol composite national poll #MakeAmericaGreatAgain #Trump2016 #TrumpTrain ... http:// fb.me/5glu8cwAz "";;@Indies4Trump @HuffPostPol;#MakeAmericaGreatAgain #Trump2016 #TrumpTrain;"659082604721917953";https://twitter.com/realDonaldTrump/status/659082604721917953
realDonaldTrump;2015-10-27 12:59;704;1523;"" @faagifts : @OANN WTG, GREAT JOB. U R THE BEST PICK OUT OF ALL OF THE CANDIDATES & OHIO KNOWS THIS 2.THAT IS WHY U R LEADING THERE TOO"";;@faagifts @OANN;;"659082053720416260";https://twitter.com/realDonaldTrump/status/659082053720416260
realDonaldTrump;2015-10-27 12:52;961;2552;"I am leaving for Sioux City, Iowa - great event (rally).";;;;"659080204590174209";https://twitter.com/realDonaldTrump/status/659080204590174209
realDonaldTrump;2015-10-27 12:25;1109;1951;"National GOP Presidential Poll via @OANN @realDonaldTrump 35.6% #Trump2016 https:// twitter.com/GravisMarketin g/status/659053593975246853 …";;@OANN @realDonaldTrump;#Trump2016;"659073566256820225";https://twitter.com/realDonaldTrump/status/659073566256820225
realDonaldTrump;2015-10-27 10:14;1503;2180;""Trump's National Lead Increases to 35.6% Going into the Third GOP Debate it's Trump, Carson and Rubio" http://www. prnewswire.com/news-releases/ trumps-national-lead-increases-to-356-300166946.html … …";;;;"659040442005258240";https://twitter.com/realDonaldTrump/status/659040442005258240
realDonaldTrump;2015-10-27 08:46;944;1827;"Thank you @SahilKapur for the wonderful story. http://www. bloomberg.com/politics/artic les/2015-10-27/why-donald-trump-could-win-the-republican-nomination …";;@SahilKapur;;"659018317554913280";https://twitter.com/realDonaldTrump/status/659018317554913280
realDonaldTrump;2015-10-27 08:43;1380;2735;"New Gravis national poll just out --- 36%! Very nice! #MakeAmericaGreatAgain";;;#MakeAmericaGreatAgain;"659017613348098048";https://twitter.com/realDonaldTrump/status/659017613348098048
realDonaldTrump;2015-10-27 06:02;1728;3325;"" @RhatPatriot : @FoxBusiness @realDonaldTrump Why not post the other polls where Trump has 40 percent and Carson is in the teens? Strange?"";;@RhatPatriot @FoxBusiness @realDonaldTrump;;"658977155532128256";https://twitter.com/realDonaldTrump/status/658977155532128256
realDonaldTrump;2015-10-27 06:01;620;1443;"" @bawl : I agree @BillKristol hasn't be right about anything in a very long time. Shocking that @Morning_Joe gives him a platform."";;@bawl @BillKristol @Morning_Joe;;"658976834105810945";https://twitter.com/realDonaldTrump/status/658976834105810945
realDonaldTrump;2015-10-27 05:59;543;1320;"" @JordanDworaczyk : @DrHawk12 @elvisknievil I'm voting for @realDonaldTrump too." Thanks.";;@JordanDworaczyk @DrHawk12 @elvisknievil @realDonaldTrump;;"658976331904843776";https://twitter.com/realDonaldTrump/status/658976331904843776
realDonaldTrump;2015-10-26 21:32;1531;2916;""@julian771177: Mike Tyson endorses @realDonaldTrump http://www. breitbart.com/big-hollywood/ 2015/10/26/mike-tyson-endorses-donald-trump-president/ … #MakeAmericaGreatAgain " Thanks Iron Mike, greatly appreciated!";;@julian771177 @realDonaldTrump;#MakeAmericaGreatAgain;"658848762434068480";https://twitter.com/realDonaldTrump/status/658848762434068480
realDonaldTrump;2015-10-26 20:26;775;1812;"" @AlbertoMarsano : @realDonaldTrump Looking forward to seeing you in Reno Nevada this Thursday! Nevada stands with you!!!!!!!!!!!!!!" Nice.";;@AlbertoMarsano @realDonaldTrump;;"658832198515171328";https://twitter.com/realDonaldTrump/status/658832198515171328
realDonaldTrump;2015-10-26 20:25;887;2378;""@TheJusticeEngle: @realDonaldTrump I'm 18 years old from Florida, and just registered to vote. You got my vote in the primaries!" THANKS.";;@TheJusticeEngle @realDonaldTrump;;"658831867429462016";https://twitter.com/realDonaldTrump/status/658831867429462016
realDonaldTrump;2015-10-26 20:24;802;2030;"" @TheWhiteHatter : Thanks to @TODAYshow for giving great attention to the Town of Atkinson at #TrumpTODAY w/ pic.twitter.com/kJF8SB2CXh "";;@TheWhiteHatter @TODAYshow;#TrumpTODAY;"658831655445098496";https://twitter.com/realDonaldTrump/status/658831655445098496
realDonaldTrump;2015-10-26 20:23;1090;2484;"" @BobD746847 : There shouldn't be a problem with this election. "WE THE PEOPLE" finally have someone that speaks on OUR behalf. TRUMP-2016"";;@BobD746847;;"658831325617635329";https://twitter.com/realDonaldTrump/status/658831325617635329
realDonaldTrump;2015-10-26 19:55;1148;2512;"" @coloradojoe2001 : How is any one taking Carson seriously when he "suspends" his presidential campaign for a book signing tour?"";;@coloradojoe2001;;"658824292117913600";https://twitter.com/realDonaldTrump/status/658824292117913600
