username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2015-08-22 16:27;2807;4980;"Jeb Bush has a photoshopped photo for an ad which gives him a black left hand and much different looking body. Jeb just can't get it right!";New Jersey, USA;;;"635216782794596352";https://twitter.com/realDonaldTrump/status/635216782794596352
realDonaldTrump;2015-08-22 16:19;2722;5803;"Jeb Bush is weak on illegal immigration, in favor of common core, bad on women's health issues and thinks the Iraq war was a good thing.";New Jersey, USA;;;"635214634627256320";https://twitter.com/realDonaldTrump/status/635214634627256320
realDonaldTrump;2015-08-22 15:22;3739;8145;"Now that I started my war on illegal immigration and securing the border, most other candidates are finally speaking up. Just politicians!";;;;"635200284290105344";https://twitter.com/realDonaldTrump/status/635200284290105344
realDonaldTrump;2015-08-22 14:28;2608;5981;"It has just been confirmed by the City of Mobile, Alabama, that there were 30,000 people at last nights event, making it #1for pol season.";New Jersey, USA;;#1for;"635186889314672641";https://twitter.com/realDonaldTrump/status/635186889314672641
realDonaldTrump;2015-08-22 14:23;5264;9190;"How is Bernie Sanders going to defend our country if he can't even defend his own microphone? Very sad!";New Jersey, USA;;;"635185617475923968";https://twitter.com/realDonaldTrump/status/635185617475923968
realDonaldTrump;2015-08-22 14:18;1641;3472;"Thank you to the @washingtonpost for the accurate and very discriptive story on my speech in Alabama last night. It was a great evening!";;@washingtonpost;;"635184411399618561";https://twitter.com/realDonaldTrump/status/635184411399618561
realDonaldTrump;2015-08-22 14:13;1884;2978;"I had 15,000 people in Phoenix but @politico said "the rooms capacity is just over 2000." But said Bernie Sanders had 11,000 in same room.";New Jersey, USA;@politico;;"635182993334792193";https://twitter.com/realDonaldTrump/status/635182993334792193
realDonaldTrump;2015-08-22 13:44;1467;2803;". @politico covers me more inaccurately than any other media source, and that is saying something. They go out of their way to distort truth!";;@politico;;"635175769069723648";https://twitter.com/realDonaldTrump/status/635175769069723648
realDonaldTrump;2015-08-22 13:39;1270;2098;"" @dojiedojie : @realDonaldTrump Keep talking Donald....The people want to hear it loud and clear!!!!!"";New Jersey, USA;@dojiedojie @realDonaldTrump;;"635174517208428544";https://twitter.com/realDonaldTrump/status/635174517208428544
realDonaldTrump;2015-08-22 13:38;1165;1952;"" @crstin0516 : @DanScavino @keraladubai @realDonaldTrump That chant gave me sweet, sweet chills!! #USA #America "";;@crstin0516 @DanScavino @keraladubai @realDonaldTrump;#USA #America;"635174339416076288";https://twitter.com/realDonaldTrump/status/635174339416076288
realDonaldTrump;2015-08-22 05:58;3275;7559;"Alabama was great last night, amazing people. 30,000 folks was largest crowd of political season. Nice!";New Jersey, USA;;;"635058369431252992";https://twitter.com/realDonaldTrump/status/635058369431252992
realDonaldTrump;2015-08-21 22:06;1875;3847;". @jessebwatters , You did a great job hosting @oreillyfactor . Everybody loved it! Thank you for the nice words.";;@jessebwatters @oreillyfactor;;"634939783257661440";https://twitter.com/realDonaldTrump/status/634939783257661440
realDonaldTrump;2015-08-21 19:28;3462;7784;"#MakeAmericaGreatAgain #TrumpRallyAL pic.twitter.com/UokCEy7e4N";;;#MakeAmericaGreatAgain #TrumpRallyAL;"634899914393276416";https://twitter.com/realDonaldTrump/status/634899914393276416
