username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2013-02-08 09:12;16;16;"@JAKESTADGANGSTA Thanks Jake.";;@JAKESTADGANGSTA;;"299913491987456000";https://twitter.com/realDonaldTrump/status/299913491987456000
realDonaldTrump;2013-02-08 09:06;7;17;"@MrCunningham89 Thanks Cam.";;@MrCunningham89;;"299912132479307778";https://twitter.com/realDonaldTrump/status/299912132479307778
realDonaldTrump;2013-02-08 09:05;0;0;"@Tahanigoingpro Thanks.";;@Tahanigoingpro;;"299911900630749184";https://twitter.com/realDonaldTrump/status/299911900630749184
realDonaldTrump;2013-02-08 09:04;0;4;"@MaryGraceDH Good!";;@MaryGraceDH;;"299911623211094016";https://twitter.com/realDonaldTrump/status/299911623211094016
realDonaldTrump;2013-02-08 09:02;3;14;"@JXGriffen Be confident, pay attention--and good luck.";;@JXGriffen;;"299911208511889408";https://twitter.com/realDonaldTrump/status/299911208511889408
realDonaldTrump;2013-02-08 08:48;6;6;"@Ferretti911 Keep your focus and never give up.";;@Ferretti911;;"299907532619653121";https://twitter.com/realDonaldTrump/status/299907532619653121
realDonaldTrump;2013-02-08 08:38;546;232;"No person who is enthusiastic about his work has anything to fear from life. - Samuel Goldwyn";;;;"299904994054922240";https://twitter.com/realDonaldTrump/status/299904994054922240
realDonaldTrump;2013-02-08 08:29;1;0;"@MisterEspinal Thank you.";;@MisterEspinal;;"299902670196588544";https://twitter.com/realDonaldTrump/status/299902670196588544
realDonaldTrump;2013-02-08 08:26;4;5;"@hoylier I was never a fan or defender of Bush.";;@hoylier;;"299902121975885825";https://twitter.com/realDonaldTrump/status/299902121975885825
realDonaldTrump;2013-02-08 08:26;0;0;"@macbenz46 @southsalem But he will get it!";;@macbenz46 @southsalem;;"299901943487270912";https://twitter.com/realDonaldTrump/status/299901943487270912
realDonaldTrump;2013-02-08 08:24;1;0;"@chrisr52 Thanks, I am.";;@chrisr52;;"299901532651024386";https://twitter.com/realDonaldTrump/status/299901532651024386
realDonaldTrump;2013-02-08 08:23;0;0;"@darrengiven Thanks Darren.";;@darrengiven;;"299901306179567617";https://twitter.com/realDonaldTrump/status/299901306179567617
realDonaldTrump;2013-02-08 08:19;4;13;"@notdevondalton Thank her for me!";;@notdevondalton;;"299900336833974273";https://twitter.com/realDonaldTrump/status/299900336833974273
realDonaldTrump;2013-02-08 08:18;0;1;"@BGoldsmith26 Yes, if they fight!";;@BGoldsmith26;;"299900038199508992";https://twitter.com/realDonaldTrump/status/299900038199508992
realDonaldTrump;2013-02-08 08:17;0;0;"@ATunaMeltOnRye Good idea.";;@ATunaMeltOnRye;;"299899768195395584";https://twitter.com/realDonaldTrump/status/299899768195395584
realDonaldTrump;2013-02-08 08:16;1;0;"@EdwardAshton30 Thanks.";;@EdwardAshton30;;"299899545788219392";https://twitter.com/realDonaldTrump/status/299899545788219392
realDonaldTrump;2013-02-08 08:14;0;0;"@jeff_m_hamilton It's about time!";;@jeff_m_hamilton;;"299898930659999744";https://twitter.com/realDonaldTrump/status/299898930659999744
realDonaldTrump;2013-02-08 07:55;1;2;"@lucasg203 Good luck!";;@lucasg203;;"299894286445604864";https://twitter.com/realDonaldTrump/status/299894286445604864
realDonaldTrump;2013-02-08 07:49;883;314;"Being an entrepreneur is not a group effort. You have to trust yourself and your instincts.";;;;"299892694602358784";https://twitter.com/realDonaldTrump/status/299892694602358784
realDonaldTrump;2013-02-08 07:41;21;21;"Ashley Judd Targeted by @karlrove 's Super PAC in Ad (Video) http:// huff.to/TKxl0M";;@karlrove;;"299890640207106048";https://twitter.com/realDonaldTrump/status/299890640207106048
realDonaldTrump;2013-02-08 07:24;22;14;". @karlrove ’s ad is the best thing that ever happened to Ashley Judd—simply increases her profile.";;@karlrove;;"299886510763831297";https://twitter.com/realDonaldTrump/status/299886510763831297
realDonaldTrump;2013-02-08 06:04;128;89;"@karlrove is a total loser...save your money!";;@karlrove;;"299866309024440321";https://twitter.com/realDonaldTrump/status/299866309024440321
realDonaldTrump;2013-02-08 06:03;32;14;"See the Ashley Judd ad by @karlrove and you will definitely vote for her and love Obama.";;@karlrove;;"299866129067819009";https://twitter.com/realDonaldTrump/status/299866129067819009
realDonaldTrump;2013-02-08 06:02;10;3;"@karlrove Ashley Judd ad makes her and Obama look great...nobody wastes money like Karl Rove!";;@karlrove;;"299865729640067073";https://twitter.com/realDonaldTrump/status/299865729640067073
realDonaldTrump;2013-02-08 06:00;90;40;"Is @karlrove incompetent? 400 million dollars down the drain and not 1 victory!";;@karlrove;;"299865260519718913";https://twitter.com/realDonaldTrump/status/299865260519718913
