username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2013-01-28 14:01;652;284;"“A leader does not deserve the name unless he is willing occasionally to stand alone.” - Henry A. Kissinger";;;;"296000095692926976";https://twitter.com/realDonaldTrump/status/296000095692926976
realDonaldTrump;2013-01-28 13:58;131;70;"Still waiting to hear from @billmaher . Every day he dodges me is one less day that $5M is being used for charity.";;@billmaher;;"295999352290291712";https://twitter.com/realDonaldTrump/status/295999352290291712
realDonaldTrump;2013-01-28 13:46;281;116;". @TigerWoods is playing like his old self in the Farmers Insurance Open. He will have a great year.";;@TigerWoods;;"295996213008932864";https://twitter.com/realDonaldTrump/status/295996213008932864
realDonaldTrump;2013-01-28 13:10;1143;445;"A-Rod should do the Yankees a favor and never play again.";;;;"295987171721097216";https://twitter.com/realDonaldTrump/status/295987171721097216
realDonaldTrump;2013-01-28 13:01;34;27;"Here I am with Whitney Houston at a party at Mar-a-Lago. http:// fb.me/1RTYLvlrH";;;;"295984948421201920";https://twitter.com/realDonaldTrump/status/295984948421201920
realDonaldTrump;2013-01-28 12:56;144;62;"I wonder how @JoeBiden feels after last night’s love fest between Obama and Hilary on @60Minutes . Can’t be too happy.";;@JoeBiden @60Minutes;;"295983639076954114";https://twitter.com/realDonaldTrump/status/295983639076954114
realDonaldTrump;2013-01-28 09:30;44;25;"Is Gov. @BobbyJindal the stupid one for using the phrase “the stupid party” when referring to the Republicans?";;@BobbyJindal;;"295931805582884864";https://twitter.com/realDonaldTrump/status/295931805582884864
realDonaldTrump;2013-01-28 09:29;62;23;"Gov. @BobbyJindal referred to the Republicans as “the stupid party”. Now he has given Dems a phrase to use.";;@BobbyJindal;;"295931628751028224";https://twitter.com/realDonaldTrump/status/295931628751028224
realDonaldTrump;2013-01-28 08:22;143;63;"“60 Minutes” treats President Obama with kid gloves--- Mike Wallace is spinning in his grave!";;;;"295914823991037952";https://twitter.com/realDonaldTrump/status/295914823991037952
realDonaldTrump;2013-01-28 08:21;388;89;"Spain's government is closing down wind turbines--- the maintenance is higher than the income.";;;;"295914604536684544";https://twitter.com/realDonaldTrump/status/295914604536684544
