username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2016-02-22 14:11;2650;8180;"Ted Cruz should be disqualified from his fraudulent win in Iowa. Weak RNC and Republican leadership probably won't let this happen! Sad.";;;;"701876939095543808";https://twitter.com/realDonaldTrump/status/701876939095543808
realDonaldTrump;2016-02-22 14:06;2845;8276;"Just saw the phony ad by Cruz - totally false, more dirty tricks. He got caught in so many lies - is this man crazy?";;;;"701875717504536576";https://twitter.com/realDonaldTrump/status/701875717504536576
realDonaldTrump;2016-02-22 13:55;3473;9306;"Ted Cruz has now apologized to Marco Rubio and Ben Carson for fraud and dirty tricks. No wonder he has lost Evangelical support!";;;;"701872910764343296";https://twitter.com/realDonaldTrump/status/701872910764343296
realDonaldTrump;2016-02-22 13:50;2750;8067;"Ted Cruz has been playing an ad about me that is so ridiculously false - no basis in fact. Take ad down Ted. Biggest liar in politics!";;;;"701871659150548993";https://twitter.com/realDonaldTrump/status/701871659150548993
realDonaldTrump;2016-02-22 13:44;3601;9443;"Wow, Ted Cruz falsely suggested Marco Rubio mocked the Bible and was just forced to fire his Communications Director. More dirty tricks!";;;;"701870081827966976";https://twitter.com/realDonaldTrump/status/701870081827966976
realDonaldTrump;2016-02-22 13:37;6672;12078;"It is so important to audit The Federal Reserve, and yet Ted Cruz missed the vote on the bill that would allow this to be done.";;;;"701868541545295872";https://twitter.com/realDonaldTrump/status/701868541545295872
realDonaldTrump;2016-02-22 11:54;2484;6670;"Thank you for your endorsement @paulteutulsr ! #BikersForTrump #VoteTrumpNV Video: https://www. facebook.com/DonaldTrump/vi deos/10156674068880725/ … pic.twitter.com/56gkQTM7oc";;@paulteutulsr;#BikersForTrump #VoteTrumpNV;"701842514760724480";https://twitter.com/realDonaldTrump/status/701842514760724480
realDonaldTrump;2016-02-22 09:12;2754;9365;"Many people are now saying I won South Carolina because of the last debate. I showed anger and the people of our country are very angry!";;;;"701801713385115648";https://twitter.com/realDonaldTrump/status/701801713385115648
realDonaldTrump;2016-02-22 07:52;1802;4649;"" @SandraR677582 : @FLTrumpTeam Florida starts early voting on March 5 extending to March 15. Absentee ballots have been sent out! #Trump2016 "";;@SandraR677582 @FLTrumpTeam;#Trump2016;"701781556151517184";https://twitter.com/realDonaldTrump/status/701781556151517184
realDonaldTrump;2016-02-22 07:49;1544;4830;"" @ScotMReed : No matter what liar sleazeball @rickwtyler says about @tedcruz in Tennessee. We have early voting and @realDonaldTrump has won.";;@ScotMReed @rickwtyler @tedcruz @realDonaldTrump;;"701780921163259908";https://twitter.com/realDonaldTrump/status/701780921163259908
realDonaldTrump;2016-02-22 07:42;9133;16399;"I hear the Rickets family, who own the Chicago Cubs, are secretly spending $'s against me. They better be careful, they have a lot to hide!";;;;"701779181986680832";https://twitter.com/realDonaldTrump/status/701779181986680832
realDonaldTrump;2016-02-22 06:42;2344;6302;"" @1sonny12 : @KSmith233035 @mitchellvii FLORIDIANS ARE UPSET BECAUSE RUBIO DID NOT DO WHAT HE PROMISED ONCE HE WAS ELECTED! VOTE TRUMP"";;@1sonny12 @KSmith233035 @mitchellvii;;"701763900333649920";https://twitter.com/realDonaldTrump/status/701763900333649920
realDonaldTrump;2016-02-22 06:41;1169;4623;""@gregusp61: You really rocked them hard in S.C. Rubio and Cruz were pummled. So glad Jeb is gone! Next no liar!"";;@gregusp61;;"701763676378796033";https://twitter.com/realDonaldTrump/status/701763676378796033
realDonaldTrump;2016-02-22 06:36;3156;8523;"The reason that Ted Cruz lost the Evangelicals in S.C. is because he is a world class LIAR, and Evangelicals do not like liars!";;;;"701762526158061568";https://twitter.com/realDonaldTrump/status/701762526158061568
realDonaldTrump;2016-02-22 05:48;3155;11344;"I am in Las Vegas, at the best hotel (by far), Trump International. I will be working with my wonderful teams and volunteers to WIN Nevada!";;;;"701750410621497345";https://twitter.com/realDonaldTrump/status/701750410621497345
realDonaldTrump;2016-02-22 05:31;1898;6629;"" @EricTrump : Nevada we are on our way! #VoteTrumpNV #Trump2016 Caucus locator: http://www. donaldjtrump.com/nevada/caucus- finder/ … pic.twitter.com/bCRelzywxk "";;@EricTrump;#VoteTrumpNV #Trump2016;"701746070162792448";https://twitter.com/realDonaldTrump/status/701746070162792448
realDonaldTrump;2016-02-22 05:22;3044;11757;"A number of months ago, I was not expected to win South Carolina,Ted Cruz was, and yet I won in a landslide - every group and category. WIN!";;;;"701743902093504512";https://twitter.com/realDonaldTrump/status/701743902093504512
realDonaldTrump;2016-02-21 17:07;3435;10152;"THANK YOU Atlanta, Georgia! Leaving for Nevada now. Lets MAKE AMERICA SAFE AND GREAT AGAIN! https://www. facebook.com/DonaldTrump/po sts/10156671493865725:0 … pic.twitter.com/WqvxMwJk2S";;;;"701558980682891266";https://twitter.com/realDonaldTrump/status/701558980682891266
