username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2012-02-27 14:29;82;13;""If @Barack Obama is really concerned about carbon emissions and air pollution, then maybe he should have (cont) http:// tl.gd/g5ccnt";;@Barack;;"174244689988423680";https://twitter.com/realDonaldTrump/status/174244689988423680
realDonaldTrump;2012-02-27 14:07;51;9;""The fact is, you're not going to see real growth or create real jobs until we get these exorbitant energy costs (cont) http:// tl.gd/g5c7tg";;;;"174239308365041664";https://twitter.com/realDonaldTrump/status/174239308365041664
realDonaldTrump;2012-02-27 13:43;33;5;"Now Michelle Obama plays class warfare while fundraising http:// bit.ly/zVyW1S Why is anyone donating to a (cont) http:// tl.gd/g5c25q";;;;"174233179434127361";https://twitter.com/realDonaldTrump/status/174233179434127361
realDonaldTrump;2012-02-27 13:40;16;2;""Trump Tuesday" = I'll be on @SquawkBox every Tuesday morning at 7:30 a.m., on CNBC. Tune in.";;@SquawkBox;;"174232419392700416";https://twitter.com/realDonaldTrump/status/174232419392700416
realDonaldTrump;2012-02-27 13:19;107;17;"The UK has run out of money and can't afford to borrow. http:// tgr.ph/w63rW4 Neither can we but that doesn't stop @BarackObama .";;@BarackObama;;"174227204924903425";https://twitter.com/realDonaldTrump/status/174227204924903425
realDonaldTrump;2012-02-27 13:07;327;30;"It is time Republicans stop attacking each other and focus on @BarackObama . America cannot survive a second term.";;@BarackObama;;"174224210145710082";https://twitter.com/realDonaldTrump/status/174224210145710082
realDonaldTrump;2012-02-27 12:52;19;10;"#trumpvlog #Oscars Oscars' Biggest Losers- Sacha Baron Cohen and Vanity Fair...... http:// youtu.be/v6uLhYH2EkA";;;#trumpvlog #Oscars;"174220289943670784";https://twitter.com/realDonaldTrump/status/174220289943670784
realDonaldTrump;2012-02-27 12:51;29;1;"Great--with rising oil prices that are slowing economic growth, @BarackObama looks to Saudi Arabia 'to contain' (cont) http:// tl.gd/g5blls";;@BarackObama;;"174220213011759105";https://twitter.com/realDonaldTrump/status/174220213011759105
realDonaldTrump;2012-02-27 12:34;578;67;"It is time to get out of Afghanistan. We are building roads and schools for people that hate us. It is not in our national interests.";;;;"174215838814044160";https://twitter.com/realDonaldTrump/status/174215838814044160
realDonaldTrump;2012-02-27 12:07;42;3;"Mitt Romney says anyone who thinks there's something wrong with being successful in America "better vote for the (cont) http:// tl.gd/g5b9t7";;;;"174208942010925056";https://twitter.com/realDonaldTrump/status/174208942010925056
realDonaldTrump;2012-02-27 09:57;43;10;"What America needs: @MittRomney follows in steps of Kemp and Reagan with pro-growth tax cut.";;@MittRomney;;"174176403435167744";https://twitter.com/realDonaldTrump/status/174176403435167744
realDonaldTrump;2012-02-27 09:54;49;7;"Mitt Romney's Tax-cut proposal strongly pro-growth--what America needs. @Larry_Kudrow @MittRomney";;@Larry_Kudrow @MittRomney;;"174175459490267137";https://twitter.com/realDonaldTrump/status/174175459490267137
realDonaldTrump;2012-02-27 09:51;13;4;"My @foxandfriends interview discussing violence in Afghanistan, rising oil prices and @MittRomney 's leads in AZ (cont) http:// tl.gd/g59mso";;@foxandfriends @MittRomney;;"174174781225185280";https://twitter.com/realDonaldTrump/status/174174781225185280
realDonaldTrump;2012-02-27 08:03;36;6;"I hear the worst, or at least most boring, Academy Awards party this year was the @VanityFair party. It's lost (cont) http:// tl.gd/g57q7j";;@VanityFair;;"174147699497635841";https://twitter.com/realDonaldTrump/status/174147699497635841
realDonaldTrump;2012-02-27 07:58;26;14;"@SachaBaronCohen is a moron who should have been pummeled by the weak and pathetic security person who stood (cont) http:// tl.gd/g57mte";;@SachaBaronCohen;;"174146357408440320";https://twitter.com/realDonaldTrump/status/174146357408440320
