username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2014-04-05 15:02;974;1080;"Haters and losers say I wear a wig (I don't), say I went bankrupt (I didn't), say I'm worth $3.9 billion (much more). They know the truth!";;;;"452551774738874368";https://twitter.com/realDonaldTrump/status/452551774738874368
realDonaldTrump;2014-04-05 13:43;40;91;"" @LickNenahan : why isnt @realDonaldTrump our president. our countries financial stability would be so much more secure." Very true!";;@LickNenahan @realDonaldTrump;;"452532098684182528";https://twitter.com/realDonaldTrump/status/452532098684182528
realDonaldTrump;2014-04-05 13:39;20;59;"" @Chris_Stocker : Love taking a drive up A1A and seeing that beautiful Red, White and Blue huge flag blowing in the yard of @realDonaldTrump "";;@Chris_Stocker @realDonaldTrump;;"452530975256637440";https://twitter.com/realDonaldTrump/status/452530975256637440
realDonaldTrump;2014-04-05 12:40;1157;1575;"Major League Baseball was really smart when they wouldn't let Mark Cuban buy a team. Was it his financials or the fact that he's an asshole?";;;;"452516241102864384";https://twitter.com/realDonaldTrump/status/452516241102864384
realDonaldTrump;2014-04-05 12:11;144;149;"For China, of all nations, to search the massive Indian Ocean and pick up the ping from the black box of flight 370 sounds a bit far fetched";;;;"452508840752607232";https://twitter.com/realDonaldTrump/status/452508840752607232
realDonaldTrump;2014-04-05 07:56;1;5;"@katwatson59 Thanks Kat!";;@katwatson59;;"452444599853006848";https://twitter.com/realDonaldTrump/status/452444599853006848
realDonaldTrump;2014-04-05 07:54;16;29;"" @dchamp5810 : @realDonaldTrump @indigoblue65 You are the greatest and You can make this nation #1 in the world just as it once was...."";;@dchamp5810 @realDonaldTrump @indigoblue65;#1;"452444106816749569";https://twitter.com/realDonaldTrump/status/452444106816749569
realDonaldTrump;2014-04-05 07:15;37;30;"" @lewisbetesh : @realDonaldTrump @CMHollon Mr. Trump, look into buying the mets from the wilpons. They are failing nyc" Very sad!";;@lewisbetesh @realDonaldTrump @CMHollon;;"452434257651437569";https://twitter.com/realDonaldTrump/status/452434257651437569
realDonaldTrump;2014-04-05 07:06;18;29;"" @CMHollon : @MCuban being rejected by #MLB (Bud Selig) is a good thing http:// tmz.me/1q3pbvH " A good decision!";;@CMHollon @MCuban;#MLB;"452432117793042434";https://twitter.com/realDonaldTrump/status/452432117793042434
realDonaldTrump;2014-04-05 07:03;136;252;""@RivalofElmBlock: @TMZ mark cuban is a nut. way less powerful than Donald Trump" I agree - also, in many ways, a total loser!";;@RivalofElmBlock @TMZ;;"452431310876065794";https://twitter.com/realDonaldTrump/status/452431310876065794
realDonaldTrump;2014-04-05 06:30;365;257;"" @DenZen : Successful people work their asses off to make it, only to be punished by heavy taxes which are then squandered recklessly."";;@DenZen;;"452422959203123200";https://twitter.com/realDonaldTrump/status/452422959203123200
realDonaldTrump;2014-04-05 06:28;19;35;"" @DenZen : @realDonaldTrump I love your passion & boundless energy. It's fantastic just how tireless u are in your quest for an ideal America";;@DenZen @realDonaldTrump;;"452422578771353600";https://twitter.com/realDonaldTrump/status/452422578771353600
realDonaldTrump;2014-04-05 06:26;16;43;""@ndumisozungu22: @realDonaldTrump The only human i would trust to be president" Thanks!";;@ndumisozungu22 @realDonaldTrump;;"452422010023714817";https://twitter.com/realDonaldTrump/status/452422010023714817
realDonaldTrump;2014-04-05 06:26;12;26;"" @not_that_actor : I've been cheering u on for many moons. But I'm afraid YOU don't have the passion to ACTUALLY run in '16" We'll see.";;@not_that_actor;;"452421909788258304";https://twitter.com/realDonaldTrump/status/452421909788258304
realDonaldTrump;2014-04-05 06:24;8;22;"" @dchamp5810 : @realDonaldTrump @indigoblue65 you got my vote Mr. Trump...." Great!";;@dchamp5810 @realDonaldTrump @indigoblue65;;"452421432837144576";https://twitter.com/realDonaldTrump/status/452421432837144576
realDonaldTrump;2014-04-05 06:20;9;38;"" @khaleejideal : @realDonaldTrump u r my role model since i was 18. Now im 22 and working on launching my own company bcz of ur inspiration.";;@khaleejideal @realDonaldTrump;;"452420477471191040";https://twitter.com/realDonaldTrump/status/452420477471191040
realDonaldTrump;2014-04-05 05:14;18;30;"" @PbrunnerRr : @realDonaldTrump You should go to Wrestle Manina. Its Good for business. Us Fans want you as President"";;@PbrunnerRr @realDonaldTrump;;"452403839250202624";https://twitter.com/realDonaldTrump/status/452403839250202624
realDonaldTrump;2014-04-05 05:13;11;51;"" @GodFocker : @realDonaldTrump please run for president, you're the best we've got and i will vote for you in 2016."";;@GodFocker @realDonaldTrump;;"452403744307957760";https://twitter.com/realDonaldTrump/status/452403744307957760
realDonaldTrump;2014-04-05 05:13;16;32;"" @Prayformetoo : @realDonaldTrump Donald you should be President, with Bill O'Reilly as Vice P. You would both fight for the abused kids.";;@Prayformetoo @realDonaldTrump;;"452403534131376128";https://twitter.com/realDonaldTrump/status/452403534131376128
realDonaldTrump;2014-04-05 05:09;19;22;"" @oldschoolRUSH :Mr T, U should replace Dave! You are Funny, Clever, Smart, Handsome,Charismatic, Insightful,Successful..Like He Has A Twin!"";;@oldschoolRUSH;;"452402612080762880";https://twitter.com/realDonaldTrump/status/452402612080762880
realDonaldTrump;2014-04-05 04:13;222;191;"" @thequote : Without passion you don't have energy, without energy you have nothing. - Donald Trump"";;@thequote;;"452388504757370880";https://twitter.com/realDonaldTrump/status/452388504757370880
realDonaldTrump;2014-04-05 04:11;65;53;"" @nikkio : 6 BILLION $'s goes missing from State dept -Where's the outrage? If u were Prez- they'd find it fast http://www. thefiscaltimes.com/Articles/2014/ 04/04/6-Billion-Goes-Missing-State-Department … "";;@nikkio;;"452388090372718593";https://twitter.com/realDonaldTrump/status/452388090372718593
realDonaldTrump;2014-04-05 04:10;15;38;"" @TristacksEff : @realDonaldTrump would bring us back from this mess @BarackObama put us in. #RunForPresident #2016" True!";;@TristacksEff @realDonaldTrump @BarackObama;#RunForPresident #2016;"452387879755730944";https://twitter.com/realDonaldTrump/status/452387879755730944
realDonaldTrump;2014-04-05 04:10;22;37;"" @indigoblue65 : @realDonaldTrump Ummm...I like the sound of President Trump!?!?!" Thank you!";;@indigoblue65 @realDonaldTrump;;"452387775435005952";https://twitter.com/realDonaldTrump/status/452387775435005952
realDonaldTrump;2014-04-05 03:56;10;37;"" @FrankyGarbaggio : @realDonaldTrump you are the man plain and simple." Thank you, very nice.";;@FrankyGarbaggio @realDonaldTrump;;"452384186071261184";https://twitter.com/realDonaldTrump/status/452384186071261184
realDonaldTrump;2014-04-05 03:55;8;22;""@mnm769: @realDonaldTrump @JHKING17 why don't u do it Donald trump" Just watch!";;@mnm769 @realDonaldTrump @JHKING17;;"452384025190359040";https://twitter.com/realDonaldTrump/status/452384025190359040
realDonaldTrump;2014-04-05 03:49;20;43;"" @JHKING17 : @realDonaldTrump please do our nation a favor and run for president!! #trump2016 " Somebody good better do that, and fast!";;@JHKING17 @realDonaldTrump;#trump2016;"452382458521346048";https://twitter.com/realDonaldTrump/status/452382458521346048
realDonaldTrump;2014-04-05 03:27;28;33;"" @bluestar4fan : @realDonaldTrump @CNN Been a long time since CNN was great. Could learn lessons in greatness from you and FOX News." True!";;@bluestar4fan @realDonaldTrump @CNN;;"452377082149216256";https://twitter.com/realDonaldTrump/status/452377082149216256
realDonaldTrump;2014-04-04 21:13;15;26;"" @PatsSoxFan71 : @realDonaldTrump @AndrewKirell if you hosted the late show you couldn't run for president. #trump2016 " That is true!";;@PatsSoxFan71 @realDonaldTrump @AndrewKirell;#trump2016;"452282790453985280";https://twitter.com/realDonaldTrump/status/452282790453985280
realDonaldTrump;2014-04-04 21:10;12;28;"" @BeBeSXM : @realDonaldTrump I cross the whitestone bridge regularly...it went from a dump to a masterpeice...God Bless All You Do !" Thanks";;@BeBeSXM @realDonaldTrump;;"452282164277956609";https://twitter.com/realDonaldTrump/status/452282164277956609
realDonaldTrump;2014-04-04 20:16;244;628;"I hate what has happened to the once great @CNN .";;@CNN;;"452268540310355968";https://twitter.com/realDonaldTrump/status/452268540310355968
realDonaldTrump;2014-04-04 20:14;13;29;"" @CakeItEasy : @realDonaldTrump can't wait for the golf course at ferry point in the Bronx to open! Excited" It will be great!";;@CakeItEasy @realDonaldTrump;;"452267982933475328";https://twitter.com/realDonaldTrump/status/452267982933475328
realDonaldTrump;2014-04-04 20:11;11;23;"" @AndrewKirell : Hey @realDonaldTrump do you think Les Moonves will give you the Late Show? I would get the best ratings of all!";;@AndrewKirell @realDonaldTrump;;"452267275127885824";https://twitter.com/realDonaldTrump/status/452267275127885824
realDonaldTrump;2014-04-04 20:09;25;29;""@pnerrad: @realDonaldTrump they've spent the last three weeks updating us about not finding a plane, Donald"";;@pnerrad @realDonaldTrump;;"452266811523076096";https://twitter.com/realDonaldTrump/status/452266811523076096
realDonaldTrump;2014-04-04 20:07;4;21;"" @elkaneh : @realDonaldTrump @CNN @smerconish was just thinking that! What a boring show! Snooze fest!"";;@elkaneh @realDonaldTrump @CNN @smerconish;;"452266170088181760";https://twitter.com/realDonaldTrump/status/452266170088181760
realDonaldTrump;2014-04-04 20:05;33;41;"I can't believe that @CNN would waste time and money with @smerconish - he has got nothing going. Jeff Zucker must be losing his touch!";;@CNN @smerconish;;"452265848687050752";https://twitter.com/realDonaldTrump/status/452265848687050752
realDonaldTrump;2014-04-04 19:38;15;35;""@Hafizzuddin_MYU: Go for the next President of USA @realDonaldTrump ... Lets see the impact for the world ... Great man for great world!";;@Hafizzuddin_MYU @realDonaldTrump;;"452258830324621313";https://twitter.com/realDonaldTrump/status/452258830324621313
realDonaldTrump;2014-04-04 18:47;12;25;"" @graciesavy : @HoustonGunn the next Donald Trump! Still marveling at your accomplishments, keep up the good work :)" Thank you.";;@graciesavy @HoustonGunn;;"452246185378852864";https://twitter.com/realDonaldTrump/status/452246185378852864
