username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2015-11-06 16:54;457;901;"@BillKristol has become a sad case. His magazine is failing badly, probably doesn't have long to go, and his predictions are always wrong!";;@BillKristol;;"662780151122550784";https://twitter.com/realDonaldTrump/status/662780151122550784
realDonaldTrump;2015-11-06 16:41;1083;2593;"" @FBeadon : @realDonaldTrump don't let the Keystone Pipeline die. The US needs to be good neighbors with Canada, and energy independent."";;@FBeadon @realDonaldTrump;;"662776976030212096";https://twitter.com/realDonaldTrump/status/662776976030212096
realDonaldTrump;2015-11-06 16:38;657;1769;"" @PhinsDiehard : @CNN Only Donald Trump can #MakeAmericaGreatAgain " Thank you!";;@PhinsDiehard @CNN;#MakeAmericaGreatAgain;"662776134019506176";https://twitter.com/realDonaldTrump/status/662776134019506176
realDonaldTrump;2015-11-06 13:00;1237;2913;"Will be on @oreillyfactor tonight. Signing a copy of Crippled America for Bill! pic.twitter.com/AgYUvlCU1u";;@oreillyfactor;;"662721166356840448";https://twitter.com/realDonaldTrump/status/662721166356840448
realDonaldTrump;2015-11-06 12:47;2861;5285;"So sad that Obama rejected Keystone Pipeline. Thousands of jobs, good for the environment, no downside!";;;;"662717972981551104";https://twitter.com/realDonaldTrump/status/662717972981551104
realDonaldTrump;2015-11-06 12:33;1406;3363;"Happy Birthday to the great @BillyGraham . He's done so many wonderful things, not the least of which is his fantastic family. I love Billy!";;@BillyGraham;;"662714441121726465";https://twitter.com/realDonaldTrump/status/662714441121726465
realDonaldTrump;2015-11-06 11:10;993;1721;"" @swargcoming : @AnnCoulter @rushlimbaugh @greta @OANN @FoxNews IS CARSON HALLUCINATING? NOW LIES ABOUT WESTPOINT? http://www. politico.com/story/2015/11/ ben-carson-west-point-215598 … "";;@swargcoming @AnnCoulter @rushlimbaugh @greta @OANN @FoxNews;;"662693619430723584";https://twitter.com/realDonaldTrump/status/662693619430723584
realDonaldTrump;2015-11-06 11:09;996;1878;"" @bob_forbes2 : DonaldTrump has built a lifetime reputation of doing what he says he will do. He keeps his promises. https:// twitter.com/DonaldJTrump01 6/status/662690234459557888 …";;@bob_forbes2;;"662693350135472128";https://twitter.com/realDonaldTrump/status/662693350135472128
realDonaldTrump;2015-11-06 11:07;616;1408;"" @pjs307 : @WalshFreedom Will be highest rated show ever, @realDonaldTrump is a marketing genius #SNL " Hope it does well!";;@pjs307 @WalshFreedom @realDonaldTrump;#SNL;"662692672755392512";https://twitter.com/realDonaldTrump/status/662692672755392512
realDonaldTrump;2015-11-06 11:05;833;1449;"" @DefendingtheUSA : GREAT Video. Which of these 4 Polls is Suspect? Kudos to @OANN https:// youtu.be/2wqVDG-yIHQ #Trump pic.twitter.com/BiEUTt2k6Z "";;@DefendingtheUSA @OANN;#Trump;"662692196068519936";https://twitter.com/realDonaldTrump/status/662692196068519936
