username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2013-05-06 15:37;274;162;". @JoseCanseco , who I got to know very well during #CelebApprentice , can't carry @SHAQ 's jock.";;@JoseCanseco @SHAQ;#CelebApprentice;"331523126796107776";https://twitter.com/realDonaldTrump/status/331523126796107776
realDonaldTrump;2013-05-06 14:45;875;381;""Success seems to be connected w/ action. Successful people keep moving. They make mistakes but they don't quit." - Conrad Hilton";;;;"331510042924838912";https://twitter.com/realDonaldTrump/status/331510042924838912
realDonaldTrump;2013-05-06 14:25;33;21;"Now @RonWyden is also “concerned” about ObamaCare along with @MaxBaucus http:// yhoo.it/15q1bOp Program may fold through its own doing.";;@RonWyden @MaxBaucus;;"331505009961361410";https://twitter.com/realDonaldTrump/status/331505009961361410
realDonaldTrump;2013-05-06 14:19;369;260;"Benghazi was a massive cover up.";;;;"331503532404531201";https://twitter.com/realDonaldTrump/status/331503532404531201
realDonaldTrump;2013-05-06 13:30;15;7;"Via @Hometownlife : "Donald Trump to speak at Lincoln Day Dinner at The Showplace in Novi" http:// bit.ly/15kgOXS";;@Hometownlife;;"331491149875380225";https://twitter.com/realDonaldTrump/status/331491149875380225
realDonaldTrump;2013-05-06 13:26;21;20;". @lisarinna is the last lady standing in All Star Celebrity @ApprenticeNBC . Watch out men, she’s sharp and tough.";;@lisarinna @ApprenticeNBC;;"331490109692182528";https://twitter.com/realDonaldTrump/status/331490109692182528
realDonaldTrump;2013-05-06 13:06;118;69;"The Trump Organization is honored to be expanding our interests into Dubai. The golf course will be the top course in the Middle East.";;;;"331485168588181504";https://twitter.com/realDonaldTrump/status/331485168588181504
realDonaldTrump;2013-05-06 13:03;18;17;". @TheRealMarilu was very impressive and is a great person. The All Star Celebrity @ApprenticeNBC viewers loved her.";;@TheRealMarilu @ApprenticeNBC;;"331484261720915969";https://twitter.com/realDonaldTrump/status/331484261720915969
realDonaldTrump;2013-05-06 11:28;26;9;"Why is failed theater critic Frank Rich writing about politics for failing @NYMag —he doesn’t have a clue!";;@NYMag;;"331460496597344256";https://twitter.com/realDonaldTrump/status/331460496597344256
realDonaldTrump;2013-05-06 07:45;5;6;"@jerrynoce Thanks Jerry!";;@jerrynoce;;"331404264809324545";https://twitter.com/realDonaldTrump/status/331404264809324545
realDonaldTrump;2013-05-06 05:44;13;9;"" @SinCityVinnie : @realDonaldTrump #celebrityapprentice is the absolute best show on television." THANKS!";;@SinCityVinnie @realDonaldTrump;#celebrityapprentice;"331373853911699457";https://twitter.com/realDonaldTrump/status/331373853911699457
realDonaldTrump;2013-05-05 18:11;61;47;"Enjoy Celebrity Apprentice tonight at 9 - a really great episode!";;;;"331199466172473344";https://twitter.com/realDonaldTrump/status/331199466172473344
