username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2014-03-21 12:48;409;390;"Great advice from my mother: “Trust in God and be true to yourself.” – Mary MacLeod Trump";;;;"447082426431709184";https://twitter.com/realDonaldTrump/status/447082426431709184
realDonaldTrump;2014-03-21 12:48;401;391;"Great advice from my father: "Know everything you can about what you're doing." -- Fred C. Trump";;;;"447082372887228416";https://twitter.com/realDonaldTrump/status/447082372887228416
realDonaldTrump;2014-03-21 11:49;411;307;""Continuous effort - not strength or intelligence - is the key to unlocking our potential." -- Winston Churchill";;;;"447067384982306816";https://twitter.com/realDonaldTrump/status/447067384982306816
realDonaldTrump;2014-03-21 06:25;435;555;"President Obama, be cool, be smart, be sharp and FOCUS (no more March Madness), and you can beat Putin at his own game. IT CAN BE DONE!";;;;"446986007045746688";https://twitter.com/realDonaldTrump/status/446986007045746688
realDonaldTrump;2014-03-20 18:14;865;749;"While Putin is scheming and beaming on how to take over the World, President Obama is watching March Madness (basketball)!";;;;"446801980779167744";https://twitter.com/realDonaldTrump/status/446801980779167744
realDonaldTrump;2014-03-20 18:10;1385;1707;"I don't hate Obama at all, I just think he is an absolutely terrible president, maybe the worst in our history!";;;;"446801014822543361";https://twitter.com/realDonaldTrump/status/446801014822543361
