username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2012-10-15 15:36;598;156;""The invisible hand of the market always moves faster and better than the heavy hand of government." -- @MittRomney";;@MittRomney;;"257958080321572864";https://twitter.com/realDonaldTrump/status/257958080321572864
realDonaldTrump;2012-10-15 15:25;705;224;""Sometimes the best thing you can do is just let things ride, let time go by." Donald J. Trump";;;;"257955447544352768";https://twitter.com/realDonaldTrump/status/257955447544352768
realDonaldTrump;2012-10-15 15:06;1029;891;"The more Diet Coke, Diet Pepsi, etc you drink, the more weight you gain?";;;;"257950538816188417";https://twitter.com/realDonaldTrump/status/257950538816188417
realDonaldTrump;2012-10-15 14:45;26;11;"Tomorrow is #TrumpTuesday @SquawkCNBC 7:40 AM Tune in!";;@SquawkCNBC;#TrumpTuesday;"257945325719937024";https://twitter.com/realDonaldTrump/status/257945325719937024
realDonaldTrump;2012-10-15 14:41;549;211;"If @MittRomney has a good debate tomorrow night, Obama is finished!";;@MittRomney;;"257944234517221376";https://twitter.com/realDonaldTrump/status/257944234517221376
realDonaldTrump;2012-10-15 14:37;251;71;"Obama is planning on attacking Romney on Bain in tomorrow's debate http:// fxn.ws/RI8uWE Mitt should bring up college applications & records";;;;"257943323799613442";https://twitter.com/realDonaldTrump/status/257943323799613442
realDonaldTrump;2012-10-15 14:11;118;26;""Romney, Ryan Slam Obama Administration on China Currency Manipulation" http:// abcn.ws/QnBOCF via @ABC";;@ABC;;"257936689614450688";https://twitter.com/realDonaldTrump/status/257936689614450688
realDonaldTrump;2012-10-15 14:09;331;50;"Once again Obama fails to classify China as a currency manipulator. He just helped China steal even more jobs and money from us.";;;;"257936201057705984";https://twitter.com/realDonaldTrump/status/257936201057705984
realDonaldTrump;2012-10-15 14:03;45;31;"Looking forward to honoring the great Dogan family and the success of the Trump Towers project in Istanbul @FollowTurkey Annual Gala Dinner";;@FollowTurkey;;"257934635999309824";https://twitter.com/realDonaldTrump/status/257934635999309824
realDonaldTrump;2012-10-15 13:44;695;138;"A-Rod should donate his contract to charity. He doesn't make the @yankees any money and he doesn't perform. He is a $30M/yr rip off.";;@yankees;;"257930053776732160";https://twitter.com/realDonaldTrump/status/257930053776732160
realDonaldTrump;2012-10-15 13:28;97;61;"Looking forward to speaking at tonight's gala for @MittRomney supporters at the Intrepid. Mitt's doing well.";;@MittRomney;;"257925839902085120";https://twitter.com/realDonaldTrump/status/257925839902085120
realDonaldTrump;2012-10-15 13:19;47;11;""Donald Trump announces 'Celebrity Apprentice' All-Stars" http:// usat.ly/QVOOAR via @USATODAY";;@USATODAY;;"257923642158096384";https://twitter.com/realDonaldTrump/status/257923642158096384
realDonaldTrump;2012-10-15 12:46;32;15;"The @brooklynnets logo is plain and boring--but if they win it won't matter.";;@brooklynnets;;"257915265558380544";https://twitter.com/realDonaldTrump/status/257915265558380544
realDonaldTrump;2012-10-15 12:35;25;16;". @antbaxter 's documentary on my Scottish golf club was so boring and wrong. He is a small-timer with no talent.";;@antbaxter;;"257912608051589120";https://twitter.com/realDonaldTrump/status/257912608051589120
realDonaldTrump;2012-10-15 11:35;51;27;"My @foxandfriends interview discussing @JoeBiden 's performance, the Libya cover up and tomorrow's crucial debate http:// bit.ly/QnyqHU";;@foxandfriends @JoeBiden;;"257897489607319552";https://twitter.com/realDonaldTrump/status/257897489607319552
realDonaldTrump;2012-10-15 10:57;1196;373;"Barack Obama is not who you think he is. Most overrated politician in US history.";;;;"257887990905466880";https://twitter.com/realDonaldTrump/status/257887990905466880
realDonaldTrump;2012-10-15 10:55;650;163;"Isn't it time that Obama release his college records and applications? Boy would that create a mess! He is not who you think.";;;;"257887477984022528";https://twitter.com/realDonaldTrump/status/257887477984022528
realDonaldTrump;2012-10-15 10:36;47;9;"Wing Whackers: the reality is, wind turbines kill birds ttp://bit.ly/O5IV3O";;;;"257882636381483008";https://twitter.com/realDonaldTrump/status/257882636381483008
realDonaldTrump;2012-10-15 10:26;156;119;"I don't get @JerrySeinfeld 's stumbling, bumbling humor--no better than his failed Marriage Ref tv show";;@JerrySeinfeld;;"257880180473872384";https://twitter.com/realDonaldTrump/status/257880180473872384
realDonaldTrump;2012-10-15 10:22;1380;1328;"Lots of response to my comment on Diet Coke- let's face it, it doesn't work- just makes you hungry.";;;;"257879227930648577";https://twitter.com/realDonaldTrump/status/257879227930648577
realDonaldTrump;2012-10-15 10:18;19;13;"Lots of response on Derek--but I told him his apartment was lucky! -- We love Derek.";;;;"257878111566315520";https://twitter.com/realDonaldTrump/status/257878111566315520
realDonaldTrump;2012-10-15 09:54;30;6;"In case you missed it, my @todayshow interview discussing announcing the All Star cast of @CelebApprentice http:// on.today.com/QVMyd0";;@todayshow @CelebApprentice;;"257872053334589440";https://twitter.com/realDonaldTrump/status/257872053334589440
realDonaldTrump;2012-10-15 09:44;7;4;". @ArsenioOFFICIAL Why not everyone else is using it--- it's available at @Macys .";;@ArsenioOFFICIAL @Macys;;"257869452291473408";https://twitter.com/realDonaldTrump/status/257869452291473408
realDonaldTrump;2012-10-15 09:36;4;1;"@SchroedBoss @ErichFSchroeder and your parents meant the world to me";;@SchroedBoss @ErichFSchroeder;;"257867646874308608";https://twitter.com/realDonaldTrump/status/257867646874308608
realDonaldTrump;2012-10-15 09:10;335;124;"A-Rod was a great player when he lived at Trump Park Avenue--- even though he was on the juice!";;;;"257861120604397569";https://twitter.com/realDonaldTrump/status/257861120604397569
realDonaldTrump;2012-10-15 09:01;0;1;"@mcginness1 Thanks--a great country";;@mcginness1;;"257858671051165696";https://twitter.com/realDonaldTrump/status/257858671051165696
realDonaldTrump;2012-10-15 08:59;1055;274;"Derek Jeter had a great career until 3 days ago when he sold his apartment at Trump World Tower- I told him not to sell- karma?";;;;"257858283564593154";https://twitter.com/realDonaldTrump/status/257858283564593154
realDonaldTrump;2012-10-15 08:47;12;4;". @SbelSbel3555 Sorry, @piersmorgan is a very smart guy!";;@SbelSbel3555 @piersmorgan;;"257855202026192897";https://twitter.com/realDonaldTrump/status/257855202026192897
realDonaldTrump;2012-10-15 08:37;6;6;". @ErichFSchroeder Your dad was a great man & great leader.";;@ErichFSchroeder;;"257852657111269376";https://twitter.com/realDonaldTrump/status/257852657111269376
realDonaldTrump;2012-10-15 08:16;0;0;"@LeighAnnMac Thank you";;@LeighAnnMac;;"257847460075036672";https://twitter.com/realDonaldTrump/status/257847460075036672
realDonaldTrump;2012-10-15 08:10;254;122;"I love @LibertyUniversity--such great people!";;@LibertyUniversity;;"257845928248086529";https://twitter.com/realDonaldTrump/status/257845928248086529
realDonaldTrump;2012-10-15 07:54;476;74;"A-Rod is just not making it. We want to give him a chance but it was only drugs that made him great.";;;;"257841894015500288";https://twitter.com/realDonaldTrump/status/257841894015500288
realDonaldTrump;2012-10-15 07:53;99;40;"I feel guilty not having attended the last two @yankees games (losses). They would have won!";;@yankees;;"257841540829962241";https://twitter.com/realDonaldTrump/status/257841540829962241
realDonaldTrump;2012-10-14 20:24;372;110;"Obama will be trying very hard at next debate- he doesn't want to lose the Boeing.";;;;"257668238710820864";https://twitter.com/realDonaldTrump/status/257668238710820864
realDonaldTrump;2012-10-14 20:06;820;217;"Who says Obama will do better in the next debate- has he gotten smarter in 2 weeks!";;;;"257663638708563968";https://twitter.com/realDonaldTrump/status/257663638708563968
realDonaldTrump;2012-10-14 19:40;679;205;". @MittRomney 's poll numbers are looking really good. One more great debate performance and it will be a total knockout.";;@MittRomney;;"257657113185230849";https://twitter.com/realDonaldTrump/status/257657113185230849
