username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2012-08-14 14:19;409;53;"The Euro is going to collapse soon. Cross border lending is already down and banks are stopping their Euro investments.";;;;"235470665422106624";https://twitter.com/realDonaldTrump/status/235470665422106624
realDonaldTrump;2012-08-14 13:49;720;128;""The Chinese are planning on going to the Moon...I hope they stop and take a look at our flag that was put there 43 years ago." - @MittRomney";;@MittRomney;;"235463235426459648";https://twitter.com/realDonaldTrump/status/235463235426459648
realDonaldTrump;2012-08-14 13:35;129;35;"Great news--Chinese companies who were fixing prices and accounting are leaving the US stock market http:// yhoo.it/NykUkK #TimeToGetTough";;;#TimeToGetTough;"235459657987137536";https://twitter.com/realDonaldTrump/status/235459657987137536
realDonaldTrump;2012-08-14 13:14;44;18;"Every sports fan is treated to an All Star game. The loyal and growing fan base of @CelebApprentice will be getting a much bigger treat!";;@CelebApprentice;;"235454441577406464";https://twitter.com/realDonaldTrump/status/235454441577406464
realDonaldTrump;2012-08-14 13:01;341;72;"By the US winning the Olympic medal count, we proved that both the American spirit & talent is greater than a 1.4B population. USA!";;;;"235451148503486464";https://twitter.com/realDonaldTrump/status/235451148503486464
realDonaldTrump;2012-08-14 12:50;74;12;"Glad to hear @GovChristie will be delivering the Keynote for the @RNC convention. He will deliver a strong message.";;@GovChristie @RNC;;"235448259211059200";https://twitter.com/realDonaldTrump/status/235448259211059200
realDonaldTrump;2012-08-14 12:08;163;47;"Today I am working on my 'big surprise' for the @RNC convention. Everyone will love it.";;@RNC;;"235437864345825281";https://twitter.com/realDonaldTrump/status/235437864345825281
realDonaldTrump;2012-08-14 12:02;254;53;"Now is the time to buy a house if you can DIRECTLY from a bank. They want to get rid of all their foreclosures.";;;;"235436323832487936";https://twitter.com/realDonaldTrump/status/235436323832487936
realDonaldTrump;2012-08-14 10:28;59;7;"Via @DC_Decoder: "Donald Trump to 'surprise' GOP convention. What might he do?" http:// bit.ly/PhQ2qa Answer: Something major!";;@DC_Decoder;;"235412464722931713";https://twitter.com/realDonaldTrump/status/235412464722931713
realDonaldTrump;2012-08-14 10:04;43;7;"Via @CNNPolitics : "Trump will have 'memorable' role at GOP convention" http:// bit.ly/O8G4EI It's true, just wait and see...";;@CNNPolitics;;"235406656677244929";https://twitter.com/realDonaldTrump/status/235406656677244929
realDonaldTrump;2012-08-14 10:00;20;3;"My @SquawkCNBC interview discussing @MittRomney 's pick of @PaulRyanVP , how to frame Medicare debate & @RNC convention http:// bit.ly/PhHIqC";;@SquawkCNBC @MittRomney @PaulRyanVP @RNC;;"235405607698583552";https://twitter.com/realDonaldTrump/status/235405607698583552
realDonaldTrump;2012-08-14 05:14;21;6;"Today is #TrumpTuesday on @SquawkCNBC , 7:30 AM. Tune in!";;@SquawkCNBC;#TrumpTuesday;"235333520871014400";https://twitter.com/realDonaldTrump/status/235333520871014400
