username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2012-08-23 14:52;760;61;"The independent watchdog who exonerated @BarackObama for the failed green energy loans just donated $52,500 to Obama's campaign.";;@BarackObama;;"238740394433720320";https://twitter.com/realDonaldTrump/status/238740394433720320
realDonaldTrump;2012-08-23 14:08;78;28;"The opening of #TrumpScotland - an exciting day on perhaps the world's best golf course, watch the video- http:// youtu.be/LkbPo8_Qd5Y?hd =1 …";;;#TrumpScotland;"238729483631333377";https://twitter.com/realDonaldTrump/status/238729483631333377
realDonaldTrump;2012-08-23 13:28;219;34;". @MittRomney will make us energy independent by 2020 http:// reut.rs/NmvRlw @BarackObama will keep wasting money on Solyndra projects.";;@MittRomney @BarackObama;;"238719440743710720";https://twitter.com/realDonaldTrump/status/238719440743710720
realDonaldTrump;2012-08-23 13:26;2;4;"@ArsenioOFFICIAL You have already made plenty because of me. How about a 50/50 cut(just joking) see you soon!";;@ArsenioOFFICIAL;;"238718762877083649";https://twitter.com/realDonaldTrump/status/238718762877083649
realDonaldTrump;2012-08-23 13:22;89;20;"...Spread shots out over long period and watch positive result.";;;;"238717892915499008";https://twitter.com/realDonaldTrump/status/238717892915499008
realDonaldTrump;2012-08-23 13:22;531;205;"Massive combined inoculations to small children is the cause for big increase in autism....";;;;"238717783007977473";https://twitter.com/realDonaldTrump/status/238717783007977473
realDonaldTrump;2012-08-23 12:50;33;9;"Amazing-- @VanityFair survived one more day without folding. The clock is ticking...";;@VanityFair;;"238709733215834113";https://twitter.com/realDonaldTrump/status/238709733215834113
realDonaldTrump;2012-08-23 12:19;602;167;"In any business venture, remember that branding is one of the most crucial aspects of your enterprise. Fight hard for that brand of yours.";;;;"238702061011734529";https://twitter.com/realDonaldTrump/status/238702061011734529
realDonaldTrump;2012-08-23 12:15;28;5;""Statesman of the Year" in Sarasota, FL on Sunday night--will be terrific--a total sellout.";;;;"238701009818509312";https://twitter.com/realDonaldTrump/status/238701009818509312
realDonaldTrump;2012-08-23 12:09;169;40;"Wind turbines are a scourge to communities and wildlife. They are environmental disasters.";;;;"238699533620637696";https://twitter.com/realDonaldTrump/status/238699533620637696
realDonaldTrump;2012-08-23 11:41;92;12;"It is truly an honor that His Eminence Archbishop of New York @CardinalDolan will be delivering the benediction at the @RNC convention.";;@CardinalDolan @RNC;;"238692460820303872";https://twitter.com/realDonaldTrump/status/238692460820303872
realDonaldTrump;2012-08-23 11:32;304;49;"It's Thursday. I wonder how much money @BarackObama drained from Medicare today to finance ObamaCare.";;@BarackObama;;"238690124551049216";https://twitter.com/realDonaldTrump/status/238690124551049216
realDonaldTrump;2012-08-23 10:47;112;19;"Great new ad from @MittRomney titled "Nothing's Free" http:// bit.ly/P3EdEv detailing both the high costs and taxes of ObamaCare.";;@MittRomney;;"238678920281616384";https://twitter.com/realDonaldTrump/status/238678920281616384
realDonaldTrump;2012-08-23 10:13;35;8;"Via @dcexaminer : " @realDonaldTrump to speak at @LibertyU " http:// bit.ly/P3CO0W";;@dcexaminer @realDonaldTrump @LibertyU;;"238670207034482691";https://twitter.com/realDonaldTrump/status/238670207034482691
realDonaldTrump;2012-08-23 10:09;36;23;"Today we just passed 1.4 million twitter followers..";;;;"238669240222224384";https://twitter.com/realDonaldTrump/status/238669240222224384
realDonaldTrump;2012-08-23 08:19;60;10;"It's sad to see once decent newspapers like @USAToday failing so badly. I just don't know if they can be saved.";;@USAToday;;"238641630821896192";https://twitter.com/realDonaldTrump/status/238641630821896192
realDonaldTrump;2012-08-23 08:10;89;43;"One of the best moves I made early in my career was buying the air rights from Tiffany's flagship. Trump Tower gleams over Fifth Avenue.";;;;"238639359153303554";https://twitter.com/realDonaldTrump/status/238639359153303554
realDonaldTrump;2012-08-23 07:43;774;202;""Change is not a destination, just as hope is not a strategy." -- Rudy Giuliani";;;;"238632475843244033";https://twitter.com/realDonaldTrump/status/238632475843244033
realDonaldTrump;2012-08-23 07:31;274;49;"Here's a sneak peek at the @DNC convention theme: "It's not our fault. Blame Bush. Oh, and government built it."";;@DNC;;"238629514492649472";https://twitter.com/realDonaldTrump/status/238629514492649472
