username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2013-06-23 02:34;75;31;"" @SteveRickettsSP : . @realDonaldTrump does your ego permit you to donate something *without* requiring that your name be on it? State's idea!";;@SteveRickettsSP @realDonaldTrump;;"348720685968932864";https://twitter.com/realDonaldTrump/status/348720685968932864
;2013-06-22 20:55;110;146;"" @jmuoio88 : Pretty sure the reason @realDonaldTrump is so rich is because that guy never drank a drop of alcohol in his life" That helped!";;@jmuoio88 @realDonaldTrump;;"348635301490593793";https://twitter.com/realDonaldTrump/status/348635301490593793
;2013-06-22 20:51;76;120;"" @sufferlonger : What??? @realDonaldTrump has his own NY State Park? This guy is everywhere! pic.twitter.com/PC0VpxVJk0 " It was a gift from me.";;@sufferlonger @realDonaldTrump;;"348634313367105536";https://twitter.com/realDonaldTrump/status/348634313367105536
