username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2015-10-07 17:57;871;1624;"" @keksec_org : @realDonaldTrump I truly believe you are the best #MakeAmericaGreatAgain " Thank you so much!";;@keksec_org @realDonaldTrump;#MakeAmericaGreatAgain;"651909287006961664";https://twitter.com/realDonaldTrump/status/651909287006961664
realDonaldTrump;2015-10-07 17:55;748;1630;"" @Sandikay60 : @realDonaldTrump @DarrenJJordan @stuartpstevens Donald Trump, our next president of the United States! #trump2016 " Thank you.";;@Sandikay60 @realDonaldTrump @DarrenJJordan @stuartpstevens;#trump2016;"651908791965847552";https://twitter.com/realDonaldTrump/status/651908791965847552
realDonaldTrump;2015-10-07 17:54;644;1102;"" @metskins10 : @realDonaldTrump @DarrenJJordan @stuartpstevens Pay him, just do the opposite and you will win in a landslide."";;@metskins10 @realDonaldTrump @DarrenJJordan @stuartpstevens;;"651908484187885568";https://twitter.com/realDonaldTrump/status/651908484187885568
realDonaldTrump;2015-10-07 17:51;1842;3717;"Just arrived in Las Vegas for a packed house speech tomorrow. Big poll results today, Leading big everywhere. MAKE AMERICA GREAT AGAIN!";;;;"651907758443249664";https://twitter.com/realDonaldTrump/status/651907758443249664
realDonaldTrump;2015-10-07 17:46;703;1087;"" @DarrenJJordan : @realDonaldTrump @stuartpstevens And he's still a consultant? For what?" Only a fool would pay Stuart for his advice.";;@DarrenJJordan @realDonaldTrump @stuartpstevens;;"651906514303582208";https://twitter.com/realDonaldTrump/status/651906514303582208
realDonaldTrump;2015-10-07 17:21;943;1724;"" @3462727 : @BretBaier @Norsu2 @realDonaldTrump tired of FOX bashing Trump & pushing GOP establish / Christie/Rubio/Bush"";;@3462727 @BretBaier @Norsu2 @realDonaldTrump;;"651900125732732929";https://twitter.com/realDonaldTrump/status/651900125732732929
realDonaldTrump;2015-10-07 17:19;813;1535;"" @sugarofsaturn : @realDonaldTrump @stuartpstevens On the bright side Romney's loss gave us Donald Trump!" So true!";;@sugarofsaturn @realDonaldTrump @stuartpstevens;;"651899775915167744";https://twitter.com/realDonaldTrump/status/651899775915167744
realDonaldTrump;2015-10-07 17:17;1054;2282;"Iowa was amazing today. Great crowd, great people. Thanks, will be back soon!";;;;"651899195700285440";https://twitter.com/realDonaldTrump/status/651899195700285440
realDonaldTrump;2015-10-07 17:05;920;1810;". @stuartpstevens made some of the dumbest political decisions of all time in helping Romney to get destroyed by Obama. Should have won!";;@stuartpstevens;;"651896052887322625";https://twitter.com/realDonaldTrump/status/651896052887322625
realDonaldTrump;2015-10-07 13:29;1953;4378;"Just found out I won the Rockingham County Republican Booth Straw Poll at the Deerfield Fair in New Hampshire this past weekend. 39% ---Wow!";;;;"651841923670536192";https://twitter.com/realDonaldTrump/status/651841923670536192
realDonaldTrump;2015-10-07 09:47;1065;1945;". @politico has no power, but so dishonest!";;@politico;;"651785947525287936";https://twitter.com/realDonaldTrump/status/651785947525287936
realDonaldTrump;2015-10-07 09:46;1254;2672;"I wonder why somebody doesn't do something about the clowns @politico and their totally dishonest reporting.";;@politico;;"651785773478510593";https://twitter.com/realDonaldTrump/status/651785773478510593
realDonaldTrump;2015-10-07 08:39;1347;2924;"Heading to a packed house in Waterloo, Iowa! Will celebrate today's great poll numbers together. See you soon!";;;;"651768813906751488";https://twitter.com/realDonaldTrump/status/651768813906751488
realDonaldTrump;2015-10-07 08:34;1017;1905;"If Stuart Stevens' book is as bad as his horrible political advice to Mitt Romney, don't waste your money. Arrogant guy but a zero!";;;;"651767453014429696";https://twitter.com/realDonaldTrump/status/651767453014429696
realDonaldTrump;2015-10-07 05:51;3267;6560;"Ben Carson was speaking in general terms as to what he would do if confronted with a gunman, and was not criticizing the victims. Not fair!";;;;"651726573826121728";https://twitter.com/realDonaldTrump/status/651726573826121728
realDonaldTrump;2015-10-06 21:13;740;1465;"" @darcy027027 : @realclearspam @ElliekeMary @AnnCoulter @GardiBates @ananavarro @CNN Don't worry. Trump will put it back when he is Pres !"";;@darcy027027 @realclearspam @ElliekeMary @AnnCoulter @GardiBates @ananavarro @CNN;;"651596280687411200";https://twitter.com/realDonaldTrump/status/651596280687411200
realDonaldTrump;2015-10-06 21:12;1529;2308;"" @trumpgasm : NEW- 10/6/15 REUTERS IPSOS POLL DONALD TRUMP CONTINUES TO DOMINATE! OVER 37%!! http:// polling.reuters.com/#!response/TR1 30/type/smallest/filters/PARTY_ID_:2/dates/20150808-20151006/collapsed/false … https://twitter.com/trumpgasm/status/651546153473994754/photo/1 pic.twitter.com/GCtpS1WfeQ "";;@trumpgasm;#;"651595964705341441";https://twitter.com/realDonaldTrump/status/651595964705341441
realDonaldTrump;2015-10-06 21:06;1310;2471;"" @sharonDay5 : The ONLY hope for America to break from the single Party Establishment is to Vote for @realDonaldTrump #Trump2016 "";;@sharonDay5 @realDonaldTrump;#Trump2016;"651594541988978688";https://twitter.com/realDonaldTrump/status/651594541988978688
realDonaldTrump;2015-10-06 18:06;1059;2165;"" @Foosball38 : @realDonaldTrump we need a Real LEADER to LEAD. Let's make America great again! VOTE TRUMP 2016"";;@Foosball38 @realDonaldTrump;;"651549217866039296";https://twitter.com/realDonaldTrump/status/651549217866039296
realDonaldTrump;2015-10-06 18:06;689;1541;"" @sempek1 : @BretBaier @realDonaldTrump Trump is talking about highways, huge building projects - not as Steve Hayes said - small fry."";;@sempek1 @BretBaier @realDonaldTrump;;"651549132159590401";https://twitter.com/realDonaldTrump/status/651549132159590401
realDonaldTrump;2015-10-06 18:04;1500;2679;"" @ManahawkinMikey : @realDonaldTrump @GardiBates @ananavarro @CNN At least @megynkelly came to her senses #asksean pic.twitter.com/5tR7cq76mC "";;@ManahawkinMikey @realDonaldTrump @GardiBates @ananavarro @CNN @megynkelly;#asksean;"651548590544920576";https://twitter.com/realDonaldTrump/status/651548590544920576
realDonaldTrump;2015-10-06 18:02;1184;1900;"" @darcy027027 : @GardiBates @ananavarro @CNN Just In! 10/6/15 Morning Poll Trump +18% Trump 31 Carson 13 Rubio 10 Bush 7 Fiorina 6"";;@darcy027027 @GardiBates @ananavarro @CNN;;"651548141506969600";https://twitter.com/realDonaldTrump/status/651548141506969600
realDonaldTrump;2015-10-06 18:01;616;1224;"" @nedbello : @realDonaldTrump Your Doing GREAT!" Thanks.";;@nedbello @realDonaldTrump;;"651547823784202240";https://twitter.com/realDonaldTrump/status/651547823784202240
