username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2016-02-14 15:02;3928;10111;"Ted Cruz, along with Jeb Bush, pushed Justice John Roberts onto the Supreme Court. Roberts could have killed ObamaCare twice, but didn't!";;;;"698990680719360000";https://twitter.com/realDonaldTrump/status/698990680719360000
realDonaldTrump;2016-02-14 14:10;3703;12473;"Wow, in the new CBS Poll I went way up into the forties! Thank you!";;;;"698977598844637185";https://twitter.com/realDonaldTrump/status/698977598844637185
realDonaldTrump;2016-02-14 14:07;7440;21081;"Tickets for future debates should be put out to the general public instead of being given to the lobbyists & special interests - the bosses!";;;;"698976776115130369";https://twitter.com/realDonaldTrump/status/698976776115130369
realDonaldTrump;2016-02-14 13:55;3271;11151;"Loved the debate last night, and almost everyone said I won, but the RNC did a terrible job of ticket distrbution. All donors & special ints";;;;"698973988891009024";https://twitter.com/realDonaldTrump/status/698973988891009024
realDonaldTrump;2016-02-14 10:27;4855;12608;"Thank you for your support! TOGETHER we will MAKE AMERICA GREAT AGAIN! https://www. facebook.com/DonaldTrump/po sts/10156642768615725:0 … pic.twitter.com/VxyuDwZmC9";;;;"698921597466472448";https://twitter.com/realDonaldTrump/status/698921597466472448
realDonaldTrump;2016-02-14 07:51;1290;5924;"I will be on Face the Nation with John Dickerson on CBS this morning. Enjoy!";;;;"698882145297764353";https://twitter.com/realDonaldTrump/status/698882145297764353
realDonaldTrump;2016-02-14 07:50;3532;7322;"This shows what a complete & total liar Ted Cruz is- he said he wouldn't have nominated John Roberts. Really? http://www. nationalreview.com/article/214989 /right-stuff-ted-cruz …";;;;"698882048069652480";https://twitter.com/realDonaldTrump/status/698882048069652480
realDonaldTrump;2016-02-14 05:59;1964;6917;"" @autumnandews08 : @realDonaldTrump @JebBush Jeb is incompetent and will lose, don't waste your energy on that cry baby!"";;@autumnandews08 @realDonaldTrump @JebBush;;"698854046447333376";https://twitter.com/realDonaldTrump/status/698854046447333376
realDonaldTrump;2016-02-14 05:56;3035;9089;"Even though every poll, Time, Drudge etc., has me winning the debate by a lot, @FoxNews only puts negative people on. Biased - a total joke!";;@FoxNews;;"698853277706784772";https://twitter.com/realDonaldTrump/status/698853277706784772
realDonaldTrump;2016-02-14 04:52;1416;5484;"" @jeffpaine : @realDonaldTrump you crushed the debate! Thank you!";;@jeffpaine @realDonaldTrump;;"698837314894766080";https://twitter.com/realDonaldTrump/status/698837314894766080
realDonaldTrump;2016-02-13 23:39;4165;10744;"#GOPDebate #GoogleTrends pic.twitter.com/yVxFubckNs";;;#GOPDebate #GoogleTrends;"698758514559340544";https://twitter.com/realDonaldTrump/status/698758514559340544
realDonaldTrump;2016-02-13 23:26;5239;13808;"Hey @glennbeck - see how I beat your boy Ted- in your own Blaze poll? Your endorsement means nothing! #GOPDebate";;@glennbeck;#GOPDebate;"698755140602499073";https://twitter.com/realDonaldTrump/status/698755140602499073
realDonaldTrump;2016-02-13 23:17;3215;8044;"#MakeAmericaGreatAgain ! pic.twitter.com/Cwp6Ub5GqJ";;;#MakeAmericaGreatAgain;"698752909236969472";https://twitter.com/realDonaldTrump/status/698752909236969472
realDonaldTrump;2016-02-13 23:12;2614;8400;"All polls have me winning debate big- Drudge, TIME, etc. Dopey Charles Krauthammer still nasty. He has zero cred- totally dishonest!";;;;"698751641873444864";https://twitter.com/realDonaldTrump/status/698751641873444864
realDonaldTrump;2016-02-13 22:37;3227;9632;"How can @JebBush beat Hillary Clinton- if he can't beat anyone else on the #GOPDebate stage with $150M? I am the only one who can!";;@JebBush;#GOPDebate;"698742963447451648";https://twitter.com/realDonaldTrump/status/698742963447451648
realDonaldTrump;2016-02-13 22:27;2287;7761;"Thank you! I miss my father. https:// twitter.com/eustacefash/st atus/698735409501757440 …";;;;"698740358688194560";https://twitter.com/realDonaldTrump/status/698740358688194560
realDonaldTrump;2016-02-13 22:24;2704;7797;"Lightweight @JebBush said tonight he didn't know his family used private eminent domain in Texas- Lie! #GOPDebate";;@JebBush;#GOPDebate;"698739578002403328";https://twitter.com/realDonaldTrump/status/698739578002403328
realDonaldTrump;2016-02-13 18:17;3841;15273;"On the way to the #GOPDebate with my wonderful wife @MelaniaTrump . https:// instagram.com/p/BBv3e4Zmhcu/ pic.twitter.com/f0C429tvHO";;@MelaniaTrump;#GOPDebate;"698677500491075585";https://twitter.com/realDonaldTrump/status/698677500491075585
realDonaldTrump;2016-02-13 17:13;3537;9676;"Ted Cruz is a cheater! He holds the Bible high and then lies and misrepresents the facts!";;;;"698661220258357248";https://twitter.com/realDonaldTrump/status/698661220258357248
realDonaldTrump;2016-02-13 17:11;3015;7709;"Nasty Ted Cruz is at it again- same dirty tricks he used w/ @RealBenCarson - saying I may not be on ballot & I hold liberal positions. LIES!";;@RealBenCarson;;"698660826463539201";https://twitter.com/realDonaldTrump/status/698660826463539201
realDonaldTrump;2016-02-13 17:00;2797;8106;"Wow! Honored to be chosen by the highly respected + accurate Washington & Lee Mock Convention. I hope you are right - I will make you proud!";;;;"698658112031604736";https://twitter.com/realDonaldTrump/status/698658112031604736
