username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2013-04-28 17:44;12;11;"" @kayyyygeeeee : Seeing @realDonaldTrump 's face makes my Sunday night wonderful" Thanks Krista!";;@kayyyygeeeee @realDonaldTrump;;"328655872135946240";https://twitter.com/realDonaldTrump/status/328655872135946240
;2013-04-28 17:42;15;5;""@vanillakissesxx: @realDonaldTrump Love you and love the show!! :)" Thanks S!";;@vanillakissesxx @realDonaldTrump;;"328655427648749569";https://twitter.com/realDonaldTrump/status/328655427648749569
;2013-04-28 17:40;1;0;"@WIBWAriana 9?. Thanks.";;@WIBWAriana;;"328655063872598016";https://twitter.com/realDonaldTrump/status/328655063872598016
;2013-04-28 17:38;14;10;""@kwindlan32: Are we going to hear more buseyisms tonight on @CelebApprentice , @realDonaldTrump ?" Yes, big time!";;@kwindlan32 @CelebApprentice @realDonaldTrump;;"328654513273729024";https://twitter.com/realDonaldTrump/status/328654513273729024
;2013-04-28 17:36;0;0;"@Core15 Thanks.";;@Core15;;"328654043247435776";https://twitter.com/realDonaldTrump/status/328654043247435776
;2013-04-28 17:35;1;1;"@Joan Rivers comes back in a big way tonight on Celebrity Apprentice - she is fantastic. 9 on NBC.";;@Joan;;"328653769493606400";https://twitter.com/realDonaldTrump/status/328653769493606400
;2013-04-28 17:30;10;11;"" @jeffpawlik : It's @CelebApprentice night. Can't wait! @realDonaldTrump " Great Jeff - a full two hours, 9 P.M. on NBC.";;@jeffpawlik @CelebApprentice @realDonaldTrump;;"328652522292117504";https://twitter.com/realDonaldTrump/status/328652522292117504
;2013-04-28 17:27;21;8;""@abethbyr: Im SO ready for an awesome #allstar @CelebApprentice tonight! Bring it @realDonaldTrump @TraceAdkins @lisarinna @THEGaryBusey "";;@abethbyr @CelebApprentice @realDonaldTrump @TraceAdkins @lisarinna @THEGaryBusey;#allstar;"328651709083709441";https://twitter.com/realDonaldTrump/status/328651709083709441
;2013-04-27 22:29;24;21;"" @Verniceblahblah : @realDonaldTrump trump hotels are the best!!!" I AGREE AND THANKS!";;@Verniceblahblah @realDonaldTrump;;"328365365073686528";https://twitter.com/realDonaldTrump/status/328365365073686528
;2013-04-27 22:24;110;70;"@DBradleyRI You are a great looking guy who is really smart - you can do much better than your current girlfriend - she's nothing!";;@DBradleyRI;;"328364109869490177";https://twitter.com/realDonaldTrump/status/328364109869490177
