username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2015-05-07 13:23;42;63;"#TBT With my friend @muhammadali https:// instagram.com/p/2ZG2p0GhUQ/";;@muhammadali;#TBT;"596394875412680707";https://twitter.com/realDonaldTrump/status/596394875412680707
realDonaldTrump;2015-05-07 09:40;90;184;"Huckabee is a nice guy but will never be able to bring in the funds so as not to cut Social Security, Medicare & Medicaid. I will.";;;;"596338822373343233";https://twitter.com/realDonaldTrump/status/596338822373343233
realDonaldTrump;2015-05-07 09:38;123;217;"I was the first & only potential GOP candidate to state there will be no cuts to Social Security, Medicare & Medicaid. Huckabee copied me.";;;;"596338364187602944";https://twitter.com/realDonaldTrump/status/596338364187602944
realDonaldTrump;2015-05-07 09:15;276;489;"If I run, I will be in all the primary debates and you will see why I am the only one who can Make America Great Again!";;;;"596332619144495105";https://twitter.com/realDonaldTrump/status/596332619144495105
realDonaldTrump;2015-05-07 08:02;23;35;"" @klo211 @foxandfriends @kilmeade @realDonaldTrump Donald you keep saying you could fix this country! That would be great. Then run!!!"";;@klo211 @foxandfriends @kilmeade @realDonaldTrump;;"596314089640570881";https://twitter.com/realDonaldTrump/status/596314089640570881
realDonaldTrump;2015-05-07 07:28;53;108;"" @jrondatampier : If Obama isnt able to solve Baltimore´s issue, no chance to solve China´s & OPEC´s abuses. The World asks for leadership!";;@jrondatampier;;"596305482756788225";https://twitter.com/realDonaldTrump/status/596305482756788225
realDonaldTrump;2015-05-07 07:25;74;144;"" @FiveStarMagazin : Trump Collection is planning hotels in Dubai, Abu Dhabi, Doha and KSA #AHIC2015 @realDonaldTrump pic.twitter.com/ypfkWM8Cj1 "";;@FiveStarMagazin @realDonaldTrump;#AHIC2015;"596304822929874945";https://twitter.com/realDonaldTrump/status/596304822929874945
realDonaldTrump;2015-05-07 07:23;13;24;"" @bjamin021 : @foxandfriends @kilmeade 2016 @realDonaldTrump for President - YES!!!"";;@bjamin021 @foxandfriends @kilmeade @realDonaldTrump;;"596304379281600512";https://twitter.com/realDonaldTrump/status/596304379281600512
realDonaldTrump;2015-05-07 07:22;13;46;""@jillian2u2: @foxandfriends @kilmeade I'd vote Trump,he's strong. He said," First I'd build a Wall at border" Fire Weaklings in DC too !"";;@jillian2u2 @foxandfriends @kilmeade;;"596304205826158594";https://twitter.com/realDonaldTrump/status/596304205826158594
realDonaldTrump;2015-05-07 07:22;11;33;"" @joannepascal : @foxandfriends @kilmeade @realDonaldTrump #TheDonald HAS MY VOTE......PLEASE RUN FOR PRESIDENT"";;@joannepascal @foxandfriends @kilmeade @realDonaldTrump;#TheDonald;"596304057163198465";https://twitter.com/realDonaldTrump/status/596304057163198465
