username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2014-10-04 11:14;768;610;"Something very important, and indeed society changing, may come out of the Ebola epidemic that will be a very good thing: NO SHAKING HANDS!";;;;"518449173549830144";https://twitter.com/realDonaldTrump/status/518449173549830144
realDonaldTrump;2014-10-04 09:35;673;889;"This Ebola patient Thomas Duncan, who fraudulently entered the U.S. by signing false papers, is causing havoc. If he lives, prosecute!";;;;"518424184008237056";https://twitter.com/realDonaldTrump/status/518424184008237056
realDonaldTrump;2014-10-04 09:28;25;83;"" @InTheElections : @realDonaldTrump My advice: run for president!"";;@InTheElections @realDonaldTrump;;"518422485487079424";https://twitter.com/realDonaldTrump/status/518422485487079424
realDonaldTrump;2014-10-04 09:24;732;837;"If Ebola is so non-contagious, how come an NBC cameraman caught it so quickly while over in West Africa? U.S. is behaving very foolishly!";;;;"518421529504542720";https://twitter.com/realDonaldTrump/status/518421529504542720
realDonaldTrump;2014-10-04 07:26;1361;1531;"Can you believe that President Obama still hasn't stopped the flights and people pouring into the U.S. from West Africa. TERRIBLE PRESIDENT!";;;;"518391676193484800";https://twitter.com/realDonaldTrump/status/518391676193484800
