username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2016-05-30 15:55;4022;14810;"I should have easily won the Trump University case on summary judgement but have a judge, Gonzalo Curiel, who is totally biased against me.";;;;"737402123453878272";https://twitter.com/realDonaldTrump/status/737402123453878272
realDonaldTrump;2016-05-30 15:45;3812;13491;"I have a judge in the Trump University civil case, Gonzalo Curiel (San Diego), who is very unfair. An Obama pick. Totally biased-hates Trump";;;;"737399475509985280";https://twitter.com/realDonaldTrump/status/737399475509985280
realDonaldTrump;2016-05-30 14:15;5178;21276;"I hope everyone had a great Memorial Day!";;;;"737376803514286081";https://twitter.com/realDonaldTrump/status/737376803514286081
realDonaldTrump;2016-05-30 14:13;4980;18651;"I would have had millions of votes more in the primaries (than Crooked Hillary) if I only had one opponent, instead of sixteen. Broke record";;;;"737376356795875330";https://twitter.com/realDonaldTrump/status/737376356795875330
realDonaldTrump;2016-05-30 05:26;9168;25571;"Have a great Memorial Day and remember that we will soon MAKE AMERICA GREAT AGAIN!";;;;"737243856144629760";https://twitter.com/realDonaldTrump/status/737243856144629760
realDonaldTrump;2016-05-30 05:20;2690;9065;"" @NBCDFW : Trump rallies veterans at annual Rolling Thunder Gathering http:// on.nbcdfw.com/ktSIwa2 pic.twitter.com/RCDeLvHQqD "";;@NBCDFW;;"737242308261842945";https://twitter.com/realDonaldTrump/status/737242308261842945
realDonaldTrump;2016-05-30 05:20;1570;6610;"" @FrankyLamouche : how many of donald's rolling thunder brigade will sign up and go to war for him in the middle east."";;@FrankyLamouche;;"737242189055594496";https://twitter.com/realDonaldTrump/status/737242189055594496
realDonaldTrump;2016-05-30 05:19;4162;15180;"" @MariaErnandez3b : Trump Supports Rolling Thunder Rally #TRUMP STRONG pic.twitter.com/pfVXQ8NdZu " So true, and remember the M.I.A.'s!";;@MariaErnandez3b;#TRUMP;"737242018687164416";https://twitter.com/realDonaldTrump/status/737242018687164416
realDonaldTrump;2016-05-30 05:17;2119;7073;"" @ScottWRasmussen : Donald Trump and Bikers Share Affection at Rolling Thunder Rally http:// nyti.ms/1NXyK1v " A great day in D.C.!";;@ScottWRasmussen;;"737241411465170944";https://twitter.com/realDonaldTrump/status/737241411465170944
realDonaldTrump;2016-05-30 05:10;3473;9624;"" @TeaPartyNevada : #Trump2016 "Illegals are taken care of better than our veterans." http:// dailym.ai/27YaPWn pic.twitter.com/1cEZ8wG7Cy "";;@TeaPartyNevada;#Trump2016;"737239685295181824";https://twitter.com/realDonaldTrump/status/737239685295181824
realDonaldTrump;2016-05-30 05:05;5567;21227;"The endorsement of me by the 16,500 Border Patrol Agents was the first time that they ever endorsed a presidential candidate. Nice!";;;;"737238518775320576";https://twitter.com/realDonaldTrump/status/737238518775320576
realDonaldTrump;2016-05-30 05:00;4216;14712;"In getting the endorsement of the 16,500 Border Patrol Agents (thank you), the statement was made that the WALL was very necessary!";;;;"737237313034563585";https://twitter.com/realDonaldTrump/status/737237313034563585
realDonaldTrump;2016-05-30 04:41;6443;17999;"Obama says a WALL at our southern border won't enhance our security (wrong) and yet he now wants to build a much bigger wall (fence) at W.H.";;;;"737232540436664320";https://twitter.com/realDonaldTrump/status/737232540436664320
