username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2013-10-19 15:41;808;404;"THE ROLLOUT OF OBAMACARE IS A TOTAL DISASTER AND AN EMBARRASSMENT TO OUR COUNTRY. THE WORLD IS WATCHING AND LAUGHING.$635,000,000 WEBSITE!";;;;"391680505332396032";https://twitter.com/realDonaldTrump/status/391680505332396032
realDonaldTrump;2013-10-19 15:33;3;0;"@NYMag In every interview New York Magazine has done for years they ask the same question - "What do you think of Donald Trump?" Beggars!";;@NYMag;;"391678583439360000";https://twitter.com/realDonaldTrump/status/391678583439360000
realDonaldTrump;2013-10-19 15:23;2;3;"@NYMag Can you imagine a top editor at New York Magazine calling for my death-if they were responsible, he would be fired! Totally biased.";;@NYMag;;"391676072590589952";https://twitter.com/realDonaldTrump/status/391676072590589952
realDonaldTrump;2013-10-19 15:13;2;5;"@NYMag Wow, numbers are really looking bad at New York Magazine. While very boring, it is also very biased. Too bad, was once great!";;@NYMag;;"391673420850921472";https://twitter.com/realDonaldTrump/status/391673420850921472
realDonaldTrump;2013-10-19 15:04;9;6;""@Beliefheals: @realDonaldTrump Working on my "Midas Touch" plan re: the fund anything reward! You are my favorite entrepreneur! Thanks.";;@Beliefheals @realDonaldTrump;;"391671211660685312";https://twitter.com/realDonaldTrump/status/391671211660685312
realDonaldTrump;2013-10-18 20:52;9;7;"" @milosuperpug : @realDonaldTrump @TormeyPaul @DanAmira @NYMag NO got so irrelevant. TIME OUT far better than ny magazine."";;@milosuperpug @realDonaldTrump @TormeyPaul @DanAmira @NYMag;;"391396397297455104";https://twitter.com/realDonaldTrump/status/391396397297455104
realDonaldTrump;2013-10-18 20:29;33;20;"" @TonyTurko : @realDonaldTrump NBC Report: White House Taking Obamacare Website Offline Again For “Repairs."";;@TonyTurko @realDonaldTrump;;"391390518015700993";https://twitter.com/realDonaldTrump/status/391390518015700993
realDonaldTrump;2013-10-18 20:28;6;5;"" @TormeyPaul : @realDonaldTrump @DanAmira @NYMag does anyone actually still subscribe?" Not many!";;@TormeyPaul @realDonaldTrump @DanAmira @NYMag;;"391390245000052737";https://twitter.com/realDonaldTrump/status/391390245000052737
realDonaldTrump;2013-10-18 20:20;240;153;"Just like its website, ObamaCare is a disaster.Maybe all those who are fighting it are wasting their time-it will fail on its own!";;;;"391388385153392640";https://twitter.com/realDonaldTrump/status/391388385153392640
realDonaldTrump;2013-10-18 19:43;152;65;"Secy. Sebelius, who was responsible for the horrendous ObamaCare rollout, should resign or be fired.Refuses to go before Congress to explain";;;;"391379033000534016";https://twitter.com/realDonaldTrump/status/391379033000534016
